Registration Number,Block No,Floor Number,Flat/ Apartment/ Shop/Plot type,Number of Apartment/Flats/Shop,Unit Carpet Area (in sqm),Number of Balcony,Total Area of Balcony (in sqm),Number of Verandah,Total Area of Verandah (in sqm),No. of garrage,Total Area of garage (in sqm),Open Parking Space (in Nos.)
UPRERAPRJ17551,CB6,24,3 BHK,6,75.45,5,18.21,0,0,0,0,-
UPRERAPRJ17551,CS11,BSMNT2,OTHER,0,0,0,0,0,0,0,0,-
UPRERAPRJ17551,CS11,BSMNT3,OTHER,0,0,0,0,0,0,0,0,-
UPRERAPRJ17551,CS11,GF,OTHER,0,0,0,0,0,0,0,0,0
UPRERAPRJ17551,CS11,1,3 BHK,4,85.18,5,19.17,0,0,0,0,-
UPRERAPRJ17551,CS11,2,3 BHK,4,85.18,5,19.17,0,0,0,0,-
UPRERAPRJ17551,CS11,3,3 BHK,4,85.18,5,19.17,0,0,0,0,-
UPRERAPRJ17551,CS11,4,3 BHK,4,85.18,5,19.17,0,0,0,0,-
UPRERAPRJ17551,CS11,5,3 BHK,4,85.18,5,19.17,0,0,0,0,-
UPRERAPRJ17551,CS11,6,3 BHK,4,85.18,5,19.17,0,0,0,0,-
UPRERAPRJ17551,CS11,7,3 BHK,4,85.18,5,19.17,0,0,0,0,-
UPRERAPRJ17551,CS11,8,3 BHK,4,85.18,5,19.17,0,0,0,0,-
UPRERAPRJ17551,CS11,9,3 BHK,4,85.18,5,19.17,0,0,0,0,-
UPRERAPRJ17551,CS11,10,3 BHK,4,85.18,5,19.17,0,0,0,0,-
UPRERAPRJ17551,CS11,11,3 BHK,4,85.18,5,19.17,0,0,0,0,-
UPRERAPRJ17551,CS11,12,3 BHK,4,85.18,5,19.17,0,0,0,0,-
UPRERAPRJ17551,CS11,13,3 BHK,4,85.18,5,19.17,0,0,0,0,-
UPRERAPRJ17551,CS11,14,3 BHK,4,85.18,5,19.17,0,0,0,0,-
UPRERAPRJ17551,CS11,15,3 BHK,4,85.18,5,19.17,0,0,0,0,-
UPRERAPRJ17551,CS11,16,3 BHK,4,85.18,5,19.17,0,0,0,0,-
UPRERAPRJ17551,CS11,17,3 BHK,4,85.18,5,19.17,0,0,0,0,-
UPRERAPRJ17551,CS11,18,3 BHK,4,85.18,5,19.17,0,0,0,0,-
UPRERAPRJ17551,CS11,19,3 BHK,4,85.18,5,19.17,0,0,0,0,-
UPRERAPRJ17551,CS11,20,3 BHK,4,85.18,5,19.17,0,0,0,0,-
UPRERAPRJ17551,CS11,21,3 BHK,4,85.18,5,19.17,0,0,0,0,-
UPRERAPRJ17551,CS11,22,3 BHK,4,85.18,5,19.17,0,0,0,0,-
UPRERAPRJ17551,CS11,23,3 BHK,4,85.18,5,19.17,0,0,0,0,-
UPRERAPRJ17551,CS11,24,3 BHK,4,85.18,5,19.17,0,0,0,0,-
UPRERAPRJ8845,F2,1,2 BHK,2,72.500,3,11.56,0,0,0,0,-
UPRERAPRJ8845,F2,1,2 BHK,6,51.590,3,8.53,0,0,0,0,-
UPRERAPRJ8845,F2,2,2 BHK,2,72.500,3,11.56,0,0,0,0,-
UPRERAPRJ8845,F2,2,2 BHK,6,51.590,3,8.53,0,0,0,0,-
UPRERAPRJ8845,F2,3,2 BHK,2,72.500,3,11.56,0,0,0,0,-
UPRERAPRJ8845,F2,3,2 BHK,6,51.590,3,8.53,0,0,0,0,-
UPRERAPRJ8845,F2,4,2 BHK,2,72.500,3,11.56,0,0,0,0,-
UPRERAPRJ8845,F2,4,2 BHK,6,51.590,3,8.53,0,0,0,0,-
UPRERAPRJ8845,F2,5,2 BHK,2,72.500,3,11.56,0,0,0,0,-
UPRERAPRJ8845,F2,5,2 BHK,6,51.590,3,8.53,0,0,0,0,-
UPRERAPRJ8845,F2,6,2 BHK,2,72.500,3,11.56,0,0,0,0,-
UPRERAPRJ8845,F2,6,2 BHK,6,51.590,3,8.53,0,0,0,0,-
UPRERAPRJ8845,F2,7,2 BHK,2,72.500,3,11.56,0,0,0,0,-
UPRERAPRJ8845,F2,7,2 BHK,6,51.590,3,8.53,0,0,0,0,-
UPRERAPRJ8845,F2,8,2 BHK,2,72.500,3,11.56,0,0,0,0,-
UPRERAPRJ8845,F2,9,2 BHK,2,72.500,3,11.56,0,0,0,0,-
UPRERAPRJ8845,F2,9,2 BHK,6,51.590,3,8.53,0,0,0,0,-
UPRERAPRJ8845,F2,10,2 BHK,2,72.500,3,11.56,0,0,0,0,-
UPRERAPRJ8845,F2,10,2 BHK,6,51.590,3,8.53,0,0,0,0,-
UPRERAPRJ8845,F2,11,2 BHK,2,72.500,3,11.56,0,0,0,0,-
UPRERAPRJ8845,F2,11,2 BHK,6,51.590,3,8.53,0,0,0,0,-
UPRERAPRJ8845,F2,12,2 BHK,2,72.500,3,11.56,0,0,0,0,-
UPRERAPRJ8845,F2,12,2 BHK,6,51.590,3,8.53,0,0,0,0,-
UPRERAPRJ8845,F2,13,2 BHK,2,72.500,3,11.56,0,0,0,0,-
UPRERAPRJ8845,F2,13,2 BHK,6,51.590,3,8.53,0,0,0,0,-
UPRERAPRJ8845,F2,14,2 BHK,2,72.500,3,11.56,0,0,0,0,-
UPRERAPRJ8845,F2,14,2 BHK,6,51.590,3,8.53,0,0,0,0,-
UPRERAPRJ8845,F2,15,2 BHK,2,72.500,3,11.56,0,0,0,0,-
UPRERAPRJ8845,F2,15,2 BHK,6,51.590,3,8.53,0,0,0,0,-
UPRERAPRJ8845,F2,16,2 BHK,2,72.500,3,11.56,0,0,0,0,-
UPRERAPRJ8845,F2,16,2 BHK,6,51.590,3,8.53,0,0,0,0,-
UPRERAPRJ8845,F2,17,2 BHK,2,72.500,3,11.56,0,0,0,0,-
UPRERAPRJ8845,F2,17,2 BHK,6,51.590,3,8.53,0,0,0,0,-
UPRERAPRJ8845,F2,18,2 BHK,2,72.500,3,11.56,0,0,0,0,-
UPRERAPRJ8845,F2,18,2 BHK,6,51.590,3,8.53,0,0,0,0,-
UPRERAPRJ8845,F2,19,2 BHK,2,72.500,3,11.56,0,0,0,0,-
UPRERAPRJ8845,F2,19,2 BHK,6,51.590,3,8.53,0,0,0,0,-
UPRERAPRJ8845,F2,20,2 BHK,2,72.500,3,11.56,0,0,0,0,-
UPRERAPRJ8845,F2,20,2 BHK,6,51.590,3,8.53,0,0,0,0,-
UPRERAPRJ8845,F2,21,2 BHK,2,72.500,3,11.56,0,0,0,0,-
UPRERAPRJ8845,F2,21,2 BHK,6,51.590,3,8.53,0,0,0,0,-
UPRERAPRJ8845,F2,22,2 BHK,2,72.500,3,11.56,0,0,0,0,-
UPRERAPRJ8845,F2,22,2 BHK,6,51.590,3,8.53,0,0,0,0,-
UPRERAPRJ8845,F2,23,2 BHK,2,72.500,3,11.56,0,0,0,0,-
UPRERAPRJ8845,F2,23,2 BHK,6,51.590,3,8.53,0,0,0,0,-
UPRERAPRJ8845,F2,24,2 BHK,2,72.500,3,11.56,0,0,0,0,-
UPRERAPRJ8845,F2,24,2 BHK,6,51.590,3,8.53,0,0,0,0,-
UPRERAPRJ8845,F2,25,2 BHK,2,72.500,3,11.56,0,0,0,0,-
UPRERAPRJ8845,F2,25,2 BHK,6,51.590,3,8.53,0,0,0,0,-
UPRERAPRJ8845,F2,26,2 BHK,2,72.500,3,11.56,0,0,0,0,-
UPRERAPRJ8845,F2,26,2 BHK,6,51.590,3,8.53,0,0,0,0,-
UPRERAPRJ8845,F2,27,2 BHK,2,72.500,3,11.56,0,0,0,0,-
UPRERAPRJ8845,F2,27,2 BHK,6,51.590,3,8.53,0,0,0,0,-
UPRERAPRJ8845,F2,28,2 BHK,2,72.500,3,11.56,0,0,0,0,-
UPRERAPRJ8845,F2,28,2 BHK,6,51.590,3,8.53,0,0,0,0,-
UPRERAPRJ8845,F2,8,2 BHK,6,51.590,3,8.53,0,0,0,0,-
UPRERAPRJ8845,F2,GF,OTHER,0,0,0,0,0,0,0,0,0
UPRERAPRJ8845,F3,GF,OTHER,0,0,0,0,0,0,0,0,0
UPRERAPRJ8845,F3,1,2 BHK,2,72.500,3,11.56,0,0,0,0,-
UPRERAPRJ8845,F3,2,2 BHK,2,72.500,3,11.56,0,0,0,0,-
UPRERAPRJ8845,F3,3,2 BHK,2,72.500,3,11.56,0,0,0,0,-
UPRERAPRJ8845,F3,4,2 BHK,2,72.500,3,11.56,0,0,0,0,-
UPRERAPRJ8845,F3,5,2 BHK,2,72.500,3,11.56,0,0,0,0,-
UPRERAPRJ8845,F3,6,2 BHK,2,72.500,3,11.56,0,0,0,0,-
UPRERAPRJ8845,F3,7,2 BHK,2,72.500,3,11.56,0,0,0,0,-
UPRERAPRJ8845,F3,8,2 BHK,2,72.500,3,11.56,0,0,0,0,-
UPRERAPRJ8845,F3,9,2 BHK,2,72.500,3,11.56,0,0,0,0,-
UPRERAPRJ8845,F3,10,2 BHK,2,72.500,3,11.56,0,0,0,0,-
UPRERAPRJ8845,F3,11,2 BHK,2,72.500,3,11.56,0,0,0,0,-
UPRERAPRJ8845,F3,12,2 BHK,2,72.500,3,11.56,0,0,0,0,-
UPRERAPRJ8845,F3,13,2 BHK,2,72.500,3,11.56,0,0,0,0,-
UPRERAPRJ8845,F3,14,2 BHK,2,72.500,3,11.56,0,0,0,0,-
UPRERAPRJ8845,F3,15,2 BHK,2,72.500,3,11.56,0,0,0,0,-
UPRERAPRJ8845,F3,16,2 BHK,2,72.500,3,11.56,0,0,0,0,-
UPRERAPRJ8845,F3,17,2 BHK,2,72.500,3,11.56,0,0,0,0,-
UPRERAPRJ8845,F3,18,2 BHK,2,72.500,3,11.56,0,0,0,0,-
UPRERAPRJ8845,F3,19,2 BHK,2,72.500,3,11.56,0,0,0,0,-
UPRERAPRJ8845,F3,21,2 BHK,2,72.500,3,11.56,0,0,0,0,-
UPRERAPRJ8845,F3,22,2 BHK,2,72.500,3,11.56,0,0,0,0,-
UPRERAPRJ8845,F3,23,2 BHK,2,72.500,3,11.56,0,0,0,0,-
UPRERAPRJ8845,F3,24,2 BHK,2,72.500,3,11.56,0,0,0,0,-
UPRERAPRJ8845,F3,25,2 BHK,2,72.500,3,11.56,0,0,0,0,-
UPRERAPRJ8845,F3,26,2 BHK,2,72.500,3,11.56,0,0,0,0,-
UPRERAPRJ8845,F3,27,2 BHK,2,72.500,3,11.56,0,0,0,0,-
UPRERAPRJ8845,F3,28,2 BHK,2,72.500,3,11.56,0,0,0,0,-
UPRERAPRJ8845,F3,29,2 BHK,2,72.500,3,11.56,0,0,0,0,-
UPRERAPRJ8845,F3,20,2 BHK,2,72.500,3,11.56,0,0,0,0,-
UPRERAPRJ8845,F3,1,2 BHK,6,51.590,3,8.53,0,0,0,0,-
UPRERAPRJ8845,F3,2,2 BHK,6,51.590,3,8.53,0,0,0,0,-
UPRERAPRJ8845,F3,3,2 BHK,6,51.590,3,8.53,0,0,0,0,-
UPRERAPRJ8845,F3,4,2 BHK,6,51.590,3,8.53,0,0,0,0,-
UPRERAPRJ8845,F3,5,2 BHK,6,51.590,3,8.53,0,0,0,0,-
UPRERAPRJ8845,F3,6,2 BHK,6,51.590,3,8.53,0,0,0,0,-
UPRERAPRJ8845,F3,7,2 BHK,6,51.590,3,8.53,0,0,0,0,-
UPRERAPRJ8845,F3,8,2 BHK,6,51.590,3,8.53,0,0,0,0,-
UPRERAPRJ8845,F3,9,2 BHK,6,51.590,3,8.53,0,0,0,0,-
UPRERAPRJ8845,F3,10,2 BHK,6,51.590,3,8.53,0,0,0,0,-
UPRERAPRJ8845,F3,11,2 BHK,6,51.590,3,8.53,0,0,0,0,-
UPRERAPRJ8845,F3,12,2 BHK,6,51.590,3,8.53,0,0,0,0,-
UPRERAPRJ8845,F3,13,2 BHK,6,51.590,3,8.53,0,0,0,0,-
UPRERAPRJ8845,F3,14,2 BHK,6,51.590,3,8.53,0,0,0,0,-
UPRERAPRJ8845,F3,15,2 BHK,6,51.590,3,8.53,0,0,0,0,-
UPRERAPRJ8845,F3,16,2 BHK,6,51.590,3,8.53,0,0,0,0,-
UPRERAPRJ8845,F3,17,2 BHK,6,51.590,3,8.53,0,0,0,0,-
UPRERAPRJ8845,F3,18,2 BHK,6,51.590,3,8.53,0,0,0,0,-
UPRERAPRJ8845,F3,19,2 BHK,6,51.590,3,8.53,0,0,0,0,-
UPRERAPRJ8845,F3,20,2 BHK,6,51.590,3,8.53,0,0,0,0,-
UPRERAPRJ8845,F3,21,2 BHK,6,51.590,3,8.53,0,0,0,0,-
UPRERAPRJ8845,F3,22,2 BHK,6,51.590,3,8.53,0,0,0,0,-
UPRERAPRJ8845,F3,23,2 BHK,6,51.590,3,8.53,0,0,0,0,-
UPRERAPRJ8845,F3,24,2 BHK,6,51.590,3,8.53,0,0,0,0,-
UPRERAPRJ8845,F3,25,2 BHK,6,51.590,3,8.53,0,0,0,0,-
UPRERAPRJ8845,F3,26,2 BHK,6,51.590,3,8.53,0,0,0,0,-
UPRERAPRJ8845,F3,27,2 BHK,6,51.590,3,8.53,0,0,0,0,-
UPRERAPRJ8845,F3,28,2 BHK,6,51.590,3,8.53,0,0,0,0,-
UPRERAPRJ8845,F3,29,2 BHK,6,51.590,3,8.53,0,0,0,0,-
UPRERAPRJ5017,CB-4,GF,2 BHK,5,60.726,3,14.06,0,0,0,0,0
UPRERAPRJ5017,CB-4,1,2 BHK,6,60.72,3,14.04,0,0,0,0,-
UPRERAPRJ5017,CB-4,2,2 BHK,6,60.72,3,14.04,0,0,0,0,-
UPRERAPRJ5017,CB-4,3,2 BHK,6,60.72,3,14.04,0,0,0,0,-
UPRERAPRJ5017,CB-4,4,2 BHK,6,60.72,3,14.04,0,0,0,0,-
UPRERAPRJ5017,CB-4,5,2 BHK,6,60.72,3,14.04,0,0,0,0,-
UPRERAPRJ5017,CB-4,6,2 BHK,6,60.72,3,14.04,0,0,0,0,-
UPRERAPRJ5017,CB-4,7,2 BHK,6,60.72,3,14.04,0,0,0,0,-
UPRERAPRJ5017,CB-4,8,2 BHK,6,60.72,3,14.04,0,0,0,0,-
UPRERAPRJ5017,CB-4,9,2 BHK,6,60.72,3,14.04,0,0,0,0,-
UPRERAPRJ5017,CB-4,10,2 BHK,6,60.72,3,14.04,0,0,0,0,-
UPRERAPRJ5017,CB-4,11,2 BHK,6,60.72,3,14.04,0,0,0,0,-
UPRERAPRJ5017,CB-4,12,2 BHK,6,60.72,3,14.04,0,0,0,0,-
UPRERAPRJ5017,CB-4,13,2 BHK,6,60.72,3,16.72,0,0,0,0,-
UPRERAPRJ5017,CB-4,14,2 BHK,6,60.72,3,14.04,0,0,0,0,-
UPRERAPRJ5017,CB-4,15,2 BHK,6,60.72,3,16.27,0,0,0,0,-
UPRERAPRJ5017,CB-4,16,2 BHK,6,60.72,3,14.04,0,0,0,0,-
UPRERAPRJ5017,CB-4,17,2 BHK,6,60.72,3,14.04,0,0,0,0,-
UPRERAPRJ5017,CB-4,18,2 BHK,6,60.72,3,16.27,0,0,0,0,-
UPRERAPRJ5017,CB-4,19,2 BHK,6,60.72,3,14.04,0,0,0,0,-
UPRERAPRJ5017,CB-4,20,2 BHK,6,60.72,3,16.27,0,0,0,0,-
UPRERAPRJ5017,CB-4,21,2 BHK,6,60.72,3,14.04,0,0,0,0,-
UPRERAPRJ5017,CB-4,22,2 BHK,6,60.72,3,17.15,0,0,0,0,-
UPRERAPRJ5017,CB-4,23,2 BHK,6,60.72,3,17.15,0,0,0,0,-
UPRERAPRJ5017,CB-4,24,2 BHK,6,60.72,3,17.15,0,0,0,0,-
UPRERAPRJ5017,CB-4,BSMNT,OTHER,0,0,0,0,0,0,0,0,-
UPRERAPRJ5017,CB-4,BSMNT2,OTHER,0,0,0,0,0,0,0,0,-
UPRERAPRJ5017,CV-8,GF,2 BHK,7,52.8,3,11.53,0,0,0,0,0
UPRERAPRJ5017,CV-8,1,2 BHK,8,52.75,3,11.49,0,0,0,0,-
UPRERAPRJ5017,CV-8,2,2 BHK,8,52.75,3,11.49,0,0,0,0,-
UPRERAPRJ5017,CV-8,3,2 BHK,8,52.75,3,11.49,0,0,0,0,-
UPRERAPRJ5017,CV-8,4,2 BHK,8,52.75,3,11.49,0,0,0,0,-
UPRERAPRJ5017,CV-8,5,2 BHK,8,52.75,3,11.49,0,0,0,0,-
UPRERAPRJ5017,CV-8,6,2 BHK,8,52.75,3,11.49,0,0,0,0,-
UPRERAPRJ5017,CV-8,7,2 BHK,8,52.75,3,11.49,0,0,0,0,-
UPRERAPRJ5017,CV-8,8,2 BHK,8,52.75,3,11.49,0,0,0,0,-
UPRERAPRJ5017,CV-8,9,2 BHK,8,52.75,3,11.49,0,0,0,0,-
UPRERAPRJ5017,CV-8,10,2 BHK,8,52.75,3,11.49,0,0,0,0,-
UPRERAPRJ5017,CV-8,11,2 BHK,8,52.75,3,11.49,0,0,0,0,-
UPRERAPRJ5017,CV-8,12,2 BHK,8,52.75,3,11.49,0,0,0,0,-
UPRERAPRJ5017,CV-8,13,2 BHK,8,52.75,3,11.49,0,0,0,0,-
UPRERAPRJ5017,CV-8,14,2 BHK,8,52.75,3,11.49,0,0,0,0,-
UPRERAPRJ5017,CV-8,15,2 BHK,8,52.75,3,15.07,0,0,0,0,-
UPRERAPRJ5017,CV-8,16,2 BHK,8,52.75,3,11.49,0,0,0,0,-
UPRERAPRJ5017,CV-8,17,2 BHK,8,52.75,3,14.49,0,0,0,0,-
UPRERAPRJ5017,CV-8,18,2 BHK,8,52.75,3,15.07,0,0,0,0,-
UPRERAPRJ5017,CV-8,19,2 BHK,8,52.75,3,11.49,0,0,0,0,-
UPRERAPRJ5017,CV-8,20,2 BHK,8,52.75,3,15.07,0,0,0,0,-
UPRERAPRJ5017,CV-8,21,2 BHK,8,52.75,3,11.49,0,0,0,0,-
UPRERAPRJ5017,CV-8,22,2 BHK,8,52.75,3,15.69,0,0,0,0,-
UPRERAPRJ5017,CV-8,23,2 BHK,8,52.75,3,15.69,0,0,0,0,-
UPRERAPRJ5017,CV-8,24,2 BHK,8,52.75,3,15.69,0,0,0,0,-
UPRERAPRJ5017,CV-8,BSMNT,OTHER,0,0,0,0,0,0,0,0,-
UPRERAPRJ5017,CV-8,BSMNT2,OTHER,0,0,0,0,0,0,0,0,-
UPRERAPRJ5017,CV-9,GF,2 BHK,7,52.8,3,11.53,0,0,0,0,0
UPRERAPRJ5017,CV-9,1,2 BHK,8,52.75,3,11.49,0,0,0,0,-
UPRERAPRJ5017,CV-9,2,2 BHK,8,52.75,3,11.49,0,0,0,0,-
UPRERAPRJ5017,CV-9,3,2 BHK,8,52.75,3,11.49,0,0,0,0,-
UPRERAPRJ5017,CV-9,4,2 BHK,8,52.75,3,11.49,0,0,0,0,-
UPRERAPRJ5017,CV-9,5,2 BHK,8,52.75,3,11.49,0,0,0,0,-
UPRERAPRJ5017,CV-9,6,2 BHK,8,52.75,3,11.49,0,0,0,0,-
UPRERAPRJ5017,CV-9,7,2 BHK,8,52.75,3,11.49,0,0,0,0,-
UPRERAPRJ5017,CV-9,8,2 BHK,8,52.75,3,11.49,0,0,0,0,-
UPRERAPRJ5017,CV-9,9,2 BHK,8,52.75,3,11.49,0,0,0,0,-
UPRERAPRJ5017,CV-9,10,2 BHK,8,52.75,3,11.49,0,0,0,0,-
UPRERAPRJ5017,CV-9,11,2 BHK,8,52.75,3,11.49,0,0,0,0,-
UPRERAPRJ5017,CV-9,12,2 BHK,8,52.75,3,11.49,0,0,0,0,-
UPRERAPRJ5017,CV-9,13,2 BHK,8,52.75,3,15.07,0,0,0,0,-
UPRERAPRJ5017,CV-9,14,2 BHK,8,52.75,3,11.49,0,0,0,0,-
UPRERAPRJ5017,CV-9,15,2 BHK,8,52.75,3,15.07,0,0,0,0,-
UPRERAPRJ5017,CV-9,16,2 BHK,8,52.75,3,11.49,0,0,0,0,-
UPRERAPRJ5017,CV-9,17,2 BHK,8,52.75,3,11.49,0,0,0,0,-
UPRERAPRJ5017,CV-9,18,2 BHK,8,52.75,3,15.07,0,0,0,0,-
UPRERAPRJ5017,CV-9,19,2 BHK,8,52.75,3,11.49,0,0,0,0,-
UPRERAPRJ5017,CV-9,20,2 BHK,8,52.75,3,15.07,0,0,0,0,-
UPRERAPRJ5017,CV-9,21,2 BHK,8,52.75,3,11.49,0,0,0,0,-
UPRERAPRJ5017,CV-9,22,2 BHK,8,52.75,3,15.69,0,0,0,0,-
UPRERAPRJ5017,CV-9,23,2 BHK,8,52.75,3,15.69,0,0,0,0,-
UPRERAPRJ5017,CV-9,24,2 BHK,8,52.75,3,15.69,0,0,0,0,-
UPRERAPRJ5017,CV-9,BSMNT,OTHER,0,0,0,0,0,0,0,0,-
UPRERAPRJ5017,CV-9,BSMNT2,OTHER,0,0,0,0,0,0,0,0,-
UPRERAPRJ120027/04/2024,C.F.,BSMNT,OTHER,1,442.22,0,0,0,0,undefined,0,-
UPRERAPRJ120027/04/2024,C.F.,GF,OTHER,1,824.45,0,0,0,0,undefined,0,0
UPRERAPRJ120027/04/2024,C.F.,1,OTHER,1,691.36,1,27.88,0,0,undefined,0,-
UPRERAPRJ120027/04/2024,C.F.,2,OTHER,1,37.80,0,0,0,0,undefined,0,-
UPRERAPRJ120027/04/2024,T-1,1,3 BHK,2,154.78,4,30.66,0,0,undefined,0,-
UPRERAPRJ120027/04/2024,T-1,1,4 BHK,2,183.46,5,37.23,0,0,undefined,0,-
UPRERAPRJ120027/04/2024,T-1,2,3 BHK,2,154.78,4,30.66,0,0,undefined,0,-
UPRERAPRJ120027/04/2024,T-1,2,4 BHK,2,183.46,5,37.23,0,0,undefined,0,-
UPRERAPRJ120027/04/2024,T-1,3,3 BHK,2,154.78,4,30.66,0,0,undefined,0,-
UPRERAPRJ120027/04/2024,T-1,3,4 BHK,2,183.46,5,37.23,0,0,undefined,0,-
UPRERAPRJ120027/04/2024,T-1,4,3 BHK,2,154.78,4,30.66,0,0,undefined,0,-
UPRERAPRJ120027/04/2024,T-1,4,4 BHK,2,183.46,5,37.23,0,0,undefined,0,-
UPRERAPRJ120027/04/2024,T-1,5,3 BHK,2,154.78,4,30.66,0,0,undefined,0,-
UPRERAPRJ120027/04/2024,T-1,5,4 BHK,2,183.46,5,37.23,0,0,undefined,0,-
UPRERAPRJ120027/04/2024,T-1,6,3 BHK,2,154.78,4,30.66,0,0,undefined,0,-
UPRERAPRJ120027/04/2024,T-1,6,4 BHK,2,183.46,5,37.23,0,0,undefined,0,-
UPRERAPRJ120027/04/2024,T-1,7,3 BHK,2,154.78,4,30.66,0,0,undefined,0,-
UPRERAPRJ120027/04/2024,T-1,7,4 BHK,2,183.46,5,37.23,0,0,undefined,0,-
UPRERAPRJ120027/04/2024,T-1,8,3 BHK,2,154.78,4,30.66,0,0,undefined,0,-
UPRERAPRJ120027/04/2024,T-1,8,4 BHK,2,183.46,5,37.23,0,0,undefined,0,-
UPRERAPRJ120027/04/2024,T-1,9,3 BHK,2,154.78,4,30.66,0,0,undefined,0,-
UPRERAPRJ120027/04/2024,T-1,9,4 BHK,2,183.46,5,37.23,0,0,undefined,0,-
UPRERAPRJ120027/04/2024,T-1,10,3 BHK,2,154.78,4,30.66,0,0,undefined,0,-
UPRERAPRJ120027/04/2024,T-1,10,4 BHK,2,183.46,5,37.23,0,0,undefined,0,-
UPRERAPRJ120027/04/2024,T-1,11,3 BHK,2,154.78,4,30.66,0,0,undefined,0,-
UPRERAPRJ120027/04/2024,T-1,11,4 BHK,2,183.46,5,37.23,0,0,undefined,0,-
UPRERAPRJ120027/04/2024,T-1,12,3 BHK,2,154.78,4,30.66,0,0,undefined,0,-
UPRERAPRJ120027/04/2024,T-1,12,4 BHK,2,183.46,5,37.23,0,0,undefined,0,-
UPRERAPRJ120027/04/2024,T-1,13,3 BHK,2,154.78,4,30.66,0,0,undefined,0,-
UPRERAPRJ120027/04/2024,T-1,13,4 BHK,2,183.46,5,37.23,0,0,undefined,0,-
UPRERAPRJ120027/04/2024,T-1,14,3 BHK,2,154.78,4,30.66,0,0,undefined,0,-
UPRERAPRJ120027/04/2024,T-1,14,4 BHK,2,183.46,5,37.23,0,0,undefined,0,-
UPRERAPRJ120027/04/2024,T-1,15,3 BHK,2,154.78,4,30.66,0,0,undefined,0,-
UPRERAPRJ120027/04/2024,T-1,15,4 BHK,2,183.46,5,37.23,0,0,undefined,0,-
UPRERAPRJ120027/04/2024,T-1,16,3 BHK,2,154.78,4,30.66,0,0,undefined,0,-
UPRERAPRJ120027/04/2024,T-1,16,4 BHK,2,183.46,5,37.23,0,0,undefined,0,-
UPRERAPRJ120027/04/2024,T-1,17,3 BHK,2,154.78,4,30.66,0,0,undefined,0,-
UPRERAPRJ120027/04/2024,T-1,17,4 BHK,2,183.46,5,37.23,0,0,undefined,0,-
UPRERAPRJ120027/04/2024,T-1,18,3 BHK,2,154.78,4,30.66,0,0,undefined,0,-
UPRERAPRJ120027/04/2024,T-1,18,4 BHK,2,183.46,5,37.23,0,0,undefined,0,-
UPRERAPRJ120027/04/2024,T-1,19,3 BHK,2,154.78,4,30.66,0,0,undefined,0,-
UPRERAPRJ120027/04/2024,T-1,19,4 BHK,2,183.46,5,37.23,0,0,undefined,0,-
UPRERAPRJ120027/04/2024,T-1,20,3 BHK,2,154.78,4,30.66,0,0,undefined,0,-
UPRERAPRJ120027/04/2024,T-1,20,4 BHK,2,183.46,5,37.23,0,0,undefined,0,-
UPRERAPRJ120027/04/2024,T-1,21,3 BHK,2,154.78,4,30.66,0,0,undefined,0,-
UPRERAPRJ120027/04/2024,T-1,21,4 BHK,2,183.46,5,37.23,0,0,undefined,0,-
UPRERAPRJ120027/04/2024,T-1,22,3 BHK,2,154.78,4,30.66,0,0,undefined,0,-
UPRERAPRJ120027/04/2024,T-1,22,4 BHK,2,183.46,5,37.23,0,0,undefined,0,-
UPRERAPRJ120027/04/2024,T-1,23,3 BHK,2,154.78,4,30.66,0,0,undefined,0,-
UPRERAPRJ120027/04/2024,T-1,23,4 BHK,2,183.46,5,37.23,0,0,undefined,0,-
UPRERAPRJ120027/04/2024,T-1,24,3 BHK,2,154.78,4,30.66,0,0,undefined,0,-
UPRERAPRJ120027/04/2024,T-1,24,4 BHK,2,183.46,5,37.23,0,0,undefined,0,-
UPRERAPRJ120027/04/2024,T-1,25,3 BHK,2,154.78,4,30.66,0,0,undefined,0,-
UPRERAPRJ120027/04/2024,T-1,25,4 BHK,2,183.46,5,37.23,0,0,undefined,0,-
UPRERAPRJ120027/04/2024,T-1,26,3 BHK,2,154.78,4,30.66,0,0,undefined,0,-
UPRERAPRJ120027/04/2024,T-1,26,4 BHK,2,183.46,5,37.23,0,0,undefined,0,-
UPRERAPRJ120027/04/2024,T-1,27,3 BHK,2,154.78,4,30.66,0,0,undefined,0,-
UPRERAPRJ120027/04/2024,T-1,27,4 BHK,2,183.46,5,37.23,0,0,undefined,0,-
UPRERAPRJ120027/04/2024,T-1,28,3 BHK,2,154.78,4,30.66,0,0,undefined,0,-
UPRERAPRJ120027/04/2024,T-1,28,4 BHK,2,183.46,5,37.23,0,0,undefined,0,-
UPRERAPRJ120027/04/2024,T-1,29,3 BHK,2,154.78,4,30.66,0,0,undefined,0,-
UPRERAPRJ120027/04/2024,T-1,29,4 BHK,2,183.46,5,37.23,0,0,undefined,0,-
UPRERAPRJ120027/04/2024,T-1,30,3 BHK,2,154.78,4,30.66,0,0,undefined,0,-
UPRERAPRJ120027/04/2024,T-1,30,4 BHK,2,183.46,5,37.23,0,0,undefined,0,-
UPRERAPRJ120027/04/2024,T-1,31,3 BHK,2,154.78,4,30.66,0,0,undefined,0,-
UPRERAPRJ120027/04/2024,T-1,31,4 BHK,2,183.46,5,37.23,0,0,undefined,0,-
