XID,Project Name,Configuration,List Item,Price
136575,Ashiana Anmol,"3 BHK Apartment
1.1 Cr - 1.83 Cr",1720 SQ.FT,₹ 1.61 Cr
136575,Ashiana Anmol,"3 BHK Apartment
1.1 Cr - 1.83 Cr",1776 SQ.FT,₹ 1.66 Cr
136575,Ashiana Anmol,"3 BHK Apartment
1.1 Cr - 1.83 Cr",1884 SQ.FT,₹ 1.76 Cr
136575,Ashiana Anmol,"3 BHK Apartment
1.1 Cr - 1.83 Cr",1960 SQ.FT,₹ 1.83 Cr
256111,Sobha City,"2 BHK Apartment
2.7 Cr",1381 SQ.FT,₹ 2.7 Cr
256111,Sobha City,"3 BHK Apartment
3.3 Cr - 4.85 Cr",1711 SQ.FT,₹ 3.3 Cr
256111,Sobha City,"3 BHK Apartment
3.3 Cr - 4.85 Cr",2003 SQ.FT,₹ 4.0 Cr
256111,Sobha City,"3 BHK Apartment
3.3 Cr - 4.85 Cr",2072 SQ.FT,₹ 4.25 Cr
256111,Sobha City,"3 BHK Apartment
3.3 Cr - 4.85 Cr",2343 SQ.FT,₹ 4.85 Cr
256111,Sobha City,"4 BHK Apartment
4.89 Cr - 6.26 Cr",2448 SQ.FT,₹ 4.89 Cr
256111,Sobha City,"4 BHK Apartment
4.89 Cr - 6.26 Cr",2459 SQ.FT,₹ 4.91 Cr
256111,Sobha City,"4 BHK Apartment
4.89 Cr - 6.26 Cr",2426 SQ.FT,₹ 5.2 Cr
256111,Sobha City,"4 BHK Apartment
4.89 Cr - 6.26 Cr",2913 SQ.FT,₹ 6.26 Cr
265503,TATA La Vida,"2 BHK Apartment
2.05 Cr - 2.05 Cr",1276 SQ.FT,₹ 2.05 Cr
265503,TATA La Vida,"2 BHK Apartment
2.05 Cr - 2.05 Cr",1330 SQ.FT,₹ 2.05 Cr
265503,TATA La Vida,"2.5 BHK Apartment
2.3 Cr",1573 SQ.FT,₹ 2.3 Cr
265503,TATA La Vida,"3 BHK Apartment
2.3 Cr",1579 SQ.FT,₹ 2.3 Cr
268773,Rise Resort Residence Villa,"3 BHK Villa
1.66 Cr",2495 SQ.FT,₹ 1.66 Cr
268773,Rise Resort Residence Villa,"3 BHK Apartment
1.14 Cr - 1.41 Cr",1475 SQ.FT,₹ 1.14 Cr
268773,Rise Resort Residence Villa,"3 BHK Apartment
1.14 Cr - 1.41 Cr",1820 SQ.FT,₹ 1.41 Cr
268773,Rise Resort Residence Villa,"4 BHK Villa
2.04 Cr",3070 SQ.FT,₹ 2.04 Cr
269397,ATS Picturesque Reprieves Phase 1,"3 BHK Apartment
2.18 Cr - 2.75 Cr",1850 SQ.FT,"₹ 2.18 Cr
i"
269397,ATS Picturesque Reprieves Phase 1,"3 BHK Apartment
2.18 Cr - 2.75 Cr",2350 SQ.FT,"₹ 2.75 Cr
i"
269397,ATS Picturesque Reprieves Phase 1,"4 BHK Apartment
3.72 Cr",3200 SQ.FT,"₹ 3.72 Cr
i"
270000,Tata Eureka Park,"2 BHK Apartment
1.2 Cr",648 SQ.FT,"₹ 1.2 Cr
i"
270000,Tata Eureka Park,"3 BHK Apartment
1.42 Cr - 1.74 Cr",783 SQ.FT,"₹ 1.42 Cr
i"
270000,Tata Eureka Park,"3 BHK Apartment
1.42 Cr - 1.74 Cr",981 SQ.FT,"₹ 1.74 Cr
i"
290685,Godrej Nest,"2 BHK Apartment
1.42 Cr - 1.71 Cr",743 SQ.FT,₹ 1.42 Cr
290685,Godrej Nest,"2 BHK Apartment
1.42 Cr - 1.71 Cr",745 SQ.FT,₹ 1.42 Cr
290685,Godrej Nest,"2 BHK Apartment
1.42 Cr - 1.71 Cr",893 SQ.FT,₹ 1.71 Cr
290685,Godrej Nest,"3 BHK Apartment
2.16 Cr - 4.45 Cr",1129 SQ.FT,₹ 2.16 Cr
290685,Godrej Nest,"3 BHK Apartment
2.16 Cr - 4.45 Cr",1223 SQ.FT,₹ 2.34 Cr
290685,Godrej Nest,"3 BHK Apartment
2.16 Cr - 4.45 Cr",1361 SQ.FT,₹ 2.6 Cr
290685,Godrej Nest,"3 BHK Apartment
2.16 Cr - 4.45 Cr",1130 SQ.FT,₹ 3.64 Cr
290685,Godrej Nest,"3 BHK Apartment
2.16 Cr - 4.45 Cr",1227 SQ.FT,₹ 3.94 Cr
290685,Godrej Nest,"3 BHK Apartment
2.16 Cr - 4.45 Cr",1356 SQ.FT,₹ 4.45 Cr
290685,Godrej Nest,"4 BHK Apartment
3.09 Cr - 5.75 Cr",1618 SQ.FT,₹ 3.09 Cr
290685,Godrej Nest,"4 BHK Apartment
3.09 Cr - 5.75 Cr",1821 SQ.FT,₹ 3.48 Cr
290685,Godrej Nest,"4 BHK Apartment
3.09 Cr - 5.75 Cr",1927 SQ.FT,₹ 3.68 Cr
290685,Godrej Nest,"4 BHK Apartment
3.09 Cr - 5.75 Cr",2164 SQ.FT,₹ 4.14 Cr
290685,Godrej Nest,"4 BHK Apartment
3.09 Cr - 5.75 Cr",1615 SQ.FT,₹ 4.97 Cr
290685,Godrej Nest,"4 BHK Apartment
3.09 Cr - 5.75 Cr",1819 SQ.FT,₹ 5.75 Cr
297055,Godrej Nature Plus,"2 BHK Apartment
1.34 Cr - 1.41 Cr",1310 SQ.FT,₹ 1.34 Cr
297055,Godrej Nature Plus,"2 BHK Apartment
1.34 Cr - 1.41 Cr",1311 SQ.FT,₹ 1.34 Cr
297055,Godrej Nature Plus,"2 BHK Apartment
1.34 Cr - 1.41 Cr",1385 SQ.FT,₹ 1.41 Cr
297055,Godrej Nature Plus,"2.5 BHK Apartment
1.56 Cr",1528 SQ.FT,₹ 1.56 Cr
297055,Godrej Nature Plus,"3 BHK Apartment
1.59 Cr - 2.03 Cr",1557 SQ.FT,₹ 1.59 Cr
297055,Godrej Nature Plus,"3 BHK Apartment
1.59 Cr - 2.03 Cr",1986 SQ.FT,₹ 2.02 Cr
297055,Godrej Nature Plus,"3 BHK Apartment
1.59 Cr - 2.03 Cr",1996 SQ.FT,₹ 2.03 Cr
300125,Eldeco Live By The Greens Phase 1,"2 BHK Apartment
1.61 Cr - 1.86 Cr",1155 SQ.FT,"₹ 1.61 Cr
i"
300125,Eldeco Live By The Greens Phase 1,"2 BHK Apartment
1.61 Cr - 1.86 Cr",1137 SQ.FT,"₹ 1.86 Cr
i"
300125,Eldeco Live By The Greens Phase 1,"3 BHK Apartment
1.95 Cr",1404 SQ.FT,"₹ 1.95 Cr
i"
306651,Godrej Meridien,"2 BHK Apartment
2 Cr",1366 SQ.FT,"₹ 2 Cr
i"
306651,Godrej Meridien,"3 BHK Apartment
2.6 Cr - 3.25 Cr",1625 SQ.FT,"₹ 2.6 Cr
i"
306651,Godrej Meridien,"3 BHK Apartment
2.6 Cr - 3.25 Cr",1855 SQ.FT,"₹ 2.8 Cr
i"
306651,Godrej Meridien,"3 BHK Apartment
2.6 Cr - 3.25 Cr",2002 SQ.FT,"₹ 3.25 Cr
i"
306651,Godrej Meridien,"4 BHK Apartment
4.35 Cr",2720 SQ.FT,"₹ 4.35 Cr
i"
319819,Shapoorji Pallonji JoyVille,"2 BHK Apartment
1.5 Cr - 2 Cr",915 SQ.FT,"₹ 1.5 Cr
i"
319819,Shapoorji Pallonji JoyVille,"2 BHK Apartment
1.5 Cr - 2 Cr",1215 SQ.FT,"₹ 1.8 Cr
i"
319819,Shapoorji Pallonji JoyVille,"2 BHK Apartment
1.5 Cr - 2 Cr",1368 SQ.FT,"₹ 2 Cr
i"
319819,Shapoorji Pallonji JoyVille,"3 BHK Apartment
2.5 Cr - 2.55 Cr",1692 SQ.FT,"₹ 2.5 Cr
i"
319819,Shapoorji Pallonji JoyVille,"3 BHK Apartment
2.5 Cr - 2.55 Cr",1852 SQ.FT,"₹ 2.55 Cr
i"
319819,Shapoorji Pallonji JoyVille,"4 BHK Apartment
3.1 Cr - 3.25 Cr",2162 SQ.FT,"₹ 3.1 Cr
i"
319819,Shapoorji Pallonji JoyVille,"4 BHK Apartment
3.1 Cr - 3.25 Cr",2180 SQ.FT,"₹ 3.25 Cr
i"
330597,Signature Global Park,"2 BHK Apartment
68.58 L - 87.43 L",746 SQ.FT,₹ 68.58 L
330597,Signature Global Park,"2 BHK Apartment
68.58 L - 87.43 L",823 SQ.FT,₹ 75.66 L
330597,Signature Global Park,"2 BHK Apartment
68.58 L - 87.43 L",845 SQ.FT,₹ 77.68 L
330597,Signature Global Park,"2 BHK Apartment
68.58 L - 87.43 L",951 SQ.FT,₹ 87.43 L
330597,Signature Global Park,"3 BHK Apartment
99.38 L - 1.32 Cr",1081 SQ.FT,₹ 99.38 L
330597,Signature Global Park,"3 BHK Apartment
99.38 L - 1.32 Cr",1154 SQ.FT,₹ 1.06 Cr
330597,Signature Global Park,"3 BHK Apartment
99.38 L - 1.32 Cr",1210 SQ.FT,₹ 1.11 Cr
330597,Signature Global Park,"3 BHK Apartment
99.38 L - 1.32 Cr",1440 SQ.FT,₹ 1.32 Cr
373245,Express Astra,"2 BHK Apartment
1.36 Cr",1150 SQ.FT,₹ 1.36 Cr
373245,Express Astra,"3 BHK Apartment
1.59 Cr - 2.37 Cr",1350 SQ.FT,₹ 1.59 Cr
373245,Express Astra,"3 BHK Apartment
1.59 Cr - 2.37 Cr",1525 SQ.FT,₹ 1.8 Cr
373245,Express Astra,"3 BHK Apartment
1.59 Cr - 2.37 Cr",1570 SQ.FT,₹ 1.85 Cr
373245,Express Astra,"3 BHK Apartment
1.59 Cr - 2.37 Cr",1775 SQ.FT,₹ 2.09 Cr
373245,Express Astra,"3 BHK Apartment
1.59 Cr - 2.37 Cr",2005 SQ.FT,₹ 2.37 Cr
373245,Express Astra,4 BHK Apartment,2310 SQ.FT,₹ 2.73 Cr
373245,Express Astra,4 BHK Apartment,2620 SQ.FT,₹ 3.09 Cr
373245,Express Astra,4 BHK Apartment,2635 SQ.FT,Price on Request
373245,Express Astra,4 BHK Apartment,2650 SQ.FT,Price on Request
373245,Express Astra,"4 BHK Duplex
2.74 Cr",2325 SQ.FT,₹ 2.74 Cr
374312,Godrej Woods,"2 BHK Apartment
1.14 Cr - 1.45 Cr",612 SQ.FT,₹ 1.14 Cr
374312,Godrej Woods,"2 BHK Apartment
1.14 Cr - 1.45 Cr",722 SQ.FT,₹ 1.35 Cr
374312,Godrej Woods,"2 BHK Apartment
1.14 Cr - 1.45 Cr",724 SQ.FT,₹ 1.35 Cr
374312,Godrej Woods,"2 BHK Apartment
1.14 Cr - 1.45 Cr",777 SQ.FT,₹ 1.45 Cr
374312,Godrej Woods,"3 BHK Apartment
1.63 Cr - 2.52 Cr",874 SQ.FT,₹ 1.63 Cr
374312,Godrej Woods,"3 BHK Apartment
1.63 Cr - 2.52 Cr",885 SQ.FT,₹ 1.66 Cr
374312,Godrej Woods,"3 BHK Apartment
1.63 Cr - 2.52 Cr",1084 SQ.FT,₹ 2.03 Cr
374312,Godrej Woods,"3 BHK Apartment
1.63 Cr - 2.52 Cr",1086 SQ.FT,₹ 2.03 Cr
374312,Godrej Woods,"3 BHK Apartment
1.63 Cr - 2.52 Cr",1248 SQ.FT,₹ 2.33 Cr
374312,Godrej Woods,"3 BHK Apartment
1.63 Cr - 2.52 Cr",1249 SQ.FT,₹ 2.34 Cr
374312,Godrej Woods,"3 BHK Apartment
1.63 Cr - 2.52 Cr",1345 SQ.FT,₹ 2.52 Cr
374312,Godrej Woods,"4 BHK Apartment
2.39 Cr - 3.46 Cr",1276 SQ.FT,₹ 2.39 Cr
374312,Godrej Woods,"4 BHK Apartment
2.39 Cr - 3.46 Cr",1753 SQ.FT,₹ 3.28 Cr
374312,Godrej Woods,"4 BHK Apartment
2.39 Cr - 3.46 Cr",1848 SQ.FT,₹ 3.46 Cr
374312,Godrej Woods,"5 BHK Apartment
3.89 Cr",2080 SQ.FT,₹ 3.89 Cr
376177,DLF Garden City Independent Floors,"4 BHK Apartment
2.09 Cr - 2.34 Cr",1968 SQ.FT,₹ 2.09 Cr
376177,DLF Garden City Independent Floors,"4 BHK Apartment
2.09 Cr - 2.34 Cr",2200 SQ.FT,₹ 2.34 Cr
379657,Signature Global City 92,"2 BHK Apartment
1.1 Cr",955 SQ.FT,"₹ 1.1 Cr
i"
379657,Signature Global City 92,"3 BHK Apartment
1.32 Cr",1095 SQ.FT,"₹ 1.32 Cr
i"
392732,DLF Gardencity Enclave,"3 BHK Apartment
1.54 Cr - 1.73 Cr",1442 SQ.FT,₹ 1.54 Cr
392732,DLF Gardencity Enclave,"3 BHK Apartment
1.54 Cr - 1.73 Cr",1615 SQ.FT,₹ 1.73 Cr
396809,Ashiana Amarah,"3 BHK Apartment
2.14 Cr - 2.58 Cr",1000 SQ.FT,₹ 2.14 Cr
396809,Ashiana Amarah,"3 BHK Apartment
2.14 Cr - 2.58 Cr",1205 SQ.FT,₹ 2.58 Cr
396809,Ashiana Amarah,"4 BHK Apartment
3.01 Cr",1408 SQ.FT,₹ 3.01 Cr
400415,Smartworld One DXP,"3 BHK Apartment
4.73 Cr - 5.25 Cr",2465 SQ.FT,₹ 4.73 Cr
400415,Smartworld One DXP,"3 BHK Apartment
4.73 Cr - 5.25 Cr",2533 SQ.FT,₹ 4.86 Cr
400415,Smartworld One DXP,"3 BHK Apartment
4.73 Cr - 5.25 Cr",2736 SQ.FT,₹ 5.25 Cr
400415,Smartworld One DXP,"3.5 BHK Apartment
4.7 Cr - 4.96 Cr",2450 SQ.FT,₹ 4.7 Cr
400415,Smartworld One DXP,"3.5 BHK Apartment
4.7 Cr - 4.96 Cr",2503 SQ.FT,₹ 4.8 Cr
400415,Smartworld One DXP,"3.5 BHK Apartment
4.7 Cr - 4.96 Cr",2585 SQ.FT,₹ 4.96 Cr
400415,Smartworld One DXP,"4 BHK Apartment
5.77 Cr - 14.06 Cr",3006 SQ.FT,₹ 5.77 Cr
400415,Smartworld One DXP,"4 BHK Apartment
5.77 Cr - 14.06 Cr",3016 SQ.FT,₹ 5.79 Cr
400415,Smartworld One DXP,"4 BHK Apartment
5.77 Cr - 14.06 Cr",3058 SQ.FT,₹ 5.87 Cr
400415,Smartworld One DXP,"4 BHK Apartment
5.77 Cr - 14.06 Cr",3069 SQ.FT,₹ 5.89 Cr
400415,Smartworld One DXP,"4 BHK Apartment
5.77 Cr - 14.06 Cr",3101 SQ.FT,₹ 5.95 Cr
400415,Smartworld One DXP,"4 BHK Apartment
5.77 Cr - 14.06 Cr",3108 SQ.FT,₹ 5.96 Cr
400415,Smartworld One DXP,"4 BHK Apartment
5.77 Cr - 14.06 Cr",3154 SQ.FT,₹ 6.05 Cr
400415,Smartworld One DXP,"4 BHK Apartment
5.77 Cr - 14.06 Cr",3304 SQ.FT,₹ 6.34 Cr
400415,Smartworld One DXP,"4 BHK Apartment
5.77 Cr - 14.06 Cr",7313 SQ.FT,₹ 14.03 Cr
400415,Smartworld One DXP,"4 BHK Apartment
5.77 Cr - 14.06 Cr",7827 SQ.FT,₹ 14.06 Cr
400415,Smartworld One DXP,"4.5 BHK Apartment
4.98 Cr - 6.15 Cr",2597 SQ.FT,₹ 4.98 Cr
400415,Smartworld One DXP,"4.5 BHK Apartment
4.98 Cr - 6.15 Cr",3055 SQ.FT,₹ 5.86 Cr
400415,Smartworld One DXP,"4.5 BHK Apartment
4.98 Cr - 6.15 Cr",3150 SQ.FT,₹ 6.04 Cr
400415,Smartworld One DXP,"4.5 BHK Apartment
4.98 Cr - 6.15 Cr",3203 SQ.FT,₹ 6.15 Cr
402610,M3M Antalya Hills,"2 BHK Apartment
1.67 Cr",1235 SQ.FT,₹ 1.67 Cr
402610,M3M Antalya Hills,"2.5 BHK Apartment
1.54 Cr",1138 SQ.FT,₹ 1.54 Cr
402610,M3M Antalya Hills,"3 BHK Apartment
2.07 Cr",1534 SQ.FT,₹ 2.07 Cr
402610,M3M Antalya Hills,"3.5 BHK Apartment
2.05 Cr",1518 SQ.FT,₹ 2.05 Cr
404456,Signature Global City 93,"2 BHK Apartment
1.11 Cr - 1.26 Cr",981 SQ.FT,₹ 1.11 Cr
404456,Signature Global City 93,"2 BHK Apartment
1.11 Cr - 1.26 Cr",1118 SQ.FT,₹ 1.26 Cr
404456,Signature Global City 93,"3 BHK Apartment
1.4 Cr - 1.51 Cr",1235 SQ.FT,₹ 1.4 Cr
404456,Signature Global City 93,"3 BHK Apartment
1.4 Cr - 1.51 Cr",1328 SQ.FT,₹ 1.5 Cr
404456,Signature Global City 93,"3 BHK Apartment
1.4 Cr - 1.51 Cr",1335 SQ.FT,₹ 1.51 Cr
404456,Signature Global City 93,"3.5 BHK Apartment
1.69 Cr - 1.73 Cr",1496 SQ.FT,₹ 1.69 Cr
404456,Signature Global City 93,"3.5 BHK Apartment
1.69 Cr - 1.73 Cr",1530 SQ.FT,₹ 1.73 Cr
410958,Max Estate 128 I,"4 BHK Apartment
10.23 Cr - 12.28 Cr",2364 SQ.FT,₹ 10.23 Cr
410958,Max Estate 128 I,"4 BHK Apartment
10.23 Cr - 12.28 Cr",2368 SQ.FT,₹ 10.23 Cr
410958,Max Estate 128 I,"4 BHK Apartment
10.23 Cr - 12.28 Cr",2379 SQ.FT,₹ 10.28 Cr
410958,Max Estate 128 I,"4 BHK Apartment
10.23 Cr - 12.28 Cr",2389 SQ.FT,₹ 10.32 Cr
410958,Max Estate 128 I,"4 BHK Apartment
10.23 Cr - 12.28 Cr",2381 SQ.FT,₹ 10.35 Cr
410958,Max Estate 128 I,"4 BHK Apartment
10.23 Cr - 12.28 Cr",2840 SQ.FT,₹ 11.82 Cr
410958,Max Estate 128 I,"4 BHK Apartment
10.23 Cr - 12.28 Cr",2824 SQ.FT,₹ 11.82 Cr
410958,Max Estate 128 I,"4 BHK Apartment
10.23 Cr - 12.28 Cr",2820 SQ.FT,₹ 12.18 Cr
410958,Max Estate 128 I,"4 BHK Apartment
10.23 Cr - 12.28 Cr",2842 SQ.FT,₹ 12.28 Cr
410958,Max Estate 128 I,"5 BHK Apartment
25.53 Cr",4613 SQ.FT,₹ 25.53 Cr
414339,Experion Elements,"3 BHK Apartment
5.52 Cr",2975 SQ.FT,₹ 5.52 Cr
414339,Experion Elements,"4 BHK Apartment
6.55 Cr",3530 SQ.FT,₹ 6.55 Cr
414540,Palm Olympia Phase 2,"2.5 BHK Apartment
1.24 Cr",1182 SQ.FT,₹ 1.24 Cr
414540,Palm Olympia Phase 2,"3 BHK Apartment
1.47 Cr - 1.74 Cr",1357 SQ.FT,₹ 1.47 Cr
414540,Palm Olympia Phase 2,"3 BHK Apartment
1.47 Cr - 1.74 Cr",1608 SQ.FT,₹ 1.74 Cr
414540,Palm Olympia Phase 2,"3.5 BHK Apartment
2.03 Cr",1806 SQ.FT,₹ 2.03 Cr
420795,Stellar One Phase II,"3 BHK Apartment
1.6 Cr - 1.81 Cr",1029 SQ.FT,₹ 1.6 Cr
420795,Stellar One Phase II,"3 BHK Apartment
1.6 Cr - 1.81 Cr",1163 SQ.FT,₹ 1.81 Cr
420795,Stellar One Phase II,"4 BHK Apartment
2.42 Cr",1559 SQ.FT,₹ 2.42 Cr
424568,JMS Premier Floors,"2 BHK Apartment
1.02 Cr",1260 SQ.FT,₹ 1.02 Cr
424568,JMS Premier Floors,"2.5 BHK Apartment
1.09 Cr - 1.57 Cr",1340 SQ.FT,₹ 1.09 Cr
424568,JMS Premier Floors,"2.5 BHK Apartment
1.09 Cr - 1.57 Cr",1408 SQ.FT,₹ 1.14 Cr
424568,JMS Premier Floors,"2.5 BHK Apartment
1.09 Cr - 1.57 Cr",1835 SQ.FT,₹ 1.49 Cr
424568,JMS Premier Floors,"2.5 BHK Apartment
1.09 Cr - 1.57 Cr",1939 SQ.FT,₹ 1.57 Cr
424568,JMS Premier Floors,"3 BHK Apartment
1.29 Cr",1592 SQ.FT,₹ 1.29 Cr
424568,JMS Premier Floors,"3.5 BHK Apartment
1.42 Cr - 1.95 Cr",1745 SQ.FT,₹ 1.42 Cr
424568,JMS Premier Floors,"3.5 BHK Apartment
1.42 Cr - 1.95 Cr",2403 SQ.FT,₹ 1.95 Cr
1080,Emaar Palm Gardens,"3 BHK Apartment
2.47 Cr - 2.8 Cr",1720 SQ.FT,₹ 2.47 Cr
1080,Emaar Palm Gardens,"3 BHK Apartment
2.47 Cr - 2.8 Cr",1850 SQ.FT,₹ 2.65 Cr
1080,Emaar Palm Gardens,"3 BHK Apartment
2.47 Cr - 2.8 Cr",1900 SQ.FT,₹ 2.73 Cr
1080,Emaar Palm Gardens,"3 BHK Apartment
2.47 Cr - 2.8 Cr",1950 SQ.FT,₹ 2.8 Cr
1080,Emaar Palm Gardens,"5 BHK Apartment
5.38 Cr",3750 SQ.FT,₹ 5.38 Cr
1350,Puri Diplomatic Greens,"3 BHK Apartment
3.06 Cr - 4.02 Cr",1700 SQ.FT,₹ 3.06 Cr
1350,Puri Diplomatic Greens,"3 BHK Apartment
3.06 Cr - 4.02 Cr",1810 SQ.FT,₹ 3.17 Cr
1350,Puri Diplomatic Greens,"3 BHK Apartment
3.06 Cr - 4.02 Cr",2100 SQ.FT,₹ 3.68 Cr
1350,Puri Diplomatic Greens,"3 BHK Apartment
3.06 Cr - 4.02 Cr",2215 SQ.FT,₹ 3.88 Cr
1350,Puri Diplomatic Greens,"3 BHK Apartment
3.06 Cr - 4.02 Cr",2200 SQ.FT,₹ 4.02 Cr
1350,Puri Diplomatic Greens,"4 BHK Apartment
4.75 Cr - 6.75 Cr",2950 SQ.FT,₹ 4.75 Cr
1350,Puri Diplomatic Greens,"4 BHK Apartment
4.75 Cr - 6.75 Cr",4500 SQ.FT,₹ 6.75 Cr
6670,Ireo The Corridors,"2 BHK Apartment
1.67 Cr",1296 SQ.FT,₹ 1.67 Cr
6670,Ireo The Corridors,"2.5 BHK Apartment
1.91 Cr",1484 SQ.FT,₹ 1.91 Cr
6670,Ireo The Corridors,"3 BHK Apartment
2.22 Cr - 2.48 Cr",1727 SQ.FT,₹ 2.22 Cr
6670,Ireo The Corridors,"3 BHK Apartment
2.22 Cr - 2.48 Cr",1839 SQ.FT,₹ 2.36 Cr
6670,Ireo The Corridors,"3 BHK Apartment
2.22 Cr - 2.48 Cr",1852 SQ.FT,₹ 2.38 Cr
6670,Ireo The Corridors,"3 BHK Apartment
2.22 Cr - 2.48 Cr",1877 SQ.FT,₹ 2.41 Cr
6670,Ireo The Corridors,"3 BHK Apartment
2.22 Cr - 2.48 Cr",1921 SQ.FT,₹ 2.47 Cr
6670,Ireo The Corridors,"3 BHK Apartment
2.22 Cr - 2.48 Cr",1933 SQ.FT,₹ 2.48 Cr
6670,Ireo The Corridors,"3.5 BHK Apartment
3.1 Cr",2416 SQ.FT,₹ 3.1 Cr
6670,Ireo The Corridors,"4 BHK Apartment
3.52 Cr",2740 SQ.FT,₹ 3.52 Cr
