XID,Project Name,Configuration,List Item,Price
396805,Prestige Glenbrook,"2 BHK Apartment
1.45 Cr - 2 Cr",1472 SQ.FT,"₹ 2.0 Cr
i"
396805,Prestige Glenbrook,"3 BHK Apartment
1.99 Cr - 2.79 Cr",1469 SQ.FT,"₹ 1.99 Cr
i"
396805,Prestige Glenbrook,"3 BHK Apartment
1.99 Cr - 2.79 Cr",1486 SQ.FT,"₹ 2.02 Cr
i"
396805,Prestige Glenbrook,"3 BHK Apartment
1.99 Cr - 2.79 Cr",1492 SQ.FT,"₹ 2.03 Cr
i"
396805,Prestige Glenbrook,"3 BHK Apartment
1.99 Cr - 2.79 Cr",1537 SQ.FT,"₹ 2.09 Cr
i"
396805,Prestige Glenbrook,"3 BHK Apartment
1.99 Cr - 2.79 Cr",1538 SQ.FT,"₹ 2.09 Cr
i"
396805,Prestige Glenbrook,"3 BHK Apartment
1.99 Cr - 2.79 Cr",1647 SQ.FT,"₹ 2.24 Cr
i"
396805,Prestige Glenbrook,"3 BHK Apartment
1.99 Cr - 2.79 Cr",1810 SQ.FT,"₹ 2.46 Cr
i"
396805,Prestige Glenbrook,"3 BHK Apartment
1.99 Cr - 2.79 Cr",1823 SQ.FT,"₹ 2.47 Cr
i"
396805,Prestige Glenbrook,"3 BHK Apartment
1.99 Cr - 2.79 Cr",1841 SQ.FT,"₹ 2.5 Cr
i"
396805,Prestige Glenbrook,"3 BHK Apartment
1.99 Cr - 2.79 Cr",1854 SQ.FT,"₹ 2.52 Cr
i"
396805,Prestige Glenbrook,"3 BHK Apartment
1.99 Cr - 2.79 Cr",1866 SQ.FT,"₹ 2.53 Cr
i"
396805,Prestige Glenbrook,"3 BHK Apartment
1.99 Cr - 2.79 Cr",1877 SQ.FT,"₹ 2.55 Cr
i"
396805,Prestige Glenbrook,"3 BHK Apartment
1.99 Cr - 2.79 Cr",1900 SQ.FT,"₹ 2.58 Cr
i"
396805,Prestige Glenbrook,"3 BHK Apartment
1.99 Cr - 2.79 Cr",1949 SQ.FT,"₹ 2.64 Cr
i"
396805,Prestige Glenbrook,"3 BHK Apartment
1.99 Cr - 2.79 Cr",2057 SQ.FT,"₹ 2.79 Cr
i"
396805,Prestige Glenbrook,"4 BHK Apartment
2.79 Cr - 3.97 Cr",2061 SQ.FT,"₹ 2.79 Cr
i"
396805,Prestige Glenbrook,"4 BHK Apartment
2.79 Cr - 3.97 Cr",2928 SQ.FT,"₹ 3.97 Cr
i"
432547,DSR The Address,"2.5 BHK Apartment
1.56 Cr - 1.61 Cr",1560 SQ.FT,₹ 1.56 Cr
432547,DSR The Address,"2.5 BHK Apartment
1.56 Cr - 1.61 Cr",1561 SQ.FT,₹ 1.56 Cr
432547,DSR The Address,"2.5 BHK Apartment
1.56 Cr - 1.61 Cr",1567 SQ.FT,₹ 1.57 Cr
432547,DSR The Address,"2.5 BHK Apartment
1.56 Cr - 1.61 Cr",1602 SQ.FT,₹ 1.6 Cr
432547,DSR The Address,"2.5 BHK Apartment
1.56 Cr - 1.61 Cr",1603 SQ.FT,₹ 1.6 Cr
432547,DSR The Address,"2.5 BHK Apartment
1.56 Cr - 1.61 Cr",1608 SQ.FT,₹ 1.61 Cr
432547,DSR The Address,"3 BHK Apartment
1.68 Cr - 2.05 Cr",1682 SQ.FT,₹ 1.68 Cr
432547,DSR The Address,"3 BHK Apartment
1.68 Cr - 2.05 Cr",1683 SQ.FT,₹ 1.68 Cr
432547,DSR The Address,"3 BHK Apartment
1.68 Cr - 2.05 Cr",1685 SQ.FT,₹ 1.68 Cr
432547,DSR The Address,"3 BHK Apartment
1.68 Cr - 2.05 Cr",2046 SQ.FT,₹ 2.05 Cr
432547,DSR The Address,"3 BHK Apartment
1.68 Cr - 2.05 Cr",2047 SQ.FT,₹ 2.05 Cr
432547,DSR The Address,"3 BHK Apartment
1.68 Cr - 2.05 Cr",2048 SQ.FT,₹ 2.05 Cr
432547,DSR The Address,"3 BHK Apartment
1.68 Cr - 2.05 Cr",2049 SQ.FT,₹ 2.05 Cr
432547,DSR The Address,"4 BHK Apartment
2.72 Cr - 2.73 Cr",2721 SQ.FT,₹ 2.72 Cr
432547,DSR The Address,"4 BHK Apartment
2.72 Cr - 2.73 Cr",2721 SQ.FT,₹ 2.72 Cr
432547,DSR The Address,"4 BHK Apartment
2.72 Cr - 2.73 Cr",2731 SQ.FT,₹ 2.73 Cr
432547,DSR The Address,"4 BHK Apartment
2.72 Cr - 2.73 Cr",2731 SQ.FT,₹ 2.73 Cr
432547,DSR The Address,"4 BHK Apartment
2.72 Cr - 2.73 Cr",2733 SQ.FT,₹ 2.73 Cr
432547,DSR The Address,"4 BHK Apartment
2.72 Cr - 2.73 Cr",2733 SQ.FT,₹ 2.73 Cr
432547,DSR The Address,"4 BHK Apartment
2.72 Cr - 2.73 Cr",2735 SQ.FT,₹ 2.73 Cr
432547,DSR The Address,"4 BHK Apartment
2.72 Cr - 2.73 Cr",2735 SQ.FT,₹ 2.73 Cr
434570,Shirasa Sattva Bhumi,"Plot
54.8 L - 1.66 Cr",913 SQ.FT,₹ 54.8 L
434570,Shirasa Sattva Bhumi,"Plot
54.8 L - 1.66 Cr",966 SQ.FT,₹ 57.96 L
434570,Shirasa Sattva Bhumi,"Plot
54.8 L - 1.66 Cr",1019 SQ.FT,₹ 61.16 L
434570,Shirasa Sattva Bhumi,"Plot
54.8 L - 1.66 Cr",1074 SQ.FT,₹ 64.48 L
434570,Shirasa Sattva Bhumi,"Plot
54.8 L - 1.66 Cr",1127 SQ.FT,₹ 67.66 L
434570,Shirasa Sattva Bhumi,"Plot
54.8 L - 1.66 Cr",1260 SQ.FT,₹ 75.64 L
434570,Shirasa Sattva Bhumi,"Plot
54.8 L - 1.66 Cr",1319 SQ.FT,₹ 79.17 L
434570,Shirasa Sattva Bhumi,"Plot
54.8 L - 1.66 Cr",1370 SQ.FT,₹ 82.23 L
434570,Shirasa Sattva Bhumi,"Plot
54.8 L - 1.66 Cr",1423 SQ.FT,₹ 85.4 L
434570,Shirasa Sattva Bhumi,"Plot
54.8 L - 1.66 Cr",1476 SQ.FT,₹ 88.57 L
434570,Shirasa Sattva Bhumi,"Plot
54.8 L - 1.66 Cr",1535 SQ.FT,₹ 92.12 L
434570,Shirasa Sattva Bhumi,"Plot
54.8 L - 1.66 Cr",1585 SQ.FT,₹ 95.12 L
434570,Shirasa Sattva Bhumi,"Plot
54.8 L - 1.66 Cr",1599 SQ.FT,₹ 95.98 L
434570,Shirasa Sattva Bhumi,"Plot
54.8 L - 1.66 Cr",1610 SQ.FT,₹ 96.64 L
434570,Shirasa Sattva Bhumi,"Plot
54.8 L - 1.66 Cr",1621 SQ.FT,₹ 97.31 L
434570,Shirasa Sattva Bhumi,"Plot
54.8 L - 1.66 Cr",1635 SQ.FT,₹ 98.13 L
434570,Shirasa Sattva Bhumi,"Plot
54.8 L - 1.66 Cr",1644 SQ.FT,₹ 98.65 L
434570,Shirasa Sattva Bhumi,"Plot
54.8 L - 1.66 Cr",1655 SQ.FT,₹ 99.31 L
434570,Shirasa Sattva Bhumi,"Plot
54.8 L - 1.66 Cr",1666 SQ.FT,₹ 99.98 L
434570,Shirasa Sattva Bhumi,"Plot
54.8 L - 1.66 Cr",2759 SQ.FT,₹ 1.66 Cr
413980,Sri Balaji Serene,2 BHK Apartment,1158 SQ.FT,₹ 69.47 L
413980,Sri Balaji Serene,2 BHK Apartment,1174 SQ.FT,Price on Request
413980,Sri Balaji Serene,2 BHK Apartment,1181 SQ.FT,₹ 70.85 L
413980,Sri Balaji Serene,2 BHK Apartment,1185 SQ.FT,Price on Request
413980,Sri Balaji Serene,2 BHK Apartment,1191 SQ.FT,₹ 71.45 L
413980,Sri Balaji Serene,2 BHK Apartment,1195 SQ.FT,Price on Request
413980,Sri Balaji Serene,2 BHK Apartment,1206 SQ.FT,₹ 72.35 L
413980,Sri Balaji Serene,2 BHK Apartment,1213 SQ.FT,Price on Request
413980,Sri Balaji Serene,2 BHK Apartment,1224 SQ.FT,₹ 73.43 L
413980,Sri Balaji Serene,2 BHK Apartment,1246 SQ.FT,Price on Request
413980,Sri Balaji Serene,2 BHK Apartment,1254 SQ.FT,₹ 75.23 L
413980,Sri Balaji Serene,2 BHK Apartment,1258 SQ.FT,Price on Request
413980,Sri Balaji Serene,2 BHK Apartment,1261 SQ.FT,₹ 75.65 L
413980,Sri Balaji Serene,2 BHK Apartment,1264 SQ.FT,Price on Request
413980,Sri Balaji Serene,2 BHK Apartment,1286 SQ.FT,₹ 77.15 L
413980,Sri Balaji Serene,2 BHK Apartment,1311 SQ.FT,Price on Request
413980,Sri Balaji Serene,2 BHK Apartment,1319 SQ.FT,₹ 79.13 L
413980,Sri Balaji Serene,2 BHK Apartment,1338 SQ.FT,Price on Request
413980,Sri Balaji Serene,2 BHK Apartment,1344 SQ.FT,₹ 80.63 L
413980,Sri Balaji Serene,2 BHK Apartment,1376 SQ.FT,Price on Request
413980,Sri Balaji Serene,2 BHK Apartment,1381 SQ.FT,₹ 82.85 L
413980,Sri Balaji Serene,2 BHK Apartment,1465 SQ.FT,Price on Request
413980,Sri Balaji Serene,3 BHK Apartment,1424 SQ.FT,₹ 85.43 L
413980,Sri Balaji Serene,3 BHK Apartment,1449 SQ.FT,Price on Request
413980,Sri Balaji Serene,3 BHK Apartment,1450 SQ.FT,Price on Request
413980,Sri Balaji Serene,3 BHK Apartment,1466 SQ.FT,₹ 87.95 L
413980,Sri Balaji Serene,3 BHK Apartment,1495 SQ.FT,Price on Request
413980,Sri Balaji Serene,3 BHK Apartment,1498 SQ.FT,Price on Request
413980,Sri Balaji Serene,3 BHK Apartment,1509 SQ.FT,Price on Request
413980,Sri Balaji Serene,3 BHK Apartment,1526 SQ.FT,₹ 91.54 L
413980,Sri Balaji Serene,3 BHK Apartment,1542 SQ.FT,Price on Request
413980,Sri Balaji Serene,3 BHK Apartment,1544 SQ.FT,Price on Request
413980,Sri Balaji Serene,3 BHK Apartment,1565 SQ.FT,Price on Request
413980,Sri Balaji Serene,3 BHK Apartment,1566 SQ.FT,Price on Request
413980,Sri Balaji Serene,3 BHK Apartment,1581 SQ.FT,₹ 94.84 L
413980,Sri Balaji Serene,3 BHK Apartment,1598 SQ.FT,Price on Request
413980,Sri Balaji Serene,3 BHK Apartment,1604 SQ.FT,Price on Request
413980,Sri Balaji Serene,3 BHK Apartment,1605 SQ.FT,Price on Request
413980,Sri Balaji Serene,3 BHK Apartment,1608 SQ.FT,₹ 96.46 L
413980,Sri Balaji Serene,3 BHK Apartment,1616 SQ.FT,Price on Request
413980,Sri Balaji Serene,3 BHK Apartment,1625 SQ.FT,Price on Request
413980,Sri Balaji Serene,3 BHK Apartment,1635 SQ.FT,₹ 98.08 L
413980,Sri Balaji Serene,3 BHK Apartment,1640 SQ.FT,Price on Request
413980,Sri Balaji Serene,3 BHK Apartment,1643 SQ.FT,Price on Request
413980,Sri Balaji Serene,3 BHK Apartment,1671 SQ.FT,Price on Request
413980,Sri Balaji Serene,3 BHK Apartment,1701 SQ.FT,Price on Request
413980,Sri Balaji Serene,3 BHK Apartment,1716 SQ.FT,₹ 1.03 Cr
413980,Sri Balaji Serene,3 BHK Apartment,1720 SQ.FT,Price on Request
413980,Sri Balaji Serene,3 BHK Apartment,1750 SQ.FT,Price on Request
413980,Sri Balaji Serene,3 BHK Apartment,1766 SQ.FT,Price on Request
413980,Sri Balaji Serene,3 BHK Apartment,1786 SQ.FT,₹ 1.07 Cr
413980,Sri Balaji Serene,3 BHK Apartment,1798 SQ.FT,Price on Request
413980,Sri Balaji Serene,3 BHK Apartment,1800 SQ.FT,Price on Request
413980,Sri Balaji Serene,3 BHK Apartment,1805 SQ.FT,Price on Request
413980,Sri Balaji Serene,3 BHK Apartment,1814 SQ.FT,Price on Request
413980,Sri Balaji Serene,3 BHK Apartment,1825 SQ.FT,₹ 1.09 Cr
413980,Sri Balaji Serene,3 BHK Apartment,1826 SQ.FT,Price on Request
413980,Sri Balaji Serene,3 BHK Apartment,1828 SQ.FT,Price on Request
413980,Sri Balaji Serene,3 BHK Apartment,1833 SQ.FT,Price on Request
413980,Sri Balaji Serene,3 BHK Apartment,1838 SQ.FT,Price on Request
413980,Sri Balaji Serene,3 BHK Apartment,1841 SQ.FT,Price on Request
413980,Sri Balaji Serene,3 BHK Apartment,1851 SQ.FT,₹ 1.11 Cr
413980,Sri Balaji Serene,3 BHK Apartment,1873 SQ.FT,Price on Request
413980,Sri Balaji Serene,3 BHK Apartment,1883 SQ.FT,Price on Request
413980,Sri Balaji Serene,3 BHK Apartment,1896 SQ.FT,Price on Request
413980,Sri Balaji Serene,3 BHK Apartment,1933 SQ.FT,₹ 1.16 Cr
378411,Ecolife Elements Of Nature Akash Block B And C,2 BHK Apartment,1245 SQ.FT,Price on Request
378411,Ecolife Elements Of Nature Akash Block B And C,2 BHK Apartment,1260 SQ.FT,Price on Request
378411,Ecolife Elements Of Nature Akash Block B And C,2 BHK Apartment,1295 SQ.FT,Price on Request
378411,Ecolife Elements Of Nature Akash Block B And C,2 BHK Apartment,1310 SQ.FT,Price on Request
378411,Ecolife Elements Of Nature Akash Block B And C,2 BHK Apartment,1320 SQ.FT,Price on Request
378411,Ecolife Elements Of Nature Akash Block B And C,2 BHK Apartment,1330 SQ.FT,Price on Request
378411,Ecolife Elements Of Nature Akash Block B And C,3 BHK Apartment,1385 SQ.FT,Price on Request
378411,Ecolife Elements Of Nature Akash Block B And C,3 BHK Apartment,1415 SQ.FT,₹ 1.27 Cr
378411,Ecolife Elements Of Nature Akash Block B And C,3 BHK Apartment,1430 SQ.FT,₹ 1.29 Cr
378411,Ecolife Elements Of Nature Akash Block B And C,3 BHK Apartment,1465 SQ.FT,₹ 1.32 Cr
378411,Ecolife Elements Of Nature Akash Block B And C,3 BHK Apartment,1565 SQ.FT,Price on Request
378411,Ecolife Elements Of Nature Akash Block B And C,3 BHK Apartment,1595 SQ.FT,Price on Request
378411,Ecolife Elements Of Nature Akash Block B And C,3 BHK Apartment,1600 SQ.FT,₹ 1.44 Cr
378411,Ecolife Elements Of Nature Akash Block B And C,3 BHK Apartment,1620 SQ.FT,₹ 1.46 Cr
378411,Ecolife Elements Of Nature Akash Block B And C,3 BHK Apartment,1660 SQ.FT,₹ 1.49 Cr
378411,Ecolife Elements Of Nature Akash Block B And C,3 BHK Apartment,1666 SQ.FT,₹ 1.5 Cr
378411,Ecolife Elements Of Nature Akash Block B And C,3 BHK Apartment,1737 SQ.FT,₹ 1.56 Cr
378411,Ecolife Elements Of Nature Akash Block B And C,3 BHK Apartment,1878 SQ.FT,₹ 1.69 Cr
402984,Brigade Brillio And Commercial At Brigade Valencia,"1 BHK Apartment
57.54 L - 61.03 L",406 SQ.FT,₹ 57.54 L
402984,Brigade Brillio And Commercial At Brigade Valencia,"1 BHK Apartment
57.54 L - 61.03 L",431 SQ.FT,₹ 61.03 L
402984,Brigade Brillio And Commercial At Brigade Valencia,"2 BHK Apartment
1.07 Cr - 1.21 Cr",757 SQ.FT,₹ 1.07 Cr
402984,Brigade Brillio And Commercial At Brigade Valencia,"2 BHK Apartment
1.07 Cr - 1.21 Cr",788 SQ.FT,₹ 1.12 Cr
402984,Brigade Brillio And Commercial At Brigade Valencia,"2 BHK Apartment
1.07 Cr - 1.21 Cr",854 SQ.FT,₹ 1.21 Cr
402984,Brigade Brillio And Commercial At Brigade Valencia,"3 BHK Apartment
1.39 Cr - 1.6 Cr",978 SQ.FT,₹ 1.39 Cr
402984,Brigade Brillio And Commercial At Brigade Valencia,"3 BHK Apartment
1.39 Cr - 1.6 Cr",1128 SQ.FT,₹ 1.6 Cr
402984,Brigade Brillio And Commercial At Brigade Valencia,"4 BHK Apartment
2.32 Cr - 2.38 Cr",1638 SQ.FT,₹ 2.32 Cr
402984,Brigade Brillio And Commercial At Brigade Valencia,"4 BHK Apartment
2.32 Cr - 2.38 Cr",1679 SQ.FT,₹ 2.38 Cr
280367,Sattva Park Cubix,"1 BHK Apartment
45.99 L - 51.87 L",658 SQ.FT,₹ 45.99 L
280367,Sattva Park Cubix,"1 BHK Apartment
45.99 L - 51.87 L",742 SQ.FT,₹ 51.87 L
280367,Sattva Park Cubix,"2 BHK Apartment
69.69 L - 70.53 L",997 SQ.FT,₹ 69.69 L
280367,Sattva Park Cubix,"2 BHK Apartment
69.69 L - 70.53 L",1009 SQ.FT,₹ 70.53 L
280367,Sattva Park Cubix,"3 BHK Apartment
88.98 L - 1.05 Cr",1273 SQ.FT,₹ 88.98 L
280367,Sattva Park Cubix,"3 BHK Apartment
88.98 L - 1.05 Cr",1282 SQ.FT,₹ 89.61 L
280367,Sattva Park Cubix,"3 BHK Apartment
88.98 L - 1.05 Cr",1466 SQ.FT,₹ 1.02 Cr
280367,Sattva Park Cubix,"3 BHK Apartment
88.98 L - 1.05 Cr",1477 SQ.FT,₹ 1.03 Cr
280367,Sattva Park Cubix,"3 BHK Apartment
88.98 L - 1.05 Cr",1488 SQ.FT,₹ 1.04 Cr
280367,Sattva Park Cubix,"3 BHK Apartment
88.98 L - 1.05 Cr",1498 SQ.FT,₹ 1.05 Cr
375497,Concorde Abode 99,"3 BHK Villa
2.22 Cr - 2.54 Cr",2203 SQ.FT,₹ 2.22 Cr
375497,Concorde Abode 99,"3 BHK Villa
2.22 Cr - 2.54 Cr",2214 SQ.FT,₹ 2.23 Cr
375497,Concorde Abode 99,"3 BHK Villa
2.22 Cr - 2.54 Cr",2457 SQ.FT,₹ 2.48 Cr
375497,Concorde Abode 99,"3 BHK Villa
2.22 Cr - 2.54 Cr",2518 SQ.FT,₹ 2.54 Cr
375497,Concorde Abode 99,"4 BHK Villa
2.22 Cr - 3.97 Cr",2203 SQ.FT,₹ 2.22 Cr
375497,Concorde Abode 99,"4 BHK Villa
2.22 Cr - 3.97 Cr",2211 SQ.FT,₹ 2.23 Cr
375497,Concorde Abode 99,"4 BHK Villa
2.22 Cr - 3.97 Cr",2214 SQ.FT,₹ 2.23 Cr
375497,Concorde Abode 99,"4 BHK Villa
2.22 Cr - 3.97 Cr",2457 SQ.FT,₹ 2.48 Cr
375497,Concorde Abode 99,"4 BHK Villa
2.22 Cr - 3.97 Cr",2518 SQ.FT,₹ 2.54 Cr
375497,Concorde Abode 99,"4 BHK Villa
2.22 Cr - 3.97 Cr",2965 SQ.FT,₹ 2.99 Cr
375497,Concorde Abode 99,"4 BHK Villa
2.22 Cr - 3.97 Cr",2993 SQ.FT,₹ 3.02 Cr
375497,Concorde Abode 99,"4 BHK Villa
2.22 Cr - 3.97 Cr",3506 SQ.FT,₹ 3.54 Cr
375497,Concorde Abode 99,"4 BHK Villa
2.22 Cr - 3.97 Cr",3934 SQ.FT,₹ 3.97 Cr
430213,Sattva Springs,"4 BHK Villa
4.8 Cr - 7 Cr",3607 SQ.FT,"₹ 4.8 Cr
i"
430213,Sattva Springs,"4 BHK Villa
4.8 Cr - 7 Cr",3732 SQ.FT,"₹ 5.01 Cr
i"
430213,Sattva Springs,"4 BHK Villa
4.8 Cr - 7 Cr",3824 SQ.FT,"₹ 5.13 Cr
i"
430213,Sattva Springs,"4 BHK Villa
4.8 Cr - 7 Cr",4034 SQ.FT,"₹ 5.45 Cr
i"
430213,Sattva Springs,"4 BHK Villa
4.8 Cr - 7 Cr",4156 SQ.FT,"₹ 5.6 Cr
i"
430213,Sattva Springs,"4 BHK Villa
4.8 Cr - 7 Cr",5236 SQ.FT,"₹ 7.0 Cr
i"
369448,Abhigna Misty Woods,"2 BHK Apartment
1.34 Cr - 1.39 Cr",1273 SQ.FT,₹ 1.34 Cr
369448,Abhigna Misty Woods,"2 BHK Apartment
1.34 Cr - 1.39 Cr",1321 SQ.FT,₹ 1.39 Cr
369448,Abhigna Misty Woods,"3 BHK Apartment
1.8 Cr - 2.51 Cr",1707 SQ.FT,₹ 1.8 Cr
369448,Abhigna Misty Woods,"3 BHK Apartment
1.8 Cr - 2.51 Cr",1801 SQ.FT,₹ 1.89 Cr
369448,Abhigna Misty Woods,"3 BHK Apartment
1.8 Cr - 2.51 Cr",1992 SQ.FT,₹ 2.09 Cr
369448,Abhigna Misty Woods,"3 BHK Apartment
1.8 Cr - 2.51 Cr",2073 SQ.FT,₹ 2.18 Cr
369448,Abhigna Misty Woods,"3 BHK Apartment
1.8 Cr - 2.51 Cr",2150 SQ.FT,₹ 2.26 Cr
369448,Abhigna Misty Woods,"3 BHK Apartment
1.8 Cr - 2.51 Cr",2161 SQ.FT,₹ 2.27 Cr
369448,Abhigna Misty Woods,"3 BHK Apartment
1.8 Cr - 2.51 Cr",2181 SQ.FT,₹ 2.29 Cr
369448,Abhigna Misty Woods,"3 BHK Apartment
1.8 Cr - 2.51 Cr",2201 SQ.FT,₹ 2.31 Cr
369448,Abhigna Misty Woods,"3 BHK Apartment
1.8 Cr - 2.51 Cr",2212 SQ.FT,₹ 2.33 Cr
369448,Abhigna Misty Woods,"3 BHK Apartment
1.8 Cr - 2.51 Cr",2219 SQ.FT,₹ 2.33 Cr
369448,Abhigna Misty Woods,"3 BHK Apartment
1.8 Cr - 2.51 Cr",2242 SQ.FT,₹ 2.36 Cr
369448,Abhigna Misty Woods,"3 BHK Apartment
1.8 Cr - 2.51 Cr",2247 SQ.FT,₹ 2.36 Cr
369448,Abhigna Misty Woods,"3 BHK Apartment
1.8 Cr - 2.51 Cr",2314 SQ.FT,₹ 2.43 Cr
369448,Abhigna Misty Woods,"3 BHK Apartment
1.8 Cr - 2.51 Cr",2332 SQ.FT,₹ 2.45 Cr
369448,Abhigna Misty Woods,"3 BHK Apartment
1.8 Cr - 2.51 Cr",2135 SQ.FT,₹ 2.51 Cr
369448,Abhigna Misty Woods,"4 BHK Apartment
2.52 Cr - 2.86 Cr",2400 SQ.FT,₹ 2.52 Cr
369448,Abhigna Misty Woods,"4 BHK Apartment
2.52 Cr - 2.86 Cr",2721 SQ.FT,₹ 2.86 Cr
374970,DSR Elixir,"4 BHK Villa
2.42 Cr - 4.88 Cr",2688 SQ.FT,₹ 2.42 Cr
374970,DSR Elixir,"4 BHK Villa
2.42 Cr - 4.88 Cr",2705 SQ.FT,₹ 2.43 Cr
374970,DSR Elixir,"4 BHK Villa
2.42 Cr - 4.88 Cr",3376 SQ.FT,₹ 3.04 Cr
374970,DSR Elixir,"4 BHK Villa
2.42 Cr - 4.88 Cr",4615 SQ.FT,₹ 4.15 Cr
374970,DSR Elixir,"4 BHK Villa
2.42 Cr - 4.88 Cr",5418 SQ.FT,₹ 4.88 Cr
374970,DSR Elixir,"5 BHK Villa
3.04 Cr - 4.89 Cr",3375 SQ.FT,₹ 3.04 Cr
374970,DSR Elixir,"5 BHK Villa
3.04 Cr - 4.89 Cr",4400 SQ.FT,₹ 3.96 Cr
374970,DSR Elixir,"5 BHK Villa
3.04 Cr - 4.89 Cr",4583 SQ.FT,₹ 4.12 Cr
374970,DSR Elixir,"5 BHK Villa
3.04 Cr - 4.89 Cr",5431 SQ.FT,₹ 4.89 Cr
407744,BLUBELLE,"3 BHK Apartment
2.28 Cr - 2.59 Cr",1434 SQ.FT,₹ 2.28 Cr
407744,BLUBELLE,"3 BHK Apartment
2.28 Cr - 2.59 Cr",1630 SQ.FT,₹ 2.59 Cr
407744,BLUBELLE,"3 BHK Apartment
2.28 Cr - 2.59 Cr",1631 SQ.FT,₹ 2.59 Cr
311999,Peace Paramount,"2 BHK Apartment
50.6 L - 54.14 L",727 SQ.FT,₹ 50.6 L
311999,Peace Paramount,"2 BHK Apartment
50.6 L - 54.14 L",710 SQ.FT,₹ 50.88 L
311999,Peace Paramount,"2 BHK Apartment
50.6 L - 54.14 L",774 SQ.FT,₹ 53.22 L
311999,Peace Paramount,"2 BHK Apartment
50.6 L - 54.14 L",794 SQ.FT,₹ 54.14 L
311999,Peace Paramount,"3 BHK Apartment
65.78 L - 67.39 L",957 SQ.FT,₹ 65.78 L
311999,Peace Paramount,"3 BHK Apartment
65.78 L - 67.39 L",1051 SQ.FT,₹ 67.39 L
319527,Sobha Dream Gardens Phase 4 Wing 1 And 2,"1 BHK Apartment
60.06 L",443 SQ.FT,₹ 60.06 L
319527,Sobha Dream Gardens Phase 4 Wing 1 And 2,"2 BHK Apartment
85.04 L",627 SQ.FT,₹ 85.04 L
23442,Raj Viviente,"4 BHK Villa
4.7 Cr",3891 SQ.FT,₹ 4.7 Cr
23442,Raj Viviente,"4.5 BHK Villa
4.83 Cr",4000 SQ.FT,₹ 4.83 Cr
386996,Sumadhura Folium Phase I,"3 BHK Apartment
2.26 Cr",1615 SQ.FT,₹ 2.26 Cr
386996,Sumadhura Folium Phase I,"4 BHK Apartment
2.76 Cr - 3.66 Cr",1970 SQ.FT,₹ 2.76 Cr
386996,Sumadhura Folium Phase I,"4 BHK Apartment
2.76 Cr - 3.66 Cr",2385 SQ.FT,₹ 3.34 Cr
386996,Sumadhura Folium Phase I,"4 BHK Apartment
2.76 Cr - 3.66 Cr",2470 SQ.FT,₹ 3.46 Cr
386996,Sumadhura Folium Phase I,"4 BHK Apartment
2.76 Cr - 3.66 Cr",2615 SQ.FT,₹ 3.66 Cr
422935,SSVR Niyaara,"2 BHK Apartment
1.11 Cr - 1.16 Cr",1180 SQ.FT,"₹ 1.11 Cr
i"
422935,SSVR Niyaara,"2 BHK Apartment
1.11 Cr - 1.16 Cr",1185 SQ.FT,"₹ 1.11 Cr
i"
422935,SSVR Niyaara,"2 BHK Apartment
1.11 Cr - 1.16 Cr",1200 SQ.FT,"₹ 1.13 Cr
i"
422935,SSVR Niyaara,"2 BHK Apartment
1.11 Cr - 1.16 Cr",1205 SQ.FT,"₹ 1.13 Cr
i"
422935,SSVR Niyaara,"2 BHK Apartment
1.11 Cr - 1.16 Cr",1240 SQ.FT,"₹ 1.16 Cr
i"
422935,SSVR Niyaara,"3 BHK Apartment
1.31 Cr - 1.5 Cr",1410 SQ.FT,"₹ 1.31 Cr
i"
422935,SSVR Niyaara,"3 BHK Apartment
1.31 Cr - 1.5 Cr",1430 SQ.FT,"₹ 1.33 Cr
i"
422935,SSVR Niyaara,"3 BHK Apartment
1.31 Cr - 1.5 Cr",1435 SQ.FT,"₹ 1.33 Cr
i"
422935,SSVR Niyaara,"3 BHK Apartment
1.31 Cr - 1.5 Cr",1440 SQ.FT,"₹ 1.33 Cr
i"
422935,SSVR Niyaara,"3 BHK Apartment
1.31 Cr - 1.5 Cr",1470 SQ.FT,"₹ 1.36 Cr
i"
422935,SSVR Niyaara,"3 BHK Apartment
1.31 Cr - 1.5 Cr",1495 SQ.FT,"₹ 1.38 Cr
i"
422935,SSVR Niyaara,"3 BHK Apartment
1.31 Cr - 1.5 Cr",1500 SQ.FT,"₹ 1.39 Cr
i"
422935,SSVR Niyaara,"3 BHK Apartment
1.31 Cr - 1.5 Cr",1540 SQ.FT,"₹ 1.42 Cr
i"
422935,SSVR Niyaara,"3 BHK Apartment
1.31 Cr - 1.5 Cr",1570 SQ.FT,"₹ 1.45 Cr
i"
422935,SSVR Niyaara,"3 BHK Apartment
1.31 Cr - 1.5 Cr",1575 SQ.FT,"₹ 1.45 Cr
i"
422935,SSVR Niyaara,"3 BHK Apartment
1.31 Cr - 1.5 Cr",1580 SQ.FT,"₹ 1.45 Cr
i"
422935,SSVR Niyaara,"3 BHK Apartment
1.31 Cr - 1.5 Cr",1635 SQ.FT,"₹ 1.5 Cr
i"
388432,Assetz Soho And Sky,"3 BHK Apartment
2.36 Cr - 2.92 Cr",2015 SQ.FT,₹ 2.36 Cr
388432,Assetz Soho And Sky,"3 BHK Apartment
2.36 Cr - 2.92 Cr",2043 SQ.FT,₹ 2.39 Cr
