XID,URL,Project Name,Builder Name,Location,Price Range,Price per Sqft,Configurations,Completion Date,Unit Size Range,LandMarks,Project Size,Launch Date,RERA Number,Total Number of Units,USP,BHK,Amenity Count,Amenities,Specifications,Photo Count,Video Count,Rating count,Price Trend,Builder URL,Builder Experience,Total Projects,Ongoing Projects,Past Projects,Builder Info,Project Status
395251,https://www.squareyards.com/ahmedabad-residential-property/vishwanath-sarathya-west/246510/project,Vishwanath Sarathya West,Vishwanath Builders,"Shela, Ahmedabad",Rs90.00 Lac,N/A,3 BHK Flats,Ask for Details,1760 Sq. Ft (Saleable),N/A,3.02 Acres,Ask for Details,PR/GJ/AHMEDABAD/SANAND/AUDA/MAA10293/A1M/140323,700 units,,3 BHK,21,Gymnasium; Swimming Pool; Kids' Play Areas / Sand Pits; Yoga Areas; Jogging / Cycle Track; Normal Park / Central Green; 24 x 7 Security; CCTV / Video Surveillance; Fire Fighting Systems; Intercom Facility; Power Backup; Treated Water Supply; Day Care Center; Laundromat; 24*7 Water Supply; Multi-level Parking; Lift; Mini Theatre; Reading Room/Library; Indoor Games; Senior Citizen Area,Master Bedroom-Walls: Oil Bound Distemper; Master Bedroom-Flooring: Vitrified Tiles; Other Bedrooms-Flooring: Vitrified Tiles; Walls: Oil Bound Distemper; Living Area-Flooring: Vitrified Tiles; Structure: RCC Frame Structure,11,0,N/A,,https://www.squareyards.com/vishwanath-builders-projects/11055/builder,N/A,5,5,N/A,N/A,Mid Stage
410304,https://www.squareyards.com/ahmedabad-residential-property/super-shaligram/232304/project,Super Shaligram,Shaligram,"Gota, Ahmedabad",Rs1.32 Cr - 1.72 Cr,"Rs5,000 Per Sq. Ft","3, 4 BHK Flats",Ask for Details,2645 Sq. Ft to 3445 Sq. Ft (Saleable),N/A,2.98 Acres,Ask for Details,PR/GJ/AHMEDABAD/AHMEDABAD,410 units,,"3, 4 BHK",29,24 x 7 Security; CCTV / Video Surveillance; Fire Fighting Systems; Video Phone; Gymnasium; Swimming Pool; Kids' Pool; Badminton Court(s); Tennis Court(s); Cricket; Kids' Play Areas / Sand Pits; Basketball; Volleyball; Yoga Areas; Jogging / Cycle Track; Table Tennis; Snooker/Pool/Billiards; Gazebo; Large Green Area; Power Backup; Treated Water Supply; 24*7 Water Supply; Lift; Party Lawn; Cafe / Coffee Bar; Reading Room/Library; Indoor Games; Obeservatory Deck; Senior Citizen Area,"Master Bedroom-Walls: Oil Bound Distemper; Master Bedroom-Flooring: Indian Marble; Other Bedrooms-Flooring: Indian Marble; Walls: Oil Bound Distemper, Acrylic Emulsion; Living Area-Flooring: Vitrified Tiles; Bathroom: Premium Bath Fittings; Structure: RCC Frame Structure",13,0,N/A,,https://www.squareyards.com/shaligram-projects/786/builder,N/A,2,4,6,"The year 2003 saw the establishment and beginning of which was to become one of Ahmedabad’s most successful and reputable real estate companies. Shaligram Group is the company that delivers the best quality construction services with the help and support of skilled and expert professionals. The company has only flourished from a humble startup to a highly efficient and professional construction business that specializes in building luxury residential establishments. Over the span of years, Shaligram Group has been involved in the development of numerous residences that surpass all imagination and expectations in terms of creation and construction. We believe in maintaining complete transparency in terms of dealings and transactions with our clients and are thorough professionals when it comes to maintaining and developing healthy business relations with them. Also, our company is determined to serve our customers to the best of our abilities and so we promise to achieve new heights with every new project we undertake for them. We genuinely mean it when we promise to build extraordinary, unprecedented residential complexes. Our qualified and experienced contractors and workers are extremely understanding towards our customer’s needs and therefore, take great efforts to devise the plans according to their needs and preferences.",Mid Stage
388209,https://www.squareyards.com/ahmedabad-residential-property/sharanya-altura/228301/project,Sharanya Altura,Sharanya Group,"Shilaj, Ahmedabad",Rs81.00 Lac,N/A,3 BHK Flats,Ask for Details,1760 Sq. Ft (Saleable),N/A,2.66 Acres,Ask for Details,PR/GJ/AHMEDABAD/AHMEDABAD,328 units,,3 BHK,20,24 x 7 Security; CCTV / Video Surveillance; Cafe / Coffee Bar; Party Hall; Amphitheater; Indoor Games; Senior Citizen Area; Gymnasium; Swimming Pool; Cricket; Kids' Play Areas / Sand Pits; Yoga Areas; Jogging / Cycle Track; Skating Rink; Power Backup; Treated Water Supply; 24*7 Water Supply; Lift; Party Lawn; Normal Park / Central Green,Master Bedroom-Walls: Oil Bound Distemper; Master Bedroom-Flooring: Vitrified Tiles; Other Bedrooms-Flooring: Vitrified Tiles; Walls: Oil Bound Distemper; Living Area-Flooring: Vitrified Tiles; Structure: RCC Frame Structure,9,0,N/A,,https://www.squareyards.com/sharanya-group-projects/19347/builder,N/A,2,1,1,N/A,Mid Stage
411643,https://www.squareyards.com/ahmedabad-residential-property/vivaan-solitaire/229720/project,Vivaan Solitaire,Vivaan Group,"Ambapur, Ahmedabad",Rs70.18 Lac,N/A,3 BHK Flats,Ask for Details,195 Sq. Ft to 912 Sq. Ft (Carpet),N/A,0.38 Acres,Ask for Details,PR/GJ/GANDHINAGAR/GANDHINAGAR/Others/MAA11999/220623,56 units,"Experience vibrant living near Sardar Patel Ring Road,Enjoy secure and convenient living with power backup,Indulge in a world-class gym and sports facilities,Experience quality living with premium specifications,Lavish master bedrooms with acrylic emulsion walls,Elegant living spaces with vitrified tile flooring",3 BHK,13,Power Backup; 24*7 Water Supply; Lift; Clubhouse; Indoor Games; Gymnasium; Kids' Play Areas / Sand Pits; Table Tennis; Normal Park / Central Green; 24 x 7 Security; CCTV / Video Surveillance; Fire Fighting Systems; Intercom Facility,Master Bedroom-Walls: Acrylic Emulsion; Master Bedroom-Flooring: Vitrified Tiles; Other Bedrooms-Flooring: Vitrified Tiles; Walls: Acrylic Emulsion; Living Area-Flooring: Vitrified Tiles; Bathroom: Premium Bath Fittings; Structure: RCC Frame Structure,14,1,N/A,,https://www.squareyards.com/vivaan-group-projects/19538/builder,N/A,9,5,4,N/A,New Launch
423659,https://www.squareyards.com/ahmedabad-residential-property/anmol-solitaire-vista/251892/project,Anmol Solitaire Vista,Anmol Construction,"Gota, Ahmedabad",Price on Request,N/A,2 BHK Flats,Ask for Details,1377 Sq. Ft (Saleable),N/A,1.05 Acres,Ask for Details,PR/GJ/AHMEDABAD/AHMEDABAD,240 units,,2 BHK,12,Gymnasium; Kids' Play Areas / Sand Pits; Yoga Areas; Power Backup; 24*7 Water Supply; Lift; Clubhouse; Indoor Games; Senior Citizen Area; 24 x 7 Security; CCTV / Video Surveillance; Normal Park / Central Green,Master Bedroom-Walls: Oil Bound Distemper; Master Bedroom-Flooring: Vitrified Tiles; Other Bedrooms-Flooring: Vitrified Tiles; Walls: Oil Bound Distemper; Living Area-Flooring: Vitrified Tiles; Structure: RCC Frame Structure,8,0,N/A,,https://www.squareyards.com/anmol-construction-projects/24929/builder,N/A,1,1,N/A,N/A,Partially Ready To Move
425978,https://www.squareyards.com/ahmedabad-residential-property/buildcon-the-one/249643/project,Buildcon The One,Buildone Projects,"Randesan, Ahmedabad",Price on Request,N/A,"3, 4, 5 BHK Flats",Ask for Details,1115 Sq. Ft to 2568 Sq. Ft (Carpet),N/A,1.3 Acres,Ask for Details,PR/GJ/GANDHINAGAR/GANDHINAGAR/Others/RAA13092/070324/300628,150 units,,"3, 4, 5 BHK",13,Power Backup; 24*7 Water Supply; Lift; Gymnasium; Kids' Play Areas / Sand Pits; Basketball; Yoga Areas; Jogging / Cycle Track; 24 x 7 Security; CCTV / Video Surveillance; Indoor Games; Senior Citizen Area; Normal Park / Central Green,Master Bedroom-Walls: Oil Bound Distemper; Master Bedroom-Flooring: Vitrified Tiles; Other Bedrooms-Flooring: Vitrified Tiles; Walls: Oil Bound Distemper; Living Area-Flooring: Vitrified Tiles; Structure: RCC Frame Structure,10,0,N/A,,https://www.squareyards.com/buildone-projects-projects/23302/builder,N/A,1,1,N/A,N/A,New Launch
402571,https://www.squareyards.com/ahmedabad-residential-property/shilp-residency/229492/project,Shilp Residency,Shilp Group,"Gota, Ahmedabad",Price on Request,N/A,"3, 4 BHK Flats",Ask for Details,2050 Sq. Ft to 5045 Sq. Ft (Saleable),N/A,4.34 Acres,Ask for Details,PR/GJ/AHMEDABAD/AHMEDABAD,527 units,,"3, 4 BHK",9,Power Backup; 24*7 Water Supply; Lift; 24 x 7 Security; CCTV / Video Surveillance; Indoor Games; Senior Citizen Area; Kids' Play Areas / Sand Pits; Normal Park / Central Green,Master Bedroom-Walls: Oil Bound Distemper; Master Bedroom-Flooring: Vitrified Tiles; Other Bedrooms-Flooring: Vitrified Tiles; Walls: Oil Bound Distemper; Living Area-Flooring: Vitrified Tiles; Structure: RCC Frame Structure,11,0,N/A,,https://www.squareyards.com/shilp-group-projects/19531/builder,N/A,15,2,10,N/A,New Launch
410443,https://www.squareyards.com/ahmedabad-residential-property/kavisha-aer/229633/project,Kavisha Aer,Kavisha,"Shela, Ahmedabad",Rs50.95 Lac - 69.50 Lac,N/A,"2, 3 BHK Flats",Ask for Details,625 Sq. Ft to 810 Sq. Ft (Carpet),N/A,1.77 Acres,Ask for Details,PR/GJ/AHMEDABAD/SANAND/AUDA/MAA11869/290523,392 units,"Strategically located near Sardar Patel Ring Road, Ahmedabad.,Approved by RERA with registration number PR/GJ/AHMEDABAD/SANAND/AUDA/MAA11869/290523.,State-of-the-art gymnasium for a healthy lifestyle.,Adequate power backup for a trouble-free living experience.,Specifications include acrylic emulsion for walls and vitrified tiles for flooring.","2, 3 BHK",18,24 x 7 Security; CCTV / Video Surveillance; Fire Fighting Systems; Clubhouse; Indoor Games; Senior Citizen Area; Gymnasium; Swimming Pool; Kids' Pool; Badminton Court(s); Kids' Play Areas / Sand Pits; Jogging / Cycle Track; Normal Park / Central Green; Power Backup; 24*7 Water Supply; Separate Enrty /Exit Gates; Lift; Party Lawn,Master Bedroom-Walls: Acrylic Emulsion; Master Bedroom-Flooring: Vitrified Tiles; Other Bedrooms-Flooring: Vitrified Tiles; Walls: Acrylic Emulsion; Living Area-Flooring: Vitrified Tiles; Structure: RCC Frame Structure,8,0,N/A,,https://www.squareyards.com/kavisha-projects/846/builder,N/A,9,2,7,"Kavisha construction group, promoted by an entrepreneur, Mr. Ramesh K. Patel has emerged as a fast growing and prominent group engaged primarily in the activity of real estate development and construction. Starting with the business of land dealing, the group forayed in real estate development activities since 1999 and in a short span of 11 years, the group has achieved healthy progress with projects already completed and under execution involving area under development of 3,60,000 sq.ft.",New Launch
394631,https://www.squareyards.com/ahmedabad-residential-property/the-palm-altezza/250608/project,The Palm Altezza,The Palm Group,"Sargaasan, Ahmedabad",Price on Request,N/A,4 BHK Flats,Ask for Details,2916 Sq. Ft (Saleable),N/A,0.96 Acres,"The launch date of The Palm Altezza is yet to be announced, providing an opportunity to be among the first to invest in this strategically located project.",PR/GJ/GANDHINAGAR/GANDHINAGAR/Others/RAA10315/130622,70 units,,4 BHK,8,Power Backup; Treated Water Supply; 24*7 Water Supply; Lift; 24 x 7 Security; Kids' Play Areas / Sand Pits; Indoor Games; Normal Park / Central Green,Master Bedroom-Walls: Oil Bound Distemper; Master Bedroom-Flooring: Vitrified Tiles; Other Bedrooms-Flooring: Vitrified Tiles; Walls: Oil Bound Distemper; Living Area-Flooring: Vitrified Tiles; Structure: RCC Frame Structure,1,0,N/A,,https://www.squareyards.com/the-palm-group-projects/24018/builder,N/A,1,N/A,N/A,N/A,Mid Stage
414403,https://www.squareyards.com/ahmedabad-residential-property/siddhi-aarohi-avinya/247620/project,Siddhi Aarohi Avinya,Siddhi Developers Ahmedabad,"Jodhpur, Ahmedabad",Rs2.12 Cr - 2.31 Cr,N/A,3 BHK Flats,Ask for Details,1103 Sq. Ft to 1152 Sq. Ft (Carpet),N/A,0.88 Acres,Ask for Details,PR/GJ/AHMEDABAD/AHMEDABAD,80 units,,3 BHK,16,Gymnasium; Swimming Pool; Badminton Court(s); Cricket; Kids' Play Areas / Sand Pits; Yoga Areas; Jogging / Cycle Track; Table Tennis; Power Backup; 24*7 Water Supply; Lift; 24 x 7 Security; CCTV / Video Surveillance; Indoor Games; Senior Citizen Area; Normal Park / Central Green,Master Bedroom-Walls: Oil Bound Distemper; Master Bedroom-Flooring: Vitrified Tiles; Other Bedrooms-Flooring: Vitrified Tiles; Walls: Oil Bound Distemper; Living Area-Flooring: Vitrified Tiles; Structure: RCC Frame Structure,12,1,N/A,,https://www.squareyards.com/siddhi-developers-ahmedabad-projects/22179/builder,N/A,2,1,1,N/A,New Launch
415849,https://www.squareyards.com/ahmedabad-residential-property/maitri-elevate/246738/project,Maitri Elevate,Maitri Group,"Motera, Ahmedabad",Rs1.38 Cr - 1.82 Cr,N/A,"3, 4 BHK Flats",Ask for Details,2817 Sq. Ft to 3726 Sq. Ft (Saleable),N/A,2.62 Acres,Ask for Details,PR/GJ/AHMEDABAD/AHMEDABAD,201 units,,"3, 4 BHK",19,Mini Theatre; Party Hall; Indoor Games; Hypermarket; Senior Citizen Area; 24 x 7 Security; Gymnasium; Swimming Pool; Cricket; Kids' Play Areas / Sand Pits; Basketball; Yoga Areas; Jogging / Cycle Track; Gazebo; Normal Park / Central Green; Power Backup; Treated Water Supply; High Speed Elevators; 24*7 Water Supply,Master Bedroom-Walls: Acrylic Emulsion; Master Bedroom-Flooring: Vitrified Tiles; Other Bedrooms-Flooring: Vitrified Tiles; Walls: Acrylic Emulsion; Living Area-Flooring: Vitrified Tiles; Structure: RCC Frame Structure,21,0,N/A,,https://www.squareyards.com/maitri-group-projects/21601/builder,N/A,1,1,N/A,N/A,New Launch
377935,https://www.squareyards.com/ahmedabad-residential-property/kalasagar-skyz/5789/project,Kalasagar Skyz,Kala,"Vejalpur, Ahmedabad",Rs35.23 Lac - 36.02 Lac,"Rs2,900 Per Sq. Ft",2 BHK Flats,Ask for Details,1215 Sq. Ft to 1242 Sq. Ft,N/A,2 Acres,Ask for Details,N/A,132 units,"Apartments near Sardar Patel Ring Road, ideal connectivity.,Breathable surroundings in Vejalpur, calm atmosphere.,NH 147 proximity, easy access to city.,Well-designed Kids Play Areas and Sand Pits.,Reliable Power Backup for seamless living.",2 BHK,9,Rain Water Harvesting; Sewage Treatment Plant; Normal Park / Central Green; 24 x 7 Security; CCTV / Video Surveillance; Power Backup; N/A; Kids' Play Areas / Sand Pits; Jogging / Cycle Track,Other Bedrooms-Flooring: Vitrified Tiles; Walls: Acrylic Emulsion; Living Area-Flooring: Vitrified Tiles; Structure: RCC Frame Structure,0,0,N/A,,https://www.squareyards.com/kala-projects/941/builder,N/A,2,1,N/A,N/A,Well Occupied
419821,https://www.squareyards.com/ahmedabad-residential-property/shikhar-aadhya-arambh/247861/project,Shikhar Aadhya Arambh,Shikhar Projects,"Ghatlodia, Ahmedabad",Rs1.16 Cr - 1.50 Cr,N/A,"3, 4 BHK Flats",Ask for Details,2313 Sq. Ft to 2997 Sq. Ft (Saleable),N/A,2.1 Acres,Ask for Details,PR/GJ/AHMEDABAD/AHMEDABAD,213 units,,"3, 4 BHK",27,Gymnasium; Swimming Pool; Badminton Court(s); Cricket; Kids' Play Areas / Sand Pits; Volleyball; Yoga Areas; Jogging / Cycle Track; Table Tennis; Gazebo; Cafe / Coffee Bar; Mini Theatre; Reading Room/Library; Party Hall; Clubhouse; Amphitheater; Indoor Games; Senior Citizen Area; Power Backup; Treated Water Supply; 24*7 Water Supply; Lift; Normal Park / Central Green; 24 x 7 Security; CCTV / Video Surveillance; Fire Fighting Systems; Intercom Facility,Master Bedroom-Walls: Acrylic Emulsion; Master Bedroom-Flooring: Vitrified Tiles; Other Bedrooms-Flooring: Vitrified Tiles; Walls: Acrylic Emulsion; Living Area-Flooring: Vitrified Tiles; Bathroom: Premium Bath Fittings; Structure: RCC Frame Structure,24,1,N/A,,https://www.squareyards.com/shikhar-projects-projects/22288/builder,N/A,1,1,N/A,N/A,New Launch
426539,https://www.squareyards.com/ahmedabad-residential-property/aristo-the-regal/250057/project,Aristo The Regal,Aristo Builders And Developers,"Vaishnodevi Circle, Ahmedabad",Price on Request,N/A,4 BHK Flats,Ask for Details,1393 Sq. Ft to 1771 Sq. Ft (Carpet),N/A,1.6 Acres,Ask for Details,PR/GJ/GANDHINAGAR/GANDHINAGAR/Gandhinagar,133 units,,4 BHK,8,Power Backup; Treated Water Supply; 24*7 Water Supply; Lift; 24 x 7 Security; Kids' Play Areas / Sand Pits; Indoor Games; Normal Park / Central Green,Master Bedroom-Walls: Oil Bound Distemper; Master Bedroom-Flooring: Vitrified Tiles; Other Bedrooms-Flooring: Vitrified Tiles; Walls: Oil Bound Distemper; Living Area-Flooring: Vitrified Tiles; Structure: RCC Frame Structure,1,0,N/A,,https://www.squareyards.com/aristo-builders-and-developers-projects/7902/builder,N/A,2,1,1,N/A,New Launch
411844,https://www.squareyards.com/ahmedabad-residential-property/unique-luxuria-ahmedabad/229569/project,Unique Luxuria Ahmedabad,Unique Infraspace,"Sola, Ahmedabad",Rs1.30 Cr - 1.32 Cr,N/A,3 BHK Flats,Ask for Details,1169 Sq. Ft to 1187 Sq. Ft (Saleable),N/A,1.69 Acres,Ask for Details,PR/GJ/AHMEDABAD/AHMEDABAD,129 units,,3 BHK,26,Reading Room/Library; Party Hall; Clubhouse; Amphitheater; Indoor Games; Rain Water Harvesting; Sewage Treatment Plant; Normal Park / Central Green; Power Backup; Treated Water Supply; 24*7 Water Supply; Lift; Party Lawn; 24 x 7 Security; CCTV / Video Surveillance; Fire Fighting Systems; Intercom Facility; Gymnasium; Swimming Pool; Badminton Court(s); Kids' Play Areas / Sand Pits; Yoga Areas; Jogging / Cycle Track; Table Tennis; Snooker/Pool/Billiards; Gazebo,Master Bedroom-Walls: Oil Bound Distemper; Master Bedroom-Flooring: Vitrified Tiles; Other Bedrooms-Flooring: Vitrified Tiles; Walls: Oil Bound Distemper; Living Area-Flooring: Vitrified Tiles; Bathroom: Premium Bath Fittings; Structure: RCC Frame Structure,7,0,N/A,,https://www.squareyards.com/unique-infraspace-projects/19470/builder,N/A,3,3,N/A,N/A,Mid Stage
412517,https://www.squareyards.com/ahmedabad-residential-property/vivaan-orbit/246069/project,Vivaan Orbit,Vivaan Group,"Zundal, Ahmedabad",Rs51.75 Lac - 66.01 Lac,N/A,"2, 3 BHK Flats",Ask for Details,1503 Sq. Ft to 1917 Sq. Ft (Saleable),N/A,1.55 Acres,Ask for Details,PR/GJ/GANDHINAGAR/GANDHINAGAR/Others/MAA12134/100723,313 units,,"2, 3 BHK",16,24 x 7 Security; CCTV / Video Surveillance; Fire Fighting Systems; Video Phone; Power Backup; 24*7 Water Supply; Lift; Party Hall; Indoor Games; Senior Citizen Area; Normal Park / Central Green; Solar Lighting; Gymnasium; Cricket; Kids' Play Areas / Sand Pits; Gazebo,Master Bedroom-Walls: Acrylic Emulsion; Master Bedroom-Flooring: Vitrified Tiles; Other Bedrooms-Flooring: Vitrified Tiles; Walls: Acrylic Emulsion; Living Area-Flooring: Vitrified Tiles; Structure: RCC Frame Structure,17,1,N/A,,https://www.squareyards.com/vivaan-group-projects/19538/builder,N/A,9,5,4,N/A,New Launch
396053,https://www.squareyards.com/ahmedabad-residential-property/vivaan-ixora/229679/project,Vivaan Ixora,Vivaan Group,"Zundal, Ahmedabad",Rs72.50 Lac,N/A,3 BHK Flats,Ask for Details,309 Sq. Ft to 978 Sq. Ft (Carpet),N/A,0.71 Acres,Ask for Details,PR/GJ/AHMEDABAD/AHMEDABADCITY/Others/MAA10450/140722,108 units,"Strategically located near Sardar Patel Ring Road, Ahmedabad.,Approved under PR/GJ/AHMEDABAD/AHMEDABADCITY/Others/MAA10450/140722 RERA.,Spacious Master Bedrooms with Acrylic Emulsion walls.,Power backup for a hassle-free living experience.,State-of-the-art Gymnasium for a healthy lifestyle.",3 BHK,16,Power Backup; 24*7 Water Supply; Lift; Gymnasium; Cricket; Kids' Play Areas / Sand Pits; Jogging / Cycle Track; Gazebo; Party Hall; Indoor Games; Senior Citizen Area; Normal Park / Central Green; 24 x 7 Security; CCTV / Video Surveillance; Fire Fighting Systems; Intercom Facility,Master Bedroom-Walls: Acrylic Emulsion; Master Bedroom-Flooring: Vitrified Tiles; Other Bedrooms-Flooring: Vitrified Tiles; Walls: Acrylic Emulsion; Living Area-Flooring: Vitrified Tiles; Bathroom: Premium Bath Fittings; Structure: RCC Frame Structure,15,1,N/A,,https://www.squareyards.com/vivaan-group-projects/19538/builder,N/A,9,5,4,N/A,Mid Stage
410658,https://www.squareyards.com/ahmedabad-residential-property/sacred-shivansh/247379/project,Sacred Shivansh,Sacred Nine Group,"Shela, Ahmedabad",Rs48.52 Lac - 67.77 Lac,N/A,"2, 3 BHK Flats",Ask for Details,1260 Sq. Ft to 1760 Sq. Ft (Saleable),N/A,1.97 Acres,The launch date of Sacred Shivansh is yet to be announced.,PR/GJ/AHMEDABAD/SANAND/AUDA/MAA11896/020623,396 units,"Experience seamless commute with Sardar Patel Ring Road proximity,Stay fit and powered with world-class gym and power backup,Adorn your home with luxurious vitrified tiles and oil bound finishes,Enjoy strategic location in Ahmedabad coveted Shela region,Relish spacious living with cutting-edge top-notch amenities,Unlock an unparalleled living experience in Sacred Shivansh","2, 3 BHK",19,Gymnasium; Kids' Play Areas / Sand Pits; Yoga Areas; Jogging / Cycle Track; Skating Rink; Reading Room/Library; Clubhouse; Indoor Games; Senior Citizen Area; Normal Park / Central Green; 24 x 7 Security; CCTV / Video Surveillance; Fire Fighting Systems; Intercom Facility; Power Backup; Treated Water Supply; Car Washing Bays; 24*7 Water Supply; Lift,Master Bedroom-Walls: Oil Bound Distemper; Master Bedroom-Flooring: Vitrified Tiles; Other Bedrooms-Flooring: Vitrified Tiles; Walls: Oil Bound Distemper; Living Area-Flooring: Vitrified Tiles; Structure: RCC Frame Structure,12,0,N/A,,https://www.squareyards.com/sacred-nine-group-projects/21993/builder,N/A,1,1,N/A,N/A,New Launch
