XID,Configuration,List Item,Price
r72527,"2 BHK Apartment
47 L - 50 L",461 SQ.FT,₹ 47 L
r72527,"2 BHK Apartment
47 L - 50 L",476 SQ.FT,₹ 47.5 L
r72527,"2 BHK Apartment
47 L - 50 L",554 SQ.FT,₹ 49 L
r72527,"2 BHK Apartment
47 L - 50 L",570 SQ.FT,₹ 50 L
r64676,"2 BHK Apartment
64.53 L - 77.22 L",1195 SQ.FT,₹ 64.53 L
r64676,"2 BHK Apartment
64.53 L - 77.22 L",1210 SQ.FT,₹ 65.34 L
r64676,"2 BHK Apartment
64.53 L - 77.22 L",1320 SQ.FT,₹ 71.28 L
r64676,"2 BHK Apartment
64.53 L - 77.22 L",1325 SQ.FT,₹ 71.55 L
r64676,"2 BHK Apartment
64.53 L - 77.22 L",1375 SQ.FT,₹ 74.25 L
r64676,"2 BHK Apartment
64.53 L - 77.22 L",1395 SQ.FT,₹ 75.33 L
r64676,"2 BHK Apartment
64.53 L - 77.22 L",1405 SQ.FT,₹ 75.87 L
r64676,"2 BHK Apartment
64.53 L - 77.22 L",1430 SQ.FT,₹ 77.22 L
r64676,"3 BHK Apartment
87.48 L - 1.03 Cr",1620 SQ.FT,₹ 87.48 L
r64676,"3 BHK Apartment
87.48 L - 1.03 Cr",1625 SQ.FT,₹ 87.75 L
r64676,"3 BHK Apartment
87.48 L - 1.03 Cr",1740 SQ.FT,₹ 93.96 L
r64676,"3 BHK Apartment
87.48 L - 1.03 Cr",1915 SQ.FT,₹ 1.03 Cr
r389447,1 BHK Apartment,321 SQ.FT,₹ 55.0 L
r389447,1 BHK Apartment,330 SQ.FT,Price on Request
r389447,1 BHK Apartment,331 SQ.FT,Price on Request
r389447,1 BHK Apartment,334 SQ.FT,Price on Request
r389447,1 BHK Apartment,341 SQ.FT,₹ 58.0 L
r389447,1 BHK Apartment,435 SQ.FT,Price on Request
r389447,1 BHK Apartment,438 SQ.FT,Price on Request
r389447,1 BHK Apartment,441 SQ.FT,Price on Request
r389447,1 BHK Apartment,453 SQ.FT,Price on Request
r389447,2 BHK Apartment,481 SQ.FT,₹ 58.43 L
r389447,2 BHK Apartment,482 SQ.FT,₹ 58.59 L
r389447,2 BHK Apartment,549 SQ.FT,₹ 66.74 L
r389447,2 BHK Apartment,609 SQ.FT,Price on Request
r389447,2 BHK Apartment,660 SQ.FT,Price on Request
r389447,2 BHK Apartment,672 SQ.FT,Price on Request
r93067,1 BHK Apartment,590 SQ.FT,Price on Request
r93067,1 BHK Apartment,596 SQ.FT,₹ 35.82 L
r93067,1 BHK Apartment,618 SQ.FT,₹ 37.14 L
r93067,1 BHK Apartment,620 SQ.FT,₹ 37.26 L
r93067,1 BHK Apartment,627 SQ.FT,₹ 37.68 L
r93067,1 BHK Apartment,701 SQ.FT,₹ 42.13 L
r93067,"2 BHK Apartment
59.5 L - 81.38 L",990 SQ.FT,₹ 59.5 L
r93067,"2 BHK Apartment
59.5 L - 81.38 L",995 SQ.FT,₹ 59.8 L
r93067,"2 BHK Apartment
59.5 L - 81.38 L",1001 SQ.FT,₹ 60.16 L
r93067,"2 BHK Apartment
59.5 L - 81.38 L",1199 SQ.FT,₹ 72.06 L
r93067,"2 BHK Apartment
59.5 L - 81.38 L",1200 SQ.FT,₹ 72.12 L
r93067,"2 BHK Apartment
59.5 L - 81.38 L",1201 SQ.FT,₹ 72.18 L
r93067,"2 BHK Apartment
59.5 L - 81.38 L",1205 SQ.FT,₹ 72.42 L
r93067,"2 BHK Apartment
59.5 L - 81.38 L",1213 SQ.FT,₹ 72.9 L
r93067,"2 BHK Apartment
59.5 L - 81.38 L",1233 SQ.FT,₹ 74.1 L
r93067,"2 BHK Apartment
59.5 L - 81.38 L",1245 SQ.FT,₹ 74.82 L
r93067,"2 BHK Apartment
59.5 L - 81.38 L",1273 SQ.FT,₹ 76.51 L
r93067,"2 BHK Apartment
59.5 L - 81.38 L",1342 SQ.FT,₹ 80.65 L
r93067,"2 BHK Apartment
59.5 L - 81.38 L",1354 SQ.FT,₹ 81.38 L
r93067,"2.5 BHK Apartment
71.34 L - 86.12 L",1187 SQ.FT,₹ 71.34 L
r93067,"2.5 BHK Apartment
71.34 L - 86.12 L",1198 SQ.FT,₹ 72.0 L
r93067,"2.5 BHK Apartment
71.34 L - 86.12 L",1207 SQ.FT,₹ 72.54 L
r93067,"2.5 BHK Apartment
71.34 L - 86.12 L",1212 SQ.FT,₹ 72.84 L
r93067,"2.5 BHK Apartment
71.34 L - 86.12 L",1218 SQ.FT,₹ 73.2 L
r93067,"2.5 BHK Apartment
71.34 L - 86.12 L",1222 SQ.FT,₹ 73.44 L
r93067,"2.5 BHK Apartment
71.34 L - 86.12 L",1433 SQ.FT,₹ 86.12 L
r93067,"3 BHK Apartment
83.24 L - 1.18 Cr",1385 SQ.FT,₹ 83.24 L
r93067,"3 BHK Apartment
83.24 L - 1.18 Cr",1419 SQ.FT,₹ 85.28 L
r93067,"3 BHK Apartment
83.24 L - 1.18 Cr",1422 SQ.FT,₹ 85.46 L
r93067,"3 BHK Apartment
83.24 L - 1.18 Cr",1424 SQ.FT,₹ 85.58 L
r93067,"3 BHK Apartment
83.24 L - 1.18 Cr",1427 SQ.FT,₹ 85.76 L
r93067,"3 BHK Apartment
83.24 L - 1.18 Cr",1433 SQ.FT,₹ 86.12 L
r93067,"3 BHK Apartment
83.24 L - 1.18 Cr",1437 SQ.FT,₹ 86.36 L
r93067,"3 BHK Apartment
83.24 L - 1.18 Cr",1463 SQ.FT,₹ 87.93 L
r93067,"3 BHK Apartment
83.24 L - 1.18 Cr",1472 SQ.FT,₹ 88.47 L
r93067,"3 BHK Apartment
83.24 L - 1.18 Cr",1473 SQ.FT,₹ 88.53 L
r93067,"3 BHK Apartment
83.24 L - 1.18 Cr",1476 SQ.FT,₹ 88.71 L
r93067,"3 BHK Apartment
83.24 L - 1.18 Cr",1479 SQ.FT,₹ 88.89 L
r93067,"3 BHK Apartment
83.24 L - 1.18 Cr",1480 SQ.FT,₹ 88.95 L
r93067,"3 BHK Apartment
83.24 L - 1.18 Cr",1481 SQ.FT,₹ 89.01 L
r93067,"3 BHK Apartment
83.24 L - 1.18 Cr",1485 SQ.FT,₹ 89.25 L
r93067,"3 BHK Apartment
83.24 L - 1.18 Cr",1490 SQ.FT,₹ 89.55 L
r93067,"3 BHK Apartment
83.24 L - 1.18 Cr",1550 SQ.FT,₹ 93.16 L
r93067,"3 BHK Apartment
83.24 L - 1.18 Cr",1553 SQ.FT,₹ 93.34 L
r93067,"3 BHK Apartment
83.24 L - 1.18 Cr",1560 SQ.FT,₹ 93.76 L
r93067,"3 BHK Apartment
83.24 L - 1.18 Cr",1581 SQ.FT,₹ 95.02 L
r93067,"3 BHK Apartment
83.24 L - 1.18 Cr",1608 SQ.FT,₹ 96.64 L
r93067,"3 BHK Apartment
83.24 L - 1.18 Cr",1624 SQ.FT,₹ 97.6 L
r93067,"3 BHK Apartment
83.24 L - 1.18 Cr",1716 SQ.FT,₹ 1.03 Cr
r93067,"3 BHK Apartment
83.24 L - 1.18 Cr",1745 SQ.FT,₹ 1.05 Cr
r93067,"3 BHK Apartment
83.24 L - 1.18 Cr",1861 SQ.FT,₹ 1.12 Cr
r93067,"3 BHK Apartment
83.24 L - 1.18 Cr",1944 SQ.FT,₹ 1.17 Cr
r93067,"3 BHK Apartment
83.24 L - 1.18 Cr",1962 SQ.FT,₹ 1.18 Cr
r93067,"3.5 BHK Apartment
1.06 Cr",1768 SQ.FT,₹ 1.06 Cr
r422315,"1 BHK Apartment
27.09 L",630 SQ.FT,₹ 27.09 L
r422315,"2 BHK Apartment
38.31 L - 46.83 L",891 SQ.FT,₹ 38.31 L
r422315,"2 BHK Apartment
38.31 L - 46.83 L",918 SQ.FT,₹ 39.47 L
r422315,"2 BHK Apartment
38.31 L - 46.83 L",1089 SQ.FT,₹ 46.83 L
r422315,"3 BHK Apartment
59.98 L - 62.69 L",1395 SQ.FT,₹ 59.99 L
r422315,"3 BHK Apartment
59.98 L - 62.69 L",1458 SQ.FT,₹ 62.69 L
r312391,1 BHK Apartment,380 SQ.FT,₹ 26.28 L
r312391,1 BHK Apartment,381 SQ.FT,₹ 26.31 L
r312391,1 BHK Apartment,381 SQ.FT,Price on Request
r312391,1 BHK Apartment,407 SQ.FT,₹ 28.15 L
r312391,1 BHK Apartment,407 SQ.FT,₹ 28.14 L
r312391,1 BHK Apartment,412 SQ.FT,₹ 28.49 L
r312391,1 BHK Apartment,412 SQ.FT,₹ 28.49 L
r312391,1 BHK Apartment,439 SQ.FT,₹ 30.36 L
r312391,1 BHK Apartment,457 SQ.FT,₹ 31.6 L
r312391,1 BHK Apartment,461 SQ.FT,₹ 31.86 L
r312391,1 BHK Apartment,505 SQ.FT,₹ 34.95 L
r312391,1 BHK Apartment,525 SQ.FT,₹ 36.3 L
r312391,1 BHK Apartment,538 SQ.FT,₹ 37.2 L
r312391,"1.5 BHK Apartment
30.5 L - 45.57 L",441 SQ.FT,₹ 30.5 L
r312391,"1.5 BHK Apartment
30.5 L - 45.57 L",455 SQ.FT,₹ 31.46 L
r312391,"1.5 BHK Apartment
30.5 L - 45.57 L",502 SQ.FT,₹ 34.71 L
r312391,"1.5 BHK Apartment
30.5 L - 45.57 L",582 SQ.FT,₹ 40.25 L
r312391,"1.5 BHK Apartment
30.5 L - 45.57 L",584 SQ.FT,₹ 40.38 L
r312391,"1.5 BHK Apartment
30.5 L - 45.57 L",659 SQ.FT,₹ 45.57 L
r312391,2 BHK Apartment,441 SQ.FT,₹ 30.5 L
r312391,2 BHK Apartment,455 SQ.FT,₹ 31.48 L
r312391,2 BHK Apartment,502 SQ.FT,₹ 34.7 L
r312391,2 BHK Apartment,511 SQ.FT,₹ 35.36 L
r312391,2 BHK Apartment,515 SQ.FT,₹ 35.63 L
r312391,2 BHK Apartment,551 SQ.FT,₹ 38.1 L
r312391,2 BHK Apartment,551 SQ.FT,₹ 38.12 L
r312391,2 BHK Apartment,563 SQ.FT,₹ 38.94 L
r312391,2 BHK Apartment,563 SQ.FT,₹ 38.93 L
r312391,2 BHK Apartment,582 SQ.FT,₹ 40.25 L
r312391,2 BHK Apartment,583 SQ.FT,Price on Request
r312391,2 BHK Apartment,588 SQ.FT,₹ 40.63 L
r312391,2 BHK Apartment,614 SQ.FT,₹ 42.46 L
r312391,2 BHK Apartment,614 SQ.FT,₹ 42.43 L
r312391,2 BHK Apartment,616 SQ.FT,₹ 42.6 L
r312391,2 BHK Apartment,616 SQ.FT,₹ 42.62 L
r312391,2 BHK Apartment,630 SQ.FT,₹ 43.56 L
r312391,2 BHK Apartment,630 SQ.FT,₹ 43.55 L
r312391,2 BHK Apartment,653 SQ.FT,₹ 45.12 L
r312391,2 BHK Apartment,670 SQ.FT,₹ 46.35 L
r312391,2 BHK Apartment,672 SQ.FT,₹ 46.5 L
r312391,2 BHK Apartment,680 SQ.FT,₹ 47.03 L
r312391,2 BHK Apartment,688 SQ.FT,₹ 47.6 L
r312391,2 BHK Apartment,742 SQ.FT,Price on Request
r312391,2 BHK Apartment,753 SQ.FT,₹ 52.07 L
r312391,2 BHK Apartment,764 SQ.FT,Price on Request
r312391,2 BHK Apartment,765 SQ.FT,₹ 52.9 L
r312391,2 BHK Apartment,772 SQ.FT,₹ 53.38 L
r312391,2 BHK Apartment,773 SQ.FT,₹ 53.45 L
r312391,2 BHK Apartment,774 SQ.FT,Price on Request
r312391,"3 BHK Apartment
50.69 L - 69.22 L",733 SQ.FT,₹ 50.69 L
r312391,"3 BHK Apartment
50.69 L - 69.22 L",733 SQ.FT,₹ 50.7 L
r312391,"3 BHK Apartment
50.69 L - 69.22 L",759 SQ.FT,₹ 52.45 L
r312391,"3 BHK Apartment
50.69 L - 69.22 L",759 SQ.FT,₹ 52.48 L
r312391,"3 BHK Apartment
50.69 L - 69.22 L",804 SQ.FT,₹ 55.62 L
r312391,"3 BHK Apartment
50.69 L - 69.22 L",837 SQ.FT,₹ 57.89 L
r312391,"3 BHK Apartment
50.69 L - 69.22 L",870 SQ.FT,₹ 60.16 L
r312391,"3 BHK Apartment
50.69 L - 69.22 L",971 SQ.FT,₹ 67.14 L
r312391,"3 BHK Apartment
50.69 L - 69.22 L",1001 SQ.FT,₹ 69.22 L
r17384,2 BHK Apartment,960 SQ.FT,₹ 2.22 Cr
r17384,2 BHK Apartment,975 SQ.FT,Price on Request
r17384,"3 BHK Apartment
3.07 Cr",1325 SQ.FT,₹ 3.07 Cr
r267047,2 BHK Apartment,708 SQ.FT,₹ 3.09 Cr
r267047,2 BHK Apartment,709 SQ.FT,Price on Request
r267047,2 BHK Apartment,726 SQ.FT,₹ 3.17 Cr
r267047,2 BHK Apartment,758 SQ.FT,₹ 3.31 Cr
r267047,2 BHK Apartment,770 SQ.FT,Price on Request
r267047,2 BHK Apartment,787 SQ.FT,Price on Request
r267047,3 BHK Apartment,1006 SQ.FT,₹ 4.39 Cr
r267047,3 BHK Apartment,1045 SQ.FT,Price on Request
r267047,3 BHK Apartment,1078 SQ.FT,Price on Request
r267047,3 BHK Apartment,1250 SQ.FT,₹ 5.45 Cr
r267047,3 BHK Apartment,1325 SQ.FT,Price on Request
r20554,3 BHK Apartment,1450 SQ.FT,₹ 5.74 Cr
r20554,3 BHK Apartment,1700 SQ.FT,₹ 6.73 Cr
r20554,3 BHK Apartment,1710 SQ.FT,Price on Request
r9546,"4 BHK Apartment
22.4 Cr - 25.6 Cr",5600 SQ.FT,₹ 22.4 Cr
r9546,"4 BHK Apartment
22.4 Cr - 25.6 Cr",5800 SQ.FT,₹ 23.2 Cr
r9546,"4 BHK Apartment
22.4 Cr - 25.6 Cr",6000 SQ.FT,₹ 24.0 Cr
r9546,"4 BHK Apartment
22.4 Cr - 25.6 Cr",6400 SQ.FT,₹ 25.6 Cr
r9546,"6 BHK Apartment
67.5 Cr - 73.8 Cr",11250 SQ.FT,₹ 67.5 Cr
r9546,"6 BHK Apartment
67.5 Cr - 73.8 Cr",11825 SQ.FT,₹ 70.95 Cr
r9546,"6 BHK Apartment
67.5 Cr - 73.8 Cr",12300 SQ.FT,₹ 73.8 Cr
r432988,"Plot
19.5 L - 78 L",600 SQ.FT,₹ 19.5 L
r432988,"Plot
19.5 L - 78 L",856 SQ.FT,₹ 27.82 L
r432988,"Plot
19.5 L - 78 L",1274 SQ.FT,₹ 41.41 L
r432988,"Plot
19.5 L - 78 L",1312 SQ.FT,₹ 42.64 L
r432988,"Plot
19.5 L - 78 L",1663 SQ.FT,₹ 54.05 L
r432988,"Plot
19.5 L - 78 L",1768 SQ.FT,₹ 57.46 L
r432988,"Plot
19.5 L - 78 L",2400 SQ.FT,₹ 78.0 L
r291041,"2 BHK Penthouse
89.76 L",1037 SQ.FT,"₹ 89.76 L
i"
r291041,"3 BHK Apartment
1.12 Cr",1301 SQ.FT,"₹ 1.12 Cr
i"
r291041,"3 BHK Penthouse
1.2 Cr",1404 SQ.FT,"₹ 1.2 Cr
i"
r291041,"4 BHK Apartment
2.28 Cr - 2.66 Cr",2703 SQ.FT,"₹ 2.28 Cr
i"
r291041,"4 BHK Apartment
2.28 Cr - 2.66 Cr",2712 SQ.FT,"₹ 2.28 Cr
i"
r291041,"4 BHK Apartment
2.28 Cr - 2.66 Cr",3170 SQ.FT,"₹ 2.66 Cr
i"
r107053,"1 BHK Apartment
63.61 L - 79.34 L",384 SQ.FT,₹ 63.61 L
r107053,"1 BHK Apartment
63.61 L - 79.34 L",394 SQ.FT,₹ 65.26 L
r107053,"1 BHK Apartment
63.61 L - 79.34 L",408 SQ.FT,₹ 67.58 L
r107053,"1 BHK Apartment
63.61 L - 79.34 L",444 SQ.FT,₹ 73.54 L
r107053,"1 BHK Apartment
63.61 L - 79.34 L",450 SQ.FT,₹ 74.54 L
r107053,"1 BHK Apartment
63.61 L - 79.34 L",479 SQ.FT,₹ 79.34 L
r107053,"2 BHK Apartment
82.32 L - 1.28 Cr",497 SQ.FT,₹ 82.32 L
r107053,"2 BHK Apartment
82.32 L - 1.28 Cr",540 SQ.FT,₹ 89.45 L
r107053,"2 BHK Apartment
82.32 L - 1.28 Cr",571 SQ.FT,₹ 94.58 L
r107053,"2 BHK Apartment
82.32 L - 1.28 Cr",601 SQ.FT,₹ 99.55 L
r107053,"2 BHK Apartment
82.32 L - 1.28 Cr",619 SQ.FT,₹ 1.03 Cr
r107053,"2 BHK Apartment
82.32 L - 1.28 Cr",644 SQ.FT,₹ 1.07 Cr
r107053,"2 BHK Apartment
82.32 L - 1.28 Cr",653 SQ.FT,₹ 1.08 Cr
r107053,"2 BHK Apartment
82.32 L - 1.28 Cr",687 SQ.FT,₹ 1.14 Cr
r107053,"2 BHK Apartment
82.32 L - 1.28 Cr",700 SQ.FT,₹ 1.16 Cr
r107053,"2 BHK Apartment
82.32 L - 1.28 Cr",740 SQ.FT,₹ 1.23 Cr
r107053,"2 BHK Apartment
82.32 L - 1.28 Cr",771 SQ.FT,₹ 1.28 Cr
r107053,"2.5 BHK Apartment
1.15 Cr - 1.34 Cr",693 SQ.FT,₹ 1.15 Cr
r107053,"2.5 BHK Apartment
1.15 Cr - 1.34 Cr",811 SQ.FT,₹ 1.34 Cr
r107053,"3 BHK Apartment
1.22 Cr - 1.46 Cr",736 SQ.FT,₹ 1.22 Cr
r107053,"3 BHK Apartment
1.22 Cr - 1.46 Cr",808 SQ.FT,₹ 1.34 Cr
r107053,"3 BHK Apartment
1.22 Cr - 1.46 Cr",879 SQ.FT,₹ 1.46 Cr
r861,"2 BHK Apartment
1.91 Cr - 2.06 Cr",1155 SQ.FT,₹ 1.91 Cr
r861,"2 BHK Apartment
1.91 Cr - 2.06 Cr",1245 SQ.FT,₹ 2.06 Cr
r861,"2.5 BHK Apartment
2.06 Cr",1250 SQ.FT,₹ 2.06 Cr
r861,"3 BHK Apartment
2.07 Cr - 2.09 Cr",1255 SQ.FT,₹ 2.07 Cr
r861,"3 BHK Apartment
2.07 Cr - 2.09 Cr",1265 SQ.FT,₹ 2.09 Cr
r405175,"3 BHK Apartment
2.28 Cr",2484 SQ.FT,"₹ 2.28 Cr
i"
r405175,"4 BHK Apartment
3.22 Cr",3337 SQ.FT,"₹ 3.22 Cr
i"
r405175,"4 BHK Duplex
4.19 Cr",4599 SQ.FT,"₹ 4.19 Cr
i"
r405175,"6 BHK Apartment
5.71 Cr",6301 SQ.FT,"₹ 5.71 Cr
i"
r38662,"2 BHK Apartment
2.18 Cr",809 SQ.FT,₹ 2.18 Cr
r38662,"3 BHK Apartment
2.54 Cr - 2.8 Cr",942 SQ.FT,₹ 2.54 Cr
r38662,"3 BHK Apartment
2.54 Cr - 2.8 Cr",1037 SQ.FT,₹ 2.8 Cr
r38662,"4 BHK Apartment
4.73 Cr",1751 SQ.FT,₹ 4.73 Cr
r409985,3 BHK Apartment,2299 SQ.FT,Price on Request
r409985,3 BHK Apartment,2363 SQ.FT,Price on Request
r409985,4 BHK Apartment,3366 SQ.FT,Price on Request
r409985,4 BHK Apartment,3478 SQ.FT,Price on Request
r412879,"3 BHK Villa
99 L - 1.25 Cr",1511 SQ.FT,"₹ 99.0 L
i"
r412879,"3 BHK Villa
99 L - 1.25 Cr",1621 SQ.FT,"₹ 1.04 Cr
i"
r412879,"3 BHK Villa
99 L - 1.25 Cr",1671 SQ.FT,"₹ 1.04 Cr
i"
r412879,"3 BHK Villa
99 L - 1.25 Cr",1684 SQ.FT,"₹ 1.05 Cr
i"
r412879,"3 BHK Villa
99 L - 1.25 Cr",1664 SQ.FT,"₹ 1.05 Cr
i"
r412879,"3 BHK Villa
99 L - 1.25 Cr",1695 SQ.FT,"₹ 1.07 Cr
i"
r412879,"3 BHK Villa
99 L - 1.25 Cr",1735 SQ.FT,"₹ 1.25 Cr
i"
r421431,"3 BHK Apartment
1.08 Cr - 1.09 Cr",278 SQ.YD,₹ 1.08 Cr
r421431,"3 BHK Apartment
1.08 Cr - 1.09 Cr",277 SQ.YD,₹ 1.08 Cr
r421431,"3 BHK Apartment
1.08 Cr - 1.09 Cr",282 SQ.YD,₹ 1.09 Cr
r421431,"4 BHK Apartment
1.47 Cr",378 SQ.YD,₹ 1.47 Cr
r273263,"1 BHK Apartment
79.63 L - 86.95 L",435 SQ.FT,₹ 79.63 L
r273263,"1 BHK Apartment
79.63 L - 86.95 L",470 SQ.FT,₹ 86.03 L
r273263,"1 BHK Apartment
79.63 L - 86.95 L",475 SQ.FT,₹ 86.95 L
r273263,"2 BHK Apartment
1.4 Cr - 1.88 Cr",766 SQ.FT,₹ 1.4 Cr
r273263,"2 BHK Apartment
1.4 Cr - 1.88 Cr",768 SQ.FT,₹ 1.41 Cr
r273263,"2 BHK Apartment
1.4 Cr - 1.88 Cr",807 SQ.FT,₹ 1.48 Cr
r273263,"2 BHK Apartment
1.4 Cr - 1.88 Cr",809 SQ.FT,₹ 1.48 Cr
r273263,"2 BHK Apartment
1.4 Cr - 1.88 Cr",843 SQ.FT,₹ 1.54 Cr
r273263,"2 BHK Apartment
1.4 Cr - 1.88 Cr",888 SQ.FT,₹ 1.63 Cr
r273263,"2 BHK Apartment
1.4 Cr - 1.88 Cr",1007 SQ.FT,₹ 1.84 Cr
r273263,"2 BHK Apartment
1.4 Cr - 1.88 Cr",1027 SQ.FT,₹ 1.88 Cr
r273263,"2.5 BHK Apartment
1.76 Cr - 1.8 Cr",962 SQ.FT,₹ 1.76 Cr
r273263,"2.5 BHK Apartment
1.76 Cr - 1.8 Cr",982 SQ.FT,₹ 1.8 Cr
r273263,"3 BHK Apartment
1.95 Cr - 2.07 Cr",1065 SQ.FT,₹ 1.95 Cr
r273263,"3 BHK Apartment
1.95 Cr - 2.07 Cr",1086 SQ.FT,₹ 1.99 Cr
r273263,"3 BHK Apartment
1.95 Cr - 2.07 Cr",1110 SQ.FT,₹ 2.03 Cr
r273263,"3 BHK Apartment
1.95 Cr - 2.07 Cr",1131 SQ.FT,₹ 2.07 Cr
r373606,"Plot
19.64 L - 46 L",1235 SQ.FT,₹ 19.64 L
r373606,"Plot
19.64 L - 46 L",1504 SQ.FT,₹ 23.92 L
r373606,"Plot
19.64 L - 46 L",1518 SQ.FT,₹ 24.13 L
r373606,"Plot
19.64 L - 46 L",1535 SQ.FT,₹ 24.4 L
r373606,"Plot
19.64 L - 46 L",1550 SQ.FT,₹ 24.65 L
r373606,"Plot
19.64 L - 46 L",1584 SQ.FT,₹ 25.18 L
r373606,"Plot
19.64 L - 46 L",1593 SQ.FT,₹ 25.33 L
r373606,"Plot
19.64 L - 46 L",1612 SQ.FT,₹ 25.63 L
r373606,"Plot
19.64 L - 46 L",1615 SQ.FT,₹ 25.67 L
r373606,"Plot
19.64 L - 46 L",1627 SQ.FT,₹ 25.86 L
r373606,"Plot
19.64 L - 46 L",1638 SQ.FT,₹ 26.04 L
r373606,"Plot
19.64 L - 46 L",1686 SQ.FT,₹ 26.8 L
r373606,"Plot
19.64 L - 46 L",1814 SQ.FT,₹ 28.84 L
r373606,"Plot
19.64 L - 46 L",1903 SQ.FT,₹ 30.27 L
r373606,"Plot
19.64 L - 46 L",1938 SQ.FT,₹ 30.81 L
r373606,"Plot
19.64 L - 46 L",2160 SQ.FT,₹ 34.35 L
r373606,"Plot
19.64 L - 46 L",2174 SQ.FT,₹ 34.57 L
r373606,"Plot
19.64 L - 46 L",2245 SQ.FT,₹ 35.69 L
r373606,"Plot
19.64 L - 46 L",2333 SQ.FT,₹ 37.09 L
r373606,"Plot
19.64 L - 46 L",2893 SQ.FT,₹ 46.0 L
r272501,"1 BHK Apartment
32.65 L - 58.18 L",303 SQ.FT,₹ 32.65 L
r272501,"1 BHK Apartment
32.65 L - 58.18 L",305 SQ.FT,₹ 32.86 L
r272501,"1 BHK Apartment
32.65 L - 58.18 L",313 SQ.FT,₹ 33.72 L
r272501,"1 BHK Apartment
32.65 L - 58.18 L",315 SQ.FT,₹ 33.94 L
r272501,"1 BHK Apartment
32.65 L - 58.18 L",322 SQ.FT,₹ 34.69 L
r272501,"1 BHK Apartment
32.65 L - 58.18 L",324 SQ.FT,₹ 34.91 L
r272501,"1 BHK Apartment
32.65 L - 58.18 L",326 SQ.FT,₹ 35.12 L
r272501,"1 BHK Apartment
32.65 L - 58.18 L",338 SQ.FT,₹ 36.42 L
r272501,"1 BHK Apartment
32.65 L - 58.18 L",339 SQ.FT,₹ 36.52 L
r272501,"1 BHK Apartment
32.65 L - 58.18 L",350 SQ.FT,₹ 37.71 L
r272501,"1 BHK Apartment
32.65 L - 58.18 L",353 SQ.FT,₹ 38.03 L
r272501,"1 BHK Apartment
32.65 L - 58.18 L",354 SQ.FT,₹ 38.14 L
r272501,"1 BHK Apartment
32.65 L - 58.18 L",361 SQ.FT,₹ 38.89 L
r272501,"1 BHK Apartment
32.65 L - 58.18 L",364 SQ.FT,₹ 39.22 L
r272501,"1 BHK Apartment
32.65 L - 58.18 L",377 SQ.FT,₹ 40.57 L
r272501,"1 BHK Apartment
32.65 L - 58.18 L",377 SQ.FT,₹ 40.62 L
r272501,"1 BHK Apartment
32.65 L - 58.18 L",377 SQ.FT,₹ 40.66 L
r272501,"1 BHK Apartment
32.65 L - 58.18 L",409 SQ.FT,₹ 44.02 L
r272501,"1 BHK Apartment
32.65 L - 58.18 L",409 SQ.FT,₹ 44.07 L
r272501,"1 BHK Apartment
32.65 L - 58.18 L",422 SQ.FT,₹ 45.47 L
r272501,"1 BHK Apartment
32.65 L - 58.18 L",440 SQ.FT,₹ 47.41 L
r272501,"1 BHK Apartment
32.65 L - 58.18 L",450 SQ.FT,₹ 48.53 L
r272501,"1 BHK Apartment
32.65 L - 58.18 L",451 SQ.FT,₹ 48.64 L
r272501,"1 BHK Apartment
32.65 L - 58.18 L",468 SQ.FT,₹ 50.42 L
r272501,"1 BHK Apartment
32.65 L - 58.18 L",470 SQ.FT,₹ 50.64 L
r272501,"1 BHK Apartment
32.65 L - 58.18 L",484 SQ.FT,₹ 52.15 L
r272501,"1 BHK Apartment
32.65 L - 58.18 L",489 SQ.FT,₹ 52.68 L
r272501,"1 BHK Apartment
32.65 L - 58.18 L",492 SQ.FT,₹ 53.01 L
r272501,"1 BHK Apartment
32.65 L - 58.18 L",531 SQ.FT,₹ 57.21 L
r272501,"1 BHK Apartment
32.65 L - 58.18 L",540 SQ.FT,₹ 58.18 L
r272501,"2 BHK Apartment
47.3 L - 65.72 L",439 SQ.FT,₹ 47.3 L
r272501,"2 BHK Apartment
47.3 L - 65.72 L",441 SQ.FT,₹ 47.51 L
r272501,"2 BHK Apartment
47.3 L - 65.72 L",444 SQ.FT,₹ 47.84 L
r272501,"2 BHK Apartment
47.3 L - 65.72 L",454 SQ.FT,₹ 48.91 L
r272501,"2 BHK Apartment
47.3 L - 65.72 L",479 SQ.FT,₹ 51.61 L
r272501,"2 BHK Apartment
47.3 L - 65.72 L",481 SQ.FT,₹ 51.82 L
r272501,"2 BHK Apartment
47.3 L - 65.72 L",483 SQ.FT,₹ 52.04 L
r272501,"2 BHK Apartment
47.3 L - 65.72 L",484 SQ.FT,₹ 52.15 L
r272501,"2 BHK Apartment
47.3 L - 65.72 L",484 SQ.FT,₹ 52.2 L
r272501,"2 BHK Apartment
47.3 L - 65.72 L",486 SQ.FT,₹ 52.36 L
r272501,"2 BHK Apartment
47.3 L - 65.72 L",489 SQ.FT,₹ 52.68 L
r272501,"2 BHK Apartment
47.3 L - 65.72 L",492 SQ.FT,₹ 53.01 L
r272501,"2 BHK Apartment
47.3 L - 65.72 L",505 SQ.FT,₹ 54.41 L
r272501,"2 BHK Apartment
47.3 L - 65.72 L",505 SQ.FT,₹ 54.42 L
r272501,"2 BHK Apartment
47.3 L - 65.72 L",509 SQ.FT,₹ 54.84 L
