XID,Project Name,City,Housing.com Link
r875,Jaypee Greens Kensington Boulevard,Noida,"https://housing.com/in/buy/projects/page/400-dwarkadhish-aravali-heights-by-dwarkadhish-projects-in-sector24-dharuhera,"
r152743,Hiranandani Zen Maple,Central Mumbai,"https://housing.com/in/buy/projects/page/17448-slv-flora-by-slv-infrastructures-in-horamavu,"
r27572,Valmark CityVille,Bangalore South,"https://housing.com/spaghetti-housing-complex-kharghar-navi-mumbai-overview-p4nwsxdes1rozumv,"
r54296,SLV Flora,Bangalore East,"https://housing.com/in/buy/projects/page/131470-sunny-valley-apartment-by-reputed-builder-in-sector-12-dwarka,"
r18610,CIDCO Spaghetti Complex,Navi Mumbai,"https://housing.com/in/buy/projects/page/218089-trishul-apartments-by-trishul-developers-in-kopar-khairane,"
r141,DLF Riverside,Kochi,"https://housing.com/in/buy/projects/page/172725-adarsh-palm-meadows-by-adarsh-developers-in-whitefield,"
r9684,Vascon Windermere,Pune East,"https://housing.com/buy-vardhman-empress-by-vardhman-group-in-mansarovar-jaipur-rajasthan-pid-333659,"
r28118,CGHS Sunny Valley,Dwarka Delhi,"https://housing.com/in/buy/projects/page/306658-empyrean-leela-phase-i-by-empyrean-landmarks-in-kharadi,"
r40954,Trishul Apartments,Navi Mumbai,"https://housing.com/buy-2100-sqft-3-bhk-apartment-in-satellite-for-rs-20000000-rid-14660345,"
r35654,Adarsh Palm Meadows,Bangalore East,"https://housing.com/in/buy/projects/page/311519-sai-skandha-up-residence-by-sai-skandha-guru-promoters-llp-in-periyakuppam,"
r435628,Vardhman Empress,Jaipur,"https://housing.com/in/buy/projects/page/90542-cghs-celestial-heights-by-cghs-group-in-sector-2-dwarka,"
r4670,Nishant Ratnaakar 3,Ahmedabad West,"https://housing.com/in/buy/projects/page/80670-starwing-kaatyayni-heights-phase-1-by-starwing-developers-pvt-ltd-in-andheri-east,"
r12608,Celestial Heights,Dwarka Delhi,"https://housing.com/in/buy/projects/page/130313-casagrand-savoye-by-casagrand-builder-private-limited-in-karapakkam,"
r43686,Starwing Kaatyayni Heights,Western Mumbai,"https://housing.com/in/buy/projects/page/302595-pote-pallacio-by-shreekrupa-developers-in-kharghar,"
r8752,Godrej Central,Central Mumbai,"https://housing.com/in/buy/projects/page/10646-eldeco-hillside-by-eldeco-infrastructure-properties-limited-in-madhosinghpura,"
r323833,Casagrand Savoye,Chennai South,"https://housing.com/in/buy/projects/page/277566-tvs-emerald-jardin-by-tvs-emerald-haven-realty-in-begur,"
r10624,Unitech Escape,Gurgaon,"https://housing.com/buy-manglam-grand-city-ext-prime-by-mangalam-bdl-in-narsinghpura-jaipur-rajasthan-pid-264332,"
r406623,Pote Pallacio,Navi Mumbai,"https://housing.com/in/buy/pune/3bhk-bhumkar_nagar_wakad,"
r6590,Eldeco Hill Side,Neemrana,"https://housing.com/in/buy/projects/page/78378-hiranandani-northside-by-hiranandani-communities-in-thane-west,"
r210089,Manglams Grand City,Jaipur,"https://housing.com/in/buy/projects/page/316803-saheel-i-trend-by-saheel-properties-in-chinchwad,"
r389482,RGS Forte,Pune West,"https://housing.com/in/buy/projects/page/269939-team4-nyla-by-team4-life-spaces-llp-in-miyapur,"
r37598,Hiranandani Northside,Thane,"https://housing.com/in/buy/projects/page/319567-millennium-celesta-by-millennium-group-in-kharghar,"
r64270,Megapolis Sangria Towers,Pune West,"https://housing.com/in/buy/projects/page/334453-signature-global-city-79b-by-signature-global-builders-pvt-ltd-in-sector-79,"
r424216,Saheel ITrend Palacio,Pune North,"https://housing.com/in/buy/projects/page/51595-guardian-eastern-meadows-phase-1-by-guardian-developer-in-upper-kharadi,"
r383620,Team4 Nyla,Hyderabad,"https://housing.com/in/buy/projects/page/271950-swaminarayan-city-by-swaminarayan-life-space-llp-in-dombivli-west,"
r426755,Millennium Celesta,Navi Mumbai,"https://housing.com/in/buy/projects/page/147705-siddhivinayak-horizon-tower-by-parth-shah-in-prabhadevi/photos,"
r404401,Signature Global City 79B,Gurgaon,"https://housing.com/in/buy/projects/page/53329-karia-konark-indrayu-enclave-i-by-konark-karia-builders-in-mohammed-wadi,"
r317563,Swaminarayan City,Thane Outskirts,"https://housing.com/in/buy/projects/page/337998-meda-east-winds-by-meda-projects-in-balagere,"
r54162,Siddhivinayak Horizon,South Mumbai,"https://housing.com/in/buy/projects/page/147722-asian-dream-heights-by-asian-buildcon-in-kharghar,"
r47186,Karia Konark Indrayu Enclave,Pune South,"https://housing.com/in/buy/projects/page/112-total-windmills-of-your-mind-by-total-environment-building-systems-in-whitefield,"
r12750,Sargodha Apartments,Dwarka Delhi,"https://housing.com/in/buy/projects/page/231440-wadhwa-tw-gardens-by-the-wadhwa-group-in-kandivali-east,"
r437308,Meda East Winds,Bangalore East,"https://housing.com/in/buy/projects/page/108956-saya-zenith-by-saya-homes-pvt-ltd-in-indirapuram,"
r351115,Wadhwa TW Gardens,Western Mumbai,"https://housing.com/in/buy/projects/page/218118-ats-greens-village-by-ats-infrastructure-limited-in-sector-93a,"
r9644,Saya Zenith,Ghaziabad,"https://housing.com/buy-the-sky-bungalows-by-one-realty-in-vaishali-nagar-jaipur-rajasthan-pid-298089,"
r111653,GH7 Crossings Republik,Ghaziabad,"https://housing.com/in/buy/projects/page/39442-tanvi-eminence-by-tanvi-group-in-mira-road-east,"
r18108,Cosmos Park,Thane,"https://housing.com/in/buy/projects/page/306664-shri-ram-apartment-by-s-gambhir-buildtech-private-limited-in-uttam-nagar,"
r12506,ATS Greens Village,Noida,"https://housing.com/in/buy/projects/page/292551-treesourus-by-chandak-group-in-malad-west,"
r2670,Tanvi Eminence,Mira Bhayandar,"https://housing.com/in/buy/projects/page/10355-green-city-eutopia-by-green-city-constructions-in-btm-layout,"
r26420,Shri Ram Apartment,Dwarka Delhi,"https://housing.com/in/buy/projects/page/4226-ekta-california-by-ekta-world-in-mohammed-wadi,"
r404929,Chandak Treesourus,Western Mumbai,"https://housing.com/in/buy/projects/page/95929-slv-central-park-by-slv-infrastructures-in-bidare-agraha,"
r12454,Neelachal Apartment,Dwarka Delhi,"https://housing.com/in/buy/projects/page/272-juhi-niharika-residency-by-juhi-developers-in-kharghar,"
r337945,Green City Eutopia,Bangalore South,"https://housing.com/buy-shriram-panorama-hills-villas-by-shriram-properties-in-madhurawada-visakhapatnam-pid-33089,"
r258,Ekta California,Pune South,"https://housing.com/in/buy/2bhk-flat-for-sale-in-gk-atlanta-ag4psxc4,"
r295529,SLV Central Park,Bangalore East,"https://housing.com/in/buy/projects/page/35287-ds-max-stonescape-by-dsmax-properties-private-limited-in-anjanapura-township,"
r8446,Juhi Niharika Residency,Navi Mumbai,"https://housing.com/buy-shree-ganesh-northstar-by-shree-ganesh-builders-nagpur-in-dixit-nagar-nagpur-maharashtra-pid-231496,"
r4456,Shriram Panorama Hills,Visakhapatnam,"https://housing.com/in/buy/projects/page/264805-praneeth-pranav-knightwoods-by-praneeth-group-in-beeramguda,"
r48652,GK Atlanta,Pune West,"https://housing.com/in/buy/projects/page/265611-noble-callista-by-noble-dream-projects-private-limited-in-sector-66,"
r263851,DSMAX Stonescape,Bangalore South,"https://housing.com/buy-indraprasth-ixora-by-deep-group-of-companies-in-shela-ahmedabad-pid-315620,"
r351401,Shree Ganesh Northstar,Nagpur,"https://housing.com/in/buy/projects/page/1666-parsvnath-la-tropicana-by-parsvnath-developers-ltd-in-timarpur/photos,"
r379018,Praneeth Pranav Knightwoods,Hyderabad,"https://housing.com/buy-siddha-waterfront-by-siddha-group-in-rahara-kolkata-pid-334300,"
r381398,Noble Callista,Mohali,"https://housing.com/in/buy/projects/page/251215-odion-the-woods-of-east-phase-4-by-odion-builders-and-developers-in-doddakannelli,"
r422086,Deep Indraprasth Ixora,Ahmedabad West,"https://housing.com/in/buy/projects/page/63861-jaipuria-sunrise-greens-premium-by-jaipuria-group-in-indirapuram,"
r28,Parsvnath La Tropicana,North Delhi,"https://housing.com/in/buy/projects/page/39817-hiranandani-skylark-enclave-by-hiranandani-communities-in-hiranandani-estate,"
r110809,Jaipurias Sunrise Greens Premium,Ghaziabad,"https://housing.com/in/buy/projects/page/258-hiranandani-the-walk-by-hiranandani-communities-in-hiranandani-estate,"
r268531,Hiranandani Skylark Enclave,Thane,"https://housing.com/buy-experion-capital-by-experion-developers-in-gomti-nagar-lucknow-pid-80952,"
r28606,CGHS Nishat,Dwarka Delhi,"https://housing.com/buy-tejas-greenberry-signatures-by-tejas-infraventures-llp-in-vrindavan-yojana-lucknow-pid-227635,"
r296029,Experion Capital,Lucknow,"https://housing.com/in/buy/projects/page/281596-heritage-janki-heritage-by-heritage-lifestyles-and-developers-pvt-ltd-in-chembur,"
r343935,Tejas Greenberry Signatures,Lucknow,"https://housing.com/in/buy/projects/page/107996-ramprastha-the-edge-towers-by-ramprastha-promoters-developers-private-ltd-in-sector-37d,"
r124863,Nahar Yarrow Yucca Vinca,Central Mumbai,"https://housing.com/in/buy/projects/page/314842-vaibhav-queens-avenue-by-vaibhav-laxmi-gajamukh-developers-llp-in-chembur,"
r26194,CGHS Kamakshi Apartments,Dwarka Delhi,"https://housing.com/in/buy/projects/page/254087-yashada-vantage-twenty-one-by-yashada-realty-group-in-pimple-saudagar,"
r127181,Janki Heritage,Central Mumbai,"https://housing.com/in/buy/projects/page/262664-pride-purple-park-ivory-phase-iii-by-pride-purple-group-in-wakad,"
r425032,Vaibhavlaxmi Queens Avenue,Central Mumbai,"https://housing.com/in/buy/projects/page/38912-tejraaj-tej-elevia-building-a-b-by-tejraaj-promoters-builders-in-baner,"
r344037,Vantage Twenty One,Pune West,"https://housing.com/in/buy/projects/page/8653-vessella-meadows-by-vessella-group-in-ibrahim-bagh,"
r34584,Pride Purple Park Ivory,Pune West,"https://housing.com/in/buy/projects/page/301748-roshan-milestone-wing-g-by-roshan-realty-in-tathawade,"
r35250,Sethi Max Royal,Noida,"https://housing.com/in/buy/projects/page/235566-bptp-eden-estate-by-bptp-limited-in-sector-81,"
r118351,Tej Elevia,Pune West,"https://housing.com/in/buy/projects/page/13995-sattva-east-crest-by-sattva-group-in-konadasapura,"
r22678,Vessella Meadows,Hyderabad,"https://housing.com/in/buy/projects/page/55806-swaraj-homes-shatabdi-enclave-by-swaraj-homes-builders-developer-in-sector-49,"
r428236,Roshan Silver Meteor,Pune West,"https://housing.com/in/buy/projects/sector_10_dwarka,"
r378110,BPTP Eden Estate,Faridabad,"https://housing.com/in/buy/projects/page/236502-jubilee-enclave-by-reputed-builder-in-hitech-city,"
r137841,Shatabdi Enclave,Noida,"https://housing.com/in/buy/projects/page/225-conscient-heritage-max-by-conscient-infrastructure-in-sector-102/brochure,"
r28226,CGHS Prabhavi Apartments,Dwarka Delhi,"https://housing.com/in/buy/projects/page/271887-kohinoor-eden-b7-by-kohinoor-group-in-kalyan-east,"
r29540,Hi Tech Elite Enclave,Navi Mumbai,"https://housing.com/buy-mason-avenue-by-mason-estate-india-pvt-ltd-in-patia-bhubaneswar-pid-332480,"
r64061,Best Residency CGHS,Dwarka Delhi,"https://housing.com/in/buy/projects/page/47210-cghs-sri-agrasen-apartments-by-anil-suri-group-in-sector-7-dwarka,"
r4050,Conscient Heritage Max,Gurgaon,"https://housing.com/in/buy/projects/page/12184-belvalkar-solacia-by-belvalkar-housing-in-wagholi,"
r385086,Kohinoor Eden,Thane Outskirts,"https://housing.com/in/buy/projects/page/22695-akshar-alvario-by-akshar-land-developers-in-nerul,"
r409508,Mason Avenue,Bhubaneswar,"https://housing.com/in/buy/projects/page/85806-elita-promenade-by-elita-homes-builders-in-jp-nagar,"
r12632,Sri Agrasen Apartments,Dwarka Delhi,"https://housing.com/in/buy/projects/page/242779-rcp-vip-city-by-rcp-infratech-in-daldal-seoni,"
r2712,Belvalkar Solacia,Pune East,"https://housing.com/in/buy/projects/page/323918-mahaveer-ranches-by-mahaveer-group-in-parappana-agrahara,"
r70789,Akshar Alvario,Navi Mumbai,"https://housing.com/in/buy/projects/page/6946-proviso-complex-by-proviso-group-in-kharghar,"
r357,Elita Promenade,Bangalore South,"https://housing.com/in/buy/projects/page/342707-sai-villa-bungalows-by-sai-villa-contruction-in-udvada,"
r174055,RCP VIP City,Raipur,"https://housing.com/in/buy/projects/page/5330-cosmos-express-99-by-cosmos-infra-engineering-india-ltd-in-sector-99,"
r32208,Mahaveer Ranches,Bangalore South,"https://housing.com/in/buy/projects/page/331802-sumer-samaq-prime-by-sumer-group-in-lower-parel,"
r28982,Proviso Complex,Navi Mumbai,"https://housing.com/in/buy/projects/page/308208-ace-parkside-by-ace-realty-in-kasarvadavali-thane-west,"
r405138,Sai Villa,Valsad,"https://housing.com/in/buy/projects/page/95502-omaxe-twin-tower-by-omaxe-ltd-in-thakkarwal,"
r1578,Cosmos Express 99,Gurgaon,"https://housing.com/in/buy/projects/page/293476-dosti-eden-by-dosti-realty-in-thane-west,"
r373900,Sumer Prime,South Mumbai,"https://housing.com/in/buy/projects/page/258318-duville-riverdale-grove-by-duville-estates-in-kharadi,"
r420840,Ace Parkside,Thane,"https://housing.com/in/buy/projects/page/253052-mahaavir-pride-by-mahaavir-buildcon-llp-in-dombivli-east,"
r303291,Omaxe Twin Tower,Ludhiana,"https://housing.com/in/buy/projects/page/337013-dream-meadows-by-dream-developers-kharghar-in-kharghar,"
r413082,Dosti Eden,Thane,"https://housing.com/in/buy/projects/page/3928-the-3c-lotus-panache-by-abc-in-sector-110,"
r377364,Duville Riverdale Grove,Pune East,"https://housing.com/buy-sattvam-by-sattvam-associates-in-adajan-gam-surat-pid-308019,"
r375472,Mahaavir Pride,Thane Outskirts,"https://housing.com/buy-emaar-gomti-greens-by-emaar-in-sultanpur-road-lucknow-pid-60194,"
r437068,Dream Meadows,Navi Mumbai,"https://housing.com/in/buy/projects/page/16992-fragrance-homes-by-truvae-group-in-siddharth-vihar,"
r750,3C Lotus Panache,Noida,"https://housing.com/in/buy/projects/page/271857-today-mangalam-by-today-global-in-dhansar,"
r417467,Sattvam,Surat,"https://housing.com/in/buy/projects/page/150920-prestige-acropolis-by-prestige-estates-projects-ltd-in-adugodi,"
r32128,Emaar Gomti Greens,Lucknow,"https://housing.com/buy-the-31st-by-beverly-buildcon-in-thaltej-ahmedabad-pid-278459/brochure,"
r30288,Truvae Fragrance,Ghaziabad,"https://housing.com/in/buy/projects/page/327698-majestique-27-grand-residences-by-majestique-landmarks-in-balewadi,"
r384933,Today Mangalam,Navi Mumbai,"https://housing.com/in/buy/projects/page/309016-mohite-mrugank-by-mohite-realtors-in-chembur,"
r28552,Prestige Acropolis,Bangalore South,"https://housing.com/in/buy/projects/page/7218-aims-green-avenue-by-aims-group-in-noida-extension/floor-plan,"
r393896,The 31st,Ahmedabad West,"https://housing.com/buy-shree-sampat-greens-by-shree-infrastructure-developers-in-kanadiya-indore-pid-327895,"
r417514,Mohite Mrugank,Central Mumbai,"https://housing.com/in/buy/projects/page/57118-prateek-fedora-by-prateek-group-in-sector-61,"
r330323,Samriddhi Sampat Greens,Indore,"https://housing.com/in/buy/projects/page/295674-vashisth-heights-by-vashisth-estates-limited-in-sector-87,"
r276681,Marigold Apartment,Ahmedabad West,"https://housing.com/in/buy/projects/page/6827-apex-buildcon-athena-by-apex-buildcon-india-pvt-ltd-in-sector-75,"
r29232,Prateek Fedora,Noida,"https://housing.com/in/buy/projects/page/131352-galaxy-orion-by-elixir-in-kharghar,"
r326159,Vashisth Heights,Faridabad,"https://housing.com/in/buy/projects/page/153545-kalpataru-horizon-by-kalpataru-group-in-worli,"
r15402,Apex Athena,Noida,"https://housing.com/in/buy/projects/page/42576-revanta-railway-line-staff-cghs-by-revanta-multi-state-cghs-ltd-in-sector-19-dwarka,"
r14748,Galaxy Orion,Navi Mumbai,"https://housing.com/in/buy/projects/page/272782-dlf-parc-estate-by-dlf-real-estate-builders-limited-in-siruseri,"
r12782,Shree Awas,Dwarka Delhi,"https://housing.com/in/buy/projects/page/294016-shreepad-guruvaibhav-chsl-by-shreepad-associates-in-kothrud,"
r57578,Kalpataru Horizon,South Mumbai,"https://housing.com/in/buy/projects/page/332613-kalyani-living-tree-by-kalyani-tech-park-private-limited-in-bagalur,"
r223221,Railway Line Staff CGHS,Dwarka Delhi,"https://housing.com/in/buy/projects/page/16156-maya-homes-by-maya-buildcon-pvt-ltd-in-indirapuram,"
r385441,DLF Parc Estate,Chennai South,"https://housing.com/in/buy/projects/page/49000-aaron-moreshwar-complex-by-aaron-infrastructure-in-kamothe,"
r406233,Guruvaibhav CHSL,Pune Central,"https://housing.com/in/buy/projects/page/33928-kolte-patil-maestros-by-koltepatil-developers-in-wanowrie,"
r434443,Kalyani LivingTree,Bangalore North,"https://housing.com/in/buy/projects/page/14183-rj-lake-gardenia-by-rj-group-in-k-r-puram,"
r437885,Maya Buildcon Premium Floors,Ghaziabad,"https://housing.com/in/buy/projects/page/93175-unitech-harmony-by-unitech-limited-in-sector-50,"
r10878,Aaron Moreshwar complex,Navi Mumbai,"https://housing.com/in/buy/projects/page/231446-five-star-anp-atlantis-phase-i-by-five-star-constructions-in-baner,"
r30178,Kolte Patil Maestros,Pune East,"https://housing.com/in/buy/projects/page/155356-golden-cascade-by-reputed-builder-in-wakad,"
r53732,RJ Lake Gardenia,Bangalore East,"https://housing.com/in/buy/sahibzada_ajit_singh_nagar/house-sector_114_1,"
r7,Unitech Harmony,Gurgaon,"https://housing.com/in/buy/projects/page/38474-jangid-galaxy-by-jangid-group-in-thane-west,"
r351117,ANP Atlantis,Pune West,"https://housing.com/in/buy/projects/page/102678-pnk-space-tiara-hills-phase-i-bldg-no-3-5-and-2-by-pnk-space-development-in-mira-road-east,"
r33308,Jangid Galaxy,Thane,"https://housing.com/in/buy/projects/page/6354-stellar-jeevan-by-stellar-springs-projects-pvt-ltd-in-noida-extension/brochure,"
r266124,PNK Tiara Hills,Mira Bhayandar,"https://housing.com/in/buy/projects/page/232979-arihant-aradhana-by-arihant-foundations-and-housing-ltd-in-kharghar,"
r32754,Siddhi Aarohi Crest,Ahmedabad West,"https://housing.com/in/buy/projects/page/77578-hubtown-ackruti-orchid-park-by-hubtown-in-saki-naka,"
r367813,Parklane Lifeseasons,Pune East,"https://housing.com/in/buy/projects/page/285208-shakti-one-luxuria-by-shakti-pyramid-ventures-in-kopar-khairane,"
r1732,Stellar Jeevan,Greater Noida,"https://housing.com/in/buy/projects/page/332233-lodha-massimo-by-lodha-group-in-baner,"
r39514,Hubtown Akruti Orchid park,Western Mumbai,"https://housing.com/buy-ekana-antalya-by-purplebricks-in-gomti-nagar-lucknow-pid-280250,"
r396832,Shakti One Luxuria,Navi Mumbai,"https://housing.com/buy-diamond-city-south-by-diamond-group-in-paschim-putiary-kolkata-pid-44626,"
r438210,Lodha Massimo,Pune West,"https://housing.com/in/buy/projects/page/130702-arvind-elan-by-arvind-smartspaces-ltd-in-kothrud,"
r1730,Civitech Sampriti,Noida,"https://housing.com/in/buy/projects/page/312702-creative-kamra-luxury-floors-by-creative-homz-in-indirapuram,"
r383292,Ekana Antalya,Lucknow,"https://housing.com/buy-salarpuria-meraki-by-salarpuria-group-in-joka-kolkata-pid-298621,"
r27844,Diamond City South,Kolkata South,"https://housing.com/in/buy/projects/page/252957-mantra-monarch-phase-3-by-mantra-properties-in-balewadi,"
r319469,Arvind Elan,Pune Central,"https://housing.com/in/buy/projects/page/332005-mohisha-the-skylark-by-mohisha-realtors-in-ravet,"
r379757,Creative Luxury Floors Indirapuram,Ghaziabad,"https://housing.com/in/buy/projects/page/5086-saya-zion-by-saya-homes-pvt-ltd-in-noida-extension,"
r404803,Meraki,Kolkata South,"https://housing.com/in/buy/projects/page/12150-himalaya-pride-by-himalaya-residency-in-noida-extension,"
r354160,Mantra Monarch,Pune West,"https://housing.com/buy-golden-homes-vista-by-golden-homes-infrastructures-in-besa-nagpur-maharashtra-pid-291963,"
r15130,Saya Zion,Greater Noida,"https://housing.com/in/buy/projects/page/319281-dnr-arista-phase-2-by-dnr-corporation-pvt-ltd-in-bellandur,"
r50058,Himalaya Pride,Greater Noida,"https://housing.com/in/buy/projects/page/319819-vighnaharta-infinity-by-vighnaharta-heights-private-limited-in-vikhroli-east,"
r403665,Golden Vista,Nagpur,"https://housing.com/in/buy/projects/page/280938-kalpataru-srishti-by-kalpataru-group-in-mira-road-east,"
r301459,Swati Chrysantha,Ahmedabad West,"https://housing.com/in/buy/projects/page/31657-godrej-icon-by-godrej-properties-ltd-in-sector-88a,"
r419023,DNR Arista,Bangalore South,"https://housing.com/in/buy/projects/page/95103-dosti-west-county-phase-2-dosti-cedar-by-dosti-realty-in-thane-west,"
r425777,Vighnaharta Infinity,Central Mumbai,"https://housing.com/in/buy/projects/page/148643-brahma-apartments-by-manchanda-manchanda-builders-in-sector-7-dwarka,"
r982,Kalpataru Srishti,Mira Bhayandar,"https://housing.com/in/buy/projects/page/11564-the-antriksh-kanball-3g-by-vatsalaya-in-sector-77,"
r123001,Godrej Icon,Gurgaon,"https://housing.com/in/buy/faridabad/2bhk-piyush_heights,"
r403480,Dosti Cedar,Thane,"https://housing.com/in/buy/projects/page/199623-rps-palm-drive-by-rps-infrastructure-ltd-in-sector-87,"
r26660,CGHS Brahma Apartments,Dwarka Delhi,"https://housing.com/in/buy/projects/page/37629-rwd-grand-corridor-by-ramky-wavoo-developers-pvt-ltd-in-vanagaram,"
r3506,Antriksh Kanball 3G,Noida,"https://housing.com/in/buy/projects/page/6555-gardenia-gateway-by-gardenia-india-in-sector-75,"
r29252,Piyush Heights,Faridabad,"https://housing.com/buy-shantikrupa-the-otherside-by-shantikrupa-estates-in-chekhla-ahmedabad-pid-49014/directions,"
r335911,RPS Palm Drive,Faridabad,"https://housing.com/in/buy/projects/page/156659-maitri-ocean-by-maitri-developer-in-kharghar/reviews,"
r85205,RWD Grand Corridor,Chennai West,"https://housing.com/in/buy/projects/page/4936-rajnagar-residency-by-mr-mittals-infratech-private-limited-in-raj-nagar-extension,"
r14758,Gardenia Gateway,Noida,"https://housing.com/in/buy/projects/page/289832-today-aikyam-by-today-royal-infracon-in-kharghar,"
r170897,Shantikrupa The Otherside,Ahmedabad West,"https://housing.com/in/buy/projects/page/96090-vardhaman-palm-rose-by-vardhaman-developers-in-punawale,"
r13542,Maitri Ocean,Navi Mumbai,"https://housing.com/in/buy/projects/page/151858-nri-complex-by-cidco-in-seawoods,"
r37412,Mittal Rajnagar Residency,Ghaziabad,"https://housing.com/in/buy/projects/page/262298-vikas-ritz-by-vikas-developers-mumbai-in-kalyan-west,"
r401773,Today Royal Aikyam,Navi Mumbai,"https://housing.com/in/buy/projects/page/53-rajesh-raj-grandeur-by-rajesh-life-spaces-in-powai,"
r380650,Vikas Ritz,Thane Outskirts,"https://housing.com/in/buy/projects/page/87131-chirag-bhagat-grandeur-by-chirag-agro-fins-private-limited-in-malad-west,"
r14014,Raj Grandeur,Central Mumbai,"https://housing.com/in/buy/projects/page/316211-gami-and-jaydeep-estella-by-real-infrastructure-co-in-chembur,"
r33544,Amanora Neo Towers,Pune East,"https://housing.com/buy-aarone-county-walk-villa-kent-by-aarone-group-in-county-walk-township-indore-pid-8858,"
r288727,Chirag Bhagat Grandeur,Western Mumbai,"https://housing.com/in/buy/projects/page/80040-ramesh-hermes-heritage-phase-2-by-ramesh-builders-in-yerawada,"
r426290,Gami And Jaydeep Estella,Central Mumbai,"https://housing.com/in/buy/projects/page/52669-sobha-hrc-pristine-by-sobha-limited-in-jakkur,"
r12202,Tharwani Rosewood Heights,Navi Mumbai,"https://housing.com/in/buy/projects/page/231783-pride-purple-park-astra-by-pride-purple-group-in-hinjawadi,"
r324269,Aarone Countywalk Indore,Indore,"https://housing.com/in/buy/projects/page/329336-satyam-heights-by-satyam-builder-in-kharghar,"
r27780,Hermes Heritage,Pune East,"https://housing.com/buy-space-villas-by-one-realty-in-bhankrota-jaipur-rajasthan-pid-302247,"
r293679,Sobha HRC Pristine,Bangalore North,"https://housing.com/in/buy/projects/page/8157-aditya-luxuria-estate-by-aditya-builders-developers-in-bamheta-village,"
r351977,Park Astra,Pune West,"https://housing.com/in/buy/projects/page/40851-kolte-patil-umang-premiere-by-koltepatil-developers-in-wagholi,"
r196211,Satyam Heights Mumbai,Navi Mumbai,"https://housing.com/buy-virat-krishnav-phase-2-by-virat-murli-infra-llp-in-vaishali-nagar-jaipur-rajasthan-pid-275501,"
r5968,RG Residency,Noida,"https://housing.com/buy-ess-and-ess-saha-elite-2-by-ess-and-ess-infrastructure-pvt-ltd-in-khemmanahalli-mysore-pid-310584,"
r2176,Aditya Luxuria Estate,Ghaziabad,"https://housing.com/in/buy/projects/page/74198-raheja-reflections-ii-serenity-by-raheja-universal-in-kandivali-east,"
r503,Kolte Patil Umang Homes,Pune East,"https://housing.com/in/buy/projects/page/73010-tdi-emperor-floors-by-tdi-infratech-ltd-in-kundli,"
r756,Paras Tierea,Noida,"https://housing.com/in/buy/projects/page/33714-tata-gurgaon-gateway-by-tata-realty-and-infrastructure-limited-in-sector-112,"
r418589,ESS Saha Elite 2,Mysore,"https://housing.com/in/buy/projects/page/8454-emaar-the-terraces-villa-floors-by-emaar-in-sector-97,"
r5160,Raheja Reflections,Western Mumbai,"https://housing.com/in/buy/projects/page/148631-jkg-amba-g-residency-by-jkg-constructions-in-indirapuram,"
r222311,TDI Emperor Floors,Sonipat,"https://housing.com/in/buy/projects/page/130732-urbanrise-revolution-one-by-urbanrise-in-padur,"
r33534,Nyati Ebony,Pune South,"https://housing.com/buy-under-construction-apartments-in-patna-srpid-ac1m1p2804np4cp68b4mzf?page=3,"
r7010,Tata Gurgaon Gateway,Gurgaon,"https://housing.com/in/buy/projects/page/273066-jhamtani-ace-abode-wing-a-by-jhamtani-group-in-ravet,"
r25310,JKG Amba G Residency,Ghaziabad,"https://housing.com/in/buy/projects/page/30152-ats-allure-by-ats-infrastructure-limited-in-yeida,"
r324701,Urbanrise Revolution One,Chennai South,"https://housing.com/in/buy/projects/page/3836-nk-nandani-gowlok-dham-by-nk-group-in-vrindavan,"
r428692,Nutan Lotus Elegance,Patna,"https://housing.com/in/buy/projects/page/132559-golf-view-apartments-by-reputed-builder-in-sector-19-dwarka,"
r26538,New Priyadarshini Apartment,Dwarka Delhi,"https://housing.com/in/buy/projects/page/94720-godrej-garden-enclave-by-godrej-properties-ltd-in-vikhroli-east/directions,"
r16380,ATS Allure,Greater Noida,"https://housing.com/in/buy/projects/page/238804-dda-narmada-apartment-by-dda-in-alaknanda,"
r9046,NK Nandani Gowlok Dham,Vrindavan,"https://housing.com/in/buy/projects/page/281810-ltg-aishwarya-indraprastha-by-ltg-infrastructure-limited-in-bidadi,"
r208091,Golf View Apartments,Dwarka Delhi,"https://housing.com/buy-seventh-bliss-by-seventh-infra-space-in-gota-ahmedabad-pid-271753,"
r20416,Godrej Garden Enclave,Central Mumbai,"https://housing.com/in/buy/projects/page/51263-indiabulls-sky-forest-a3-by-indiabulls-in-parel,"
r229275,DDA Narmada Apartment,South Delhi,https://housing.com/in/buy/projects/page/274434-dosti-mezzo-22-by-dosti-realty-in-sion
r392140,LTG Aishwarya Indraprastha,Bangalore South,https://housing.com/in/buy/projects/page/75791-mapsko-krishna-apra-gardens-by-mapsko-builders-in-indirapuram
r385299,Seventh Bliss,Ahmedabad North,https://housing.com/in/buy/projects/page/253836-kakkad-la-vida-by-kakkad-developers-in-balewadi
r8124,Majestique City,Pune East,https://housing.com/buy-krushnadarshan-bliss-by-krushnadarshan-developers-in-waghodia-vadodara-pid-268274
r636,Indiabulls Sky,South Mumbai,https://housing.com/in/buy/projects/page/254212-krisala-41-elite-by-krisala-developers-in-tathawade
r371435,Dosti Mezzo 22,Central Mumbai,https://housing.com/in/buy/projects/page/35603-mahaveer-celesse-by-mahaveer-group-in-hunasamaranahalli
