PRM/KA/RERA/1251/310/PR/170923/000384,SOBHA ARENA - THE PLAZA (BLOCK 3),Company,BENGALURU URBAN,SOBHA LIMITED,Residential/Group Housing,01-10-2019,APPROVED,"Sy. No. 21/4, 22/1, 22/2 and 22/4, Thalaghattapura Village, Uttarrahalli Hobli, Bangalore South Taluk and Sy No, 37/1, 37/2, 37/3 & 37/4, Mallasandra Village, Uttarahalli Hobl, Bangalore South",Flats,14173SqMtr,0SqMtr,149,548SqMtr,,,Not found,Not found
PRM/KA/RERA/1251/310/PR/170920/000621,SNN RAJ GREENBAY,Other,BENGALURU URBAN,SNN HOMES LLP,Residential/Group Housing,30-09-2019,APPROVED,"SY NO.13/3, 14/3, 14/4, 14/8, 14/11, 14/12, 14/13 & 14/15, Doddanagamangala Village, Begur Hobli,, Bangalore South Taluk, Bangalore",2 BHK - 1190 - 9th Floor,70SqMtr,5SqMtr,2,4SqMtr,,,Not found,Not found
PRM/KA/RERA/1251/310/PR/170920/000501,SALARPURIA-SATTVA CADENZA,Company,BENGALURU URBAN,PLUTO REALTORS PVT. LTD.,Residential/Group Housing,30-06-2019,APPROVED,"converted land bearing survey No. 48/4D and 48/4E, Hongasandra Village, Begur Hobli, , Hosur main road, Kudlu junction, Bangalore 560068",residential apartment,27784SqMtr,0SqMtr,259,1785SqMtr,,,Not found,Not found
PRM/KA/RERA/1251/310/PR/170917/000411,SOBHA ARENA - THE PARK ( BLOCK 2 ),Company,BENGALURU URBAN,SOBHA LIMITED,Residential/Group Housing,01-05-2018,APPROVED,"Sy. No. 21/4, 22/1, 22/2 and 22/4, Thalaghattapura Village, Uttarrahalli Hobli, Bangalore South Taluk and Sy No, 37/1, 37/2, 37/3 & 37/4,, Mallasandra Village, Uttarahalli Hobli, Bangalore South Taluk",Flats,14173SqMtr,0SqMtr,149,548SqMtr,,,Not found,Not found
PRM/KA/RERA/1251/310/PR/170916/000336,PRESTIGE LAKE RIDGE PHASE 2,Company,BENGALURU URBAN,PRESTIGE ESTATES PROJECTS LIMITED,Residential/Group Housing,30-12-2022,APPROVED,"KHATHA NO.2139.NO 115/2, 116,117 OF UTTARAHALLI HOBLI, UTTARAHALLI VILLAGE,WARD NO 184, , BANGALORE SOUTH",APARTMENTS,49653SqMtr,0SqMtr,534,3663SqMtr,,,,
PRM/KA/RERA/1251/310/PR/170916/000334,PRESTIGE LAKE RIDGE PHASE 1,Company,BENGALURU URBAN,PRESTIGE ESTATES PROJECTS LIMITED,Residential/Group Housing,30-01-2022,APPROVED,"KHATHA NO.2139.NO 115/2, 116,117 OF UTTARAHALLI HOBLI, UTTARAHALLI VILLAGE,WARD NO 184, , BANGALORE SOUTH",APARTMENT,48251SqMtr,0SqMtr,585,3761SqMtr,,,,
PRM/KA/RERA/1251/310/PR/170916/000125,BRIGADE PANORAMA,Company,BENGALURU URBAN,BRIGADE ENTERPRISES LTD,Residential/Group Housing,30-04-2019,APPROVED,"Survey No. 43/5, 43/30 & 238, Mysore Road, , Kambipura Village, Anchepalya",,,,,,,,Not found,Not found
PRM/KA/RERA/1251/310/PR/170915/000243,PRESTIGE SONG OF THE SOUTH PHASE I,Company,BENGALURU URBAN,PRESTIGE ESTATES PROJECTS LIMITED,Residential/Group Housing,30-06-2021,APPROVED,"52/1, YELANAHALLI & SY. NOS. 14,16,18, 19 & 20/1, , CHANDRASHEKARAPURA VILLAGE, BEGUR HOBLI",APARTMENTS,147863SqMtr,0SqMtr,1733,8153SqMtr,,,Not found,Not found
PRM/KA/RERA/1251/310/PR/170915/000212,"SOBHA SILICON OASIS PHASE 7 BLOCK 2 AND 3 (ROW HOUSE NO. 9, 10)",Company,BENGALURU URBAN,SOBHA LIMITED,Residential/Group Housing,01-04-2019,APPROVED,"Nos. 30/21/27, 15/1, 15/2, 16/1 A, B, C and 16/2, Beratena Agrahara Begur Hobli",Row Houses,133SqMtr,48SqMtr,2,30SqMtr,,,Not found,Not found
PRM/KA/RERA/1251/310/PR/170915/000170,SOBHA DREAM ACRES - PALM SPRINGS PHASE 13 WING 52,Company,BENGALURU URBAN,SOBHA LIMITED,Residential/Group Housing,04-04-2022,APPROVED,"Sy. nos. 47/2, 47/3, 49/1, 49/2, 49/5, 50/1B, 50/2, 50/3, 50/4, 50/5, 50/6, 51/1, 51/2B1, 51/2C1, 51/2B2, 51/2C2, 51/3, 51/4, 53/1, 53/2, 58/1, 58/2, 59/1, 59/3, 59/4, 59/5, 60/1, 60/3, 61/1, 61/2A, 61/2B, 61/03, 62/4B, 63/1, 63/2, 63/3, 63/4, 63/5, 66/1, 66/2, 67/1, 67/2, 75/1, 76/1, 76/2, 76/3, 77/3, 77/4, 77/5, 77/7, 77/8, 77/9, 77/10, Balegere, Varthur Hobli",Flats,7783SqMtr,0SqMtr,118,393SqMtr,,,,
PRM/KA/RERA/1251/310/PR/170913/000153,SOBHA SILICON OASIS PHASE 6 BLOCK 2 AND 3 (ROW HOUSE NO. 1 TO 8 & 11 TO 17),Company,BENGALURU URBAN,SOBHA LIMITED,Residential/Group Housing,01-04-2019,APPROVED,"Nos. 30/21/27, 15/1, 15/2, 16/1 A, B, C and 16/2, Beratena Agrahara Begur Hobli",Row Houses,3317SqMtr,362SqMtr,15,227SqMtr,,,Not found,Not found
PRM/KA/RERA/1251/310/PR/170913/000121,SOBHA SILICON OASIS PHASE 5 WING 10 & 11,Company,BENGALURU URBAN,SOBHA LIMITED,Residential/Group Housing,01-10-2021,APPROVED,"Nos. 30/21/27, 15/1, 15/2, 16/1 A, B, C and 16/2, Beratena Agrahara Begur Hobli",Flats,21318SqMtr,143SqMtr,172,1882SqMtr,,,,
PRM/KA/RERA/1251/310/PR/170913/000120,SOBHA SILICON OASIS PHASE 2 WING 7,Company,BENGALURU URBAN,SOBHA LIMITED,Residential/Group Housing,01-01-2020,APPROVED,"Nos. 30/21/27, 15/1, 15/2, 16/1 A, B, C and 16/2, Beratena Agrahara Begur Hobli",Flats,7862SqMtr,58SqMtr,77,377SqMtr,,,,
PRM/KA/RERA/1251/310/PR/170913/000119,SOBHA SILICON OASIS PHASE 4 WING 9,Company,BENGALURU URBAN,SOBHA LIMITED,Residential/Group Housing,01-10-2021,APPROVED,"Nos. 30/21/27, 15/1, 15/2, 16/1 A, B, C and 16/2, Beratena Agrahara Begur Hobli",Flats,8682SqMtr,58SqMtr,85,416SqMtr,,,,
PRM/KA/RERA/1251/310/PR/170913/000114,PRESTIGE FALCON CITY,Partnership Firm,BENGALURU URBAN,PRESTIGE NOTTINGHILL INVESTMENTS,Residential/Group Housing,31-03-2020,APPROVED,"NO.1182, SY. NOS. 32/1 & OTHERS, DODDAKALLASANDRA VILLAGE, UTTARAHALLI HOBLI",FLATS,267721SqMtr,0SqMtr,2520,15111SqMtr,,,Not found,Not found
PRM/KA/RERA/1251/310/PR/170913/000109,PRESTIGE PINEWOOD,Company,BENGALURU URBAN,PRESTIGE ESTATES PROJECTS LIMITED,Residential/Group Housing,30-06-2020,APPROVED,"NO 68 TO 83, SINIVAGILU AMMANIKERE VILLAGE, BEGUR HOBLI, , BANGALORE SOUTH",APARTMENT,29058SqMtr,91SqMtr,256,1846SqMtr,,,Not found,Not found
PRM/KA/RERA/1251/310/PR/170824/000118,SOBHA SILICON OASIS PHASE 3 WING 8,Company,BENGALURU URBAN,SOBHA LIMITED,Residential/Group Housing,01-04-2021,APPROVED,"Nos. 30/21/27, 15/1, 15/2, 16/1 A, B, C and 16/2, Beratena Agrahara Begur Hobli",Flats,8575SqMtr,116SqMtr,84,412SqMtr,,,,
PRM/KA/RERA/1251/310/PR/170824/000032,"SOBHA SILICON OASIS PHASE 1 WING 1, 2, 3, 4, 5 & 6",Company,BENGALURU URBAN,SOBHA LIMITED,Residential/Group Housing,01-04-2019,APPROVED,"Nos. 30/21/27, 15/1, 15/2, 16/1 A, B, C and 16/2, Beratena Agrahara Begur Hobli",Flats,47391SqMtr,518SqMtr,491,2747SqMtr,,,Not found,Not found
PRM/KA/RERA/1251/310/PR/160522/004884,TVS EMERALD JARDIN,Company,BENGALURU URBAN,EMERALD HAVEN DEVELOPMENT LIMITED,Residential/Group Housing,31-07-2027,APPROVED,"Sy No in 117/1 OF SINGASANDRA VILLAGE AND Sy No in 63/2, 63/3, 63/4, 63/5, 63/6 OF BASAPURA VILLAGE , BEGUR HOBLI, BANGALORE SOUTH TALUK , Bengaluru South , Bengaluru Urban, Karnataka - 560068",,,,,,,,,
PRM/KA/RERA/1251/310/PR/160224/006627,CONCORDE OPUS II PHASE 3,Partnership Firm,BENGALURU URBAN,CONCORDE I VALUES HOMES INDIA LLP,Plotted Development,31-03-2027,APPROVED,,,,,,,,,,
PRM/KA/RERA/1251/310/PR/160223/005726,ARCHITHA AARNA,Partnership Firm,BENGALURU URBAN,ARCHITHA VENTURES LLP,Residential/Group Housing,31-01-2026,APPROVED,"SY.NO.40, CHANNSANDRA VILLAGE , UTTARAHALLI HOBLI , Bengaluru South , Bengaluru Urban, Karnataka - 560098",,,,,,,,,
PRM/KA/RERA/1251/310/PR/151223/006489,DS MAX SISTA GRAND,Company,BENGALURU URBAN,DS MAX PROPERTIES PRIVATE LIMITED,Residential/Group Housing,31-12-2027,APPROVED,"Khatha No : Sy No 119/2, 119/3, 119/4 and 119/5 OF UTTARAHALLI , BOMMANAHALLI ZONE, BENGALURU IN WARD NO: 184 , Bengaluru South , Bengaluru Urban, Karnataka - 560061",,,,,,,,,
PRM/KA/RERA/1251/310/PR/150622/004987,SNN RAJ SERENITY,Company,BENGALURU URBAN,SNN BUILDERS PRIVATE LIMITED,Residential/Group Housing,31-10-2027,APPROVED,"Sy No, 40/1, 40/2, 40/3, 40/4. 40/5, 40/6, 49/1, 49/2, 41/1, 41/2, 41/3, 41/4, 41/7, 42/5 SNN RAJ SERENITY, YELENAHALLI VILLAGE , BEGUR HOBLI BENGALURU SOUTH TALUK, BENGALURU URBAN DISTRICT , Bengaluru South , Bengaluru Urban, Karnataka - 560068",,,,,,,,,
PRM/KA/RERA/1251/310/PR/150223/005721,DS MAX SAMYAK,Company,BENGALURU URBAN,DS MAX PROPERTIES PRIVATE LIMITED,Residential/Group Housing,31-01-2028,APPROVED,,,,,,,,,,
PRM/KA/RERA/1251/310/PR/140324/006701,CASAGRAND AMOR,Company,BENGALURU URBAN,CASA GRANDE GARDEN CITY BUILDERS PVT LTD,Residential/Group Housing,23-02-2028,APPROVED,"SY.NO.20/2, 21, 22 & 23, KHATHA NO.19/SY.NO.20/2, 21, 22 & 23, CHANDRASHEKARAPURA VILLAGE , BEGUR HOBLI, BANGALORE. WARD NO.192 , Bengaluru South , Bengaluru Urban, Karnataka - 560068",,,,,,,,,
PRM/KA/RERA/1251/310/PR/120522/004879,AQUA VISTA,Company,BENGALURU URBAN,POPPY REALTORS PRIVATE LIMITED,Residential/Group Housing,31-12-2024,APPROVED,,,,,,,,,,
PRM/KA/RERA/1251/310/PR/120423/005862,CASAGRAND ZAIDEN,Company,BENGALURU URBAN,CASA GRANDE GARDEN CITY BUILDERS PVT LTD,Residential/Group Housing,22-03-2026,APPROVED,"SY.NO.59 (OLD SY.NO.7/9), KHATHA NO.237/1/7/9/7/18 at WARD NO.198 , UTTARAHALLI MANAVARTHAKAVAL VILLAGE , Bengaluru South , Bengaluru Urban, Karnataka - 560062",,,,,,,,,
PRM/KA/RERA/1251/310/PR/100423/005857,CONCORDE OPUS II PHASE 2,Partnership Firm,BENGALURU URBAN,CONCORDE I VALUES HOMES INDIA LLP,Plotted Development,30-04-2026,APPROVED,,,,,,,,,,
PRM/KA/RERA/1251/310/PR/090523/005916,SOUTH PARK PHASE 1,Company,BENGALURU URBAN,ESTEEM SOUTH PARKS PRIVATE LIMITED,Residential/Group Housing,15-08-2026,APPROVED,"sy No 5(P), 18/2,19/3B, 19/4,19/6,19/3A (P), 19/7(P), , Gottigere Village Uttarhalli Hobli , Bengaluru South , Bengaluru Urban, Karnataka - 560097",,,,,,,,,
PRM/KA/RERA/1251/310/PR/090523/005912,SOUTH PARK PHASE 2,Company,BENGALURU URBAN,ESTEEM SOUTH PARKS PRIVATE LIMITED,Residential/Group Housing,31-12-2026,APPROVED,"Sy No 5/2 , 18/2, 19/3B, 19/4, 19/6, 19/3A, 19/7 , gottigere village uttarhalli hobli bangalore south taluk , Bengaluru South , Bengaluru Urban, Karnataka - 560083",,,,,,,,,
PRM/KA/RERA/1251/310/PR/090323/005779,GARDEN SQUARE,Partnership Firm,BENGALURU URBAN,SAI KIRAN CONSTRUCTIONS,Residential/Group Housing,30-06-2026,APPROVED,"Khatha No. 2380/2/55/1 Sy. No. 55/1 , Ward No.184, Uttarahalli , Bengaluru South , Bengaluru Urban, Karnataka - 560061",,,,,,,,,
PRM/KA/RERA/1251/310/PR/080223/005693,NANDI BRINDAVAN,Partnership Firm,BENGALURU URBAN,NANDI DEVELOPERS,Residential/Group Housing,01-03-2026,APPROVED,"BBMP Khatha No.1661, Sy.No. 13, uttarahalli main Road, , BHCS layout , Ward number 184, , Bengaluru South , Bengaluru Urban, Karnataka - 560061",,,,,,,,,
PRM/KA/RERA/1251/310/PR/071223/006454,ASSETZ CANVAS & COVE 2.0 – BLOCK B & C,Company,BENGALURU URBAN,APG HABITAT PRIVATE LIMITED,Residential/Group Housing,31-10-2028,APPROVED,"SY. No. 134/3, 133/1, 134/1 , BEGUR , Bengaluru South , Bengaluru Urban, Karnataka - 560068",,,,,,,,,
PRM/KA/RERA/1251/310/PR/071122/005412,SURYA PRIDE,Partnership Firm,BENGALURU URBAN,SURYA BUILDERS,Residential/Group Housing,30-11-2024,APPROVED,,,,,,,,,,
PRM/KA/RERA/1251/310/PR/071022/005307,PURVA MERAKI,Company,BENGALURU URBAN,PURAVANKARA LIMITED,Residential/Group Housing,31-10-2027,APPROVED,,,,,,,,,,
PRM/KA/RERA/1251/310/PR/051224/007268,SUYUG THE 1,Partnership Firm,BENGALURU URBAN,SUYUG CONSTRUCTIONS,Residential/Group Housing,31-03-2028,APPROVED,"Sy. Nos. 27/1 & 27/2, Katha No. 150200100100623406 , Sompura Village, Sarjapura Hobli , Bengaluru South , Bengaluru Urban, Karnataka - 562125",,,,,,,,,
PRM/KA/RERA/1251/310/PR/041123/006369,RAHEJA VIVAREA - PHASE 2,Company,BENGALURU URBAN,CHALET HOTELS LIMITED,Residential/Group Housing,31-12-2026,APPROVED,"Municipal No. 21, Koramangala Industrial Layout , Sy No 21p, 22p, 42p & 53/1B, Jakkasandra Village, Sarjapura Road, Bangalore South , Bengaluru South , Bengaluru Urban, Karnataka - 560034",,,,,,,,,
PRM/KA/RERA/1251/310/PR/041023/006307,CASAGRAND FLAMINGO,Company,BENGALURU URBAN,CASA GRANDE GARDEN CITY BUILDERS PRIVATE LIMITED,Residential/Group Housing,15-09-2026,APPROVED,"Sy No 50, Haralukunte Village , Begur Hobli , Bengaluru South , Bengaluru Urban, Karnataka - 560068",,,,,,,,,
PRM/KA/RERA/1251/310/PR/040924/006989,BIRLA OJASVI,Company,BENGALURU URBAN,BIRLA ESTATES PRIVATE LIMITED,Residential/Group Housing,11-01-2031,APPROVED,,,,,,,,,,
PRM/KA/RERA/1251/310/PR/040524/006862,CASAGRAND CASABLANCA,Company,BENGALURU URBAN,CASAGRAND LOTUS PRIVATE LIMITED,Residential/Group Housing,04-05-2029,APPROVED,"SY.NO.18/1A5, 18/3, 18/1A7,18/1A8,18/1A9,18/1A10,18/1A11 AND 18/1A12 OF MALLASANDRA VILLAGE , UTTARAHALLI HOBLI, WARD NO.198 , Bengaluru South , Bengaluru Urban, Karnataka - 560062",,,,,,,,,
PRM/KA/RERA/1251/310/PR/030822/005129,JRC WILD WOODS,Partnership Firm,BENGALURU URBAN,JRC PROJECTS,Residential/Group Housing,30-03-2026,APPROVED,,,,,,,,,,
PRM/KA/RERA/1251/310/PR/020824/006955,ASSETZ CANVAS & COVE 2.0 - BLOCK A,Company,BENGALURU URBAN,APG HABITAT PRIVATE LIMITED,Residential/Group Housing,30-04-2029,APPROVED,"SY. No. 134/3, 133/1, 134/1 , BEGUR VILLAGE, BEGUR HOBLI , Bengaluru South , Bengaluru Urban, Karnataka - 560068",,,,,,,,,
PRM/KA/RERA/1251/310/PR/011022/005290,RAJ VIVIENTE,Partnership Firm,BENGALURU URBAN,SNN ABODE LLP,Residential/Group Housing,31-07-2026,APPROVED,"Sy No 55, 56/1, 56/2, 57/3, 57/4, 57/6, 57/5 situated in Kammanahalli Village , Begur Hobli , Bengaluru South , Bengaluru Urban, Karnataka - 560083",,,,,,,,,
PRM/KA/RERA/1251/309/PR/311222/005593,SOBHA DREAM GARDENS PHASE 3 - WING 3 AND 4,Company,BENGALURU URBAN,SOBHA LIMITED,Residential/Group Housing,31-12-2027,APPROVED,,,,,,,,,,
PRM/KA/RERA/1251/309/PR/311222/005592,SOBHA DREAM GARDENS PHASE 4 - WING 1 AND 2,Company,BENGALURU URBAN,SOBHA LIMITED,Residential/Group Housing,31-12-2028,APPROVED,,,,,,,,,,
PRM/KA/RERA/1251/309/PR/311222/005591,SOBHA DREAM GARDENS PHASE 5 - WING 10,Company,BENGALURU URBAN,SOBHA LIMITED,Residential/Group Housing,31-12-2028,APPROVED,,,,,,,,,,
PRM/KA/RERA/1251/309/PR/310322/004800,SOBHA VICTORIA PARK PHASE 1,Company,BENGALURU URBAN,SOBHA LIMITED,Residential/Group Housing,31-12-2027,APPROVED,,,,,,,,,,
PRM/KA/RERA/1251/309/PR/300322/004795,AFTER THE RAIN-PHASE IIC,Company,BENGALURU URBAN,TOTAL ENVIRONMENT BUILDING SYSTEMS PRIVATE LIMITED,Residential/Group Housing,01-04-2028,APPROVED,,,,,,,,,,
PRM/KA/RERA/1251/309/PR/280922/005282 ,GODREJ ANANDA PHASE 2,Other ( limited liability Partnership ),BENGALURU URBAN,UNIVERSAL METRO PROPERTIES LLP,Residential/Group Housing,21-06-2027,APPROVED,,,,,,,,,,
PRM/KA/RERA/1251/309/PR/280922/005282,GODREJ ANANDA PHASE 2,Other ( limited liability Partnership ),BENGALURU URBAN,UNIVERSAL METRO PROPERTIES LLP,Residential/Group Housing,21-06-2027,APPROVED,,,,,,,,,,
PRM/KA/RERA/1251/309/PR/280324/006745,ASSETZ SORA & SAKI PHASE 3,Partnership Firm,BENGALURU URBAN,VEDANT HOMES,Residential/Group Housing,30-04-2029,APPROVED,"PLOT No. R-9-A OF HITECH, DEFENCE & AEROSPACE PARK, (HARDWARE SECTOR) , SURVEY No. 177, 470 and 471 OF BAGALUR VILLAGE, JALA HOBLI, BENGALURU NORTH YELAHANKA TALUK , Bengaluru North , Bengaluru Urban, Karnataka - 562149",,,,,,,,,
PRM/KA/RERA/1251/309/PR/271123/006444,NIKOO HOMES V - PHASE - 2,Company,BENGALURU URBAN,BHARTIYA URBAN PRIVATE LIMITED,Residential/Group Housing,30-06-2030,APPROVED,,,,,,,,,,
PRM/KA/RERA/1251/309/PR/271123/006440,ORCHID SALISBURY,Partnership Firm,BENGALURU URBAN,GOYAL HARIYANA ENTERPRISES,Residential/Group Housing,31-12-2028,APPROVED,"KHATA NO. 8/16/2, SY NO 16 OF THIRUMENAHALLI VILLAGE, WARD NO 5 , YELAHANKA HOBLI , Bengaluru North , Bengaluru Urban, Karnataka - 560064",,,,,,,,,
PRM/KA/RERA/1251/309/PR/270924/007088,CONCORDE NEO,Company,BENGALURU URBAN,CONCORDE HOUSING CORPORATION PVT LTD,Residential/Group Housing,31-10-2029,APPROVED,,,,,,,,,,
PRM/KA/RERA/1251/309/PR/260924/007084,LIVINGTREE BY KALYANI DEVELOPERS,Company,BENGALURU URBAN,KALYANI TECH PARK PRIVATE LIMITED,Residential/Group Housing,15-09-2029,APPROVED,"Plot 7, Hitech Defence & Aerospace park, Bangalore , SY 430,452,453,454,455,456,457,458,459,463 &177(Block No. 8,9,10,11,12, & 13) of Bagaluru Village, Jala Hoblil, , Bengaluru North , Bengaluru Urban, Karnataka - 560064",,,,,,,,,
PRM/KA/RERA/1251/309/PR/251024/007174,ELEGANT TAKT,Partnership Firm,BENGALURU URBAN,ELEGANT BUILDERS AND DEVELOPERS,Residential/Group Housing,31-12-2028,APPROVED,,,,,,,,,,
PRM/KA/RERA/1251/309/PR/220223/005748,DS MAX SHRESTA,Company,BENGALURU URBAN,DS MAX PROPERTIES PRIVATE LIMITED,Residential/Group Housing,31-07-2026,APPROVED,"SITE/KHATHA NO:SL NO:6 SY NO 93, BELLAHALLI , YELAHANKA ZONE , Bengaluru North , Bengaluru Urban, Karnataka - 562149",,,,,,,,,
PRM/KA/RERA/1251/309/PR/220124/006568,SNN ESTATES FELICITY,Company,BENGALURU URBAN,SNN BUILDERS PRIVATE LIMITED,Residential/Group Housing,31-12-2028,APPROVED,,,,,,,,,,
PRM/KA/RERA/1251/309/PR/211209/004576,DS MAX STAVAM,Company,BENGALURU URBAN,DS MAX PROPERTIES PRIVATE LIMITED,Residential/Group Housing,31-03-2025,APPROVED,"Sy No.107/3, 107/4 & 107/5, Harohalli Village, Yelahanka Hobli Bangalore - 560064",2BHK,4515SqMtr,0SqMtr,80,372SqMtr,,,,
PRM/KA/RERA/1251/309/PR/211027/004375,EARTH & ESSENCE - PLOTTED DEVELOPMENT - PHASE 2,Company,BENGALURU URBAN,ASSETZ PREMIUM HOLDINGS PRIVATE LIMITED,Plotted Development,30-03-2024,APPROVED,"Sy No 17 HOSAHALLI VILLAGE, JALA HOBLI YELAHANKA TALUK, BANGALORE URBAN DISTRICT",ODD Site,284SqMtr,0SqMtr,1,0SqMtr,,,Not found,Not found
PRM/KA/RERA/1251/309/PR/211011/004361,OLIVIA AT RAINTREE BOULEVARD CLUSTER 7,Company,BENGALURU URBAN,L AND T REALTY DEVELOPERS LIMITED,Residential/Group Housing,31-03-2026,APPROVED,"Sy.No. 88/1 to 104/4 of Byatarayanpura Village, , Yelahanka Hobli, Bengaluru North Taluk, Bengaluru –",4BHK Luxuria,9258SqMtr,0SqMtr,58,930SqMtr,,,,
PRM/KA/RERA/1251/309/PR/211011/004360,OLIVIA AT RAINTREE BOULEVARD - CLUSTER 6,Company,BENGALURU URBAN,L AND T REALTY DEVELOPERS LIMITED,Residential/Group Housing,31-03-2026,APPROVED,"Sy.No. 88/1 to 104/4 , of Byatarayanpura Village, Yelahanka Hobli, Bengaluru North Taluk, Bengaluru – 560092",3BHK Regalia-2,3723SqMtr,0SqMtr,30,334SqMtr,,,,
PRM/KA/RERA/1251/309/PR/211008/004359,TIVOLI HILLS PHASE 5,Company,BENGALURU URBAN,THILLS FORMERLY KNOWN AS JAGANMATA PROPERTY DEVELOPERS PRIVATE LIMITED,Plotted Development,30-06-2026,APPROVED,"SY. NOS. 16/1, 16/2, 16/3, 17/1, 17/2, 17/3, 18, 36, 84/1, 84/2, 99/1A, 99/1B, 99/1C, 99/1D, 99/2, NEELERI, GULLOBANAHALLI, DEVANAHALLI VILLAGES,",Plot,223SqMtr,0SqMtr,1,0SqMtr,,,Not found,Not found
PRM/KA/RERA/1251/309/PR/211008/004358,TIVOLI HILLS PHASE 3,Company,BENGALURU URBAN,THILLS FORMERLY KNOWN AS JAGANMATA PROPERTY DEVELOPERS PRIVATE LIMITED,Plotted Development,30-06-2026,APPROVED,"SY. NOS. 99/4, 99/3, 99/2, 92/1, 92/3, 91, 90/1, 90/2, 85, 84/3B, 36, 18, NEELERI, GULLOBANAHALLI, DEVANAHALLI VILLAGES,",Plot,135SqMtr,0SqMtr,2,0SqMtr,,,Not found,Not found
PRM/KA/RERA/1251/309/PR/211008/004357,TIVOLI HILLS PHASE 4,Company,BENGALURU URBAN,THILLS PRIVATE LIMITED FORMERLY KNOWN AS JAGANMATA PROPERTY DEVELOPERS PRIVATE LIMITED,Plotted Development,30-06-2026,APPROVED,"Sy. Nos. 99/2, 85, 36, 18, 15/1, 15/2, 12/1, 12/2, 11/2, 10, NEELERI, GULLOBANAHALLI VILLAGE, DEVANAHALLI, KASARA HOBLI, DEVANAHALLI TALUK, BANGALORE.",Plot,217SqMtr,0SqMtr,1,0SqMtr,,,Not found,Not found
PRM/KA/RERA/1251/309/PR/211008/004356,TIVOLI HILLS PHASE 2,Company,BENGALURU URBAN,THILLS PRIVATE LIMITED FORMERLY KNOWN AS JAGANMATA PROPERTY DEVELOPERS PRIVATE LIMITED,Plotted Development,30-06-2026,APPROVED,"SY. NOS. 89, 86/1, 86/2, 86/4, 85, 84/3A, 99/2, 36, 18, NEELERI, GULLOBANAHALLI, DEVANAHALLI TALUK",Plot,139SqMtr,0SqMtr,1,0SqMtr,,,Not found,Not found
PRM/KA/RERA/1251/309/PR/211008/004355,TIVOLI HILLS PHASE 1,Company,BENGALURU URBAN,THILLS PRIVATE LIMITED FORMERLY KNOWN AS JAGANMATA PROPERTY DEVELOPERS PRIVATE LIMITED,Plotted Development,30-06-2026,APPROVED,"Sy. Nos. 99/2, 88/1, 88/2, 88/3, 88/5, 85, 66/1A, 66/1B, 88/4, 65/4, 65/5, 65/5, 65/6, 65/7, 65/8, 36, 18, NEELERI, GULLOBANAHALLI VILLAGE, DEVANAHALLI, KASARA HOBLI, DEVANAHALLI TALUK, BANGALORE.",Plot,144SqMtr,0SqMtr,1,0SqMtr,,,Not found,Not found
PRM/KA/RERA/1251/309/PR/210913/004302,SALARPURIA-SATTVA ANUGRAHA,Company,BENGALURU URBAN,SATTVA DEVELOPERS PRIVATE LIMITED,Residential/Group Housing,31-12-2024,APPROVED,"Katha No.8/1-1, Magadi Main Road, Pete Chennappa Industrial Area, 1st Main Road, Ward Number 36, Bangalore",2.5BHK,2643SqMtr,0SqMtr,245,0SqMtr,,,,
PRM/KA/RERA/1251/309/PR/210331/004084,GODREJ ANANDA,Other,BENGALURU URBAN,UNIVERSAL METRO PROPERTIES LLP,Residential/Group Housing,08-01-2026,APPROVED,"- Plot No. R-10 of (Hardware Housing sector) Hitech, Defence & Aerospace Park, Bengaluru, bearing Sy.No.176 (Block No. 4, 5, 6, 7, 8, 9, 10, 11, 12 & , Sy.No. 177 (Block No. 15,16, 17, 18, 19, 20 & 23) and Sy. No. 484 of Bagalur Village, Jala Hobli, Bengaluru North Taluk, Bengaluru Urban District.",3 BHK TYPE 01B,5489SqMtr,0SqMtr,84,209SqMtr,,,,
PRM/KA/RERA/1251/309/PR/210319/004033,THE POEM BY SHRIRAM PROPERTIES,Company,BENGALURU URBAN,SPL PALMS DEVELOPERS PRIVATE LIMITED,Residential/Group Housing,31-03-2026,APPROVED,"SY NO 60/3, OF SHETTI HALLI SY NO 20, 21, 22 AND 29, OF MYADARA HALLI YESHWANTHPUR HOBLI , BENGALURU NORTH PIN 560090 BBMP WARD NO 12",2.5 BHK,674SqMtr,0SqMtr,220,0SqMtr,,,,
PRM/KA/RERA/1251/309/PR/210222/004723,SPIRIT OF ONE,Company,BENGALURU URBAN,SKANDAAVANI SHELTERS PVT LTD,Plotted Development,06-12-2022,APPROVED,"Sy No 35/1, 35/2 & 36/1(P) of Balegere Village, , Varthur Hobli,Bangalore East , Bengaluru North , Bengaluru Urban, Karnataka - 560037",,,,,,,,Not found,Not found
PRM/KA/RERA/1251/309/PR/210119/003787,LIFE BY THE LAKE,Company,BENGALURU URBAN,KEYA HOMES PVT LTD,Residential/Group Housing,30-06-2022,APPROVED,"Jakkur, Yelahanka, North Bangalore",4 BHK,13210SqMtr,1956SqMtr,52,1610SqMtr,,,,
