XID,Project Name,City,Builder website,Project Page (Not CP),magicbricks.com link,Magic Bricks Phase 2,Magic Bricks Phase 3,Magic Bricks Phase 4,housing.com link,Housing Phase 2,Housing Phase 3,Housing Phase 4,squareyards.com link,Square Yards  Phase 2,Square Yards  Phase 3,Square Yards  Phase 4,Other phase XID on 99acres
280367,Sattva Park Cubix,Bangalore,NA,NA,https://www.magicbricks.com/sattva-park-cubix-devanahalli-bangalore-pdpid-4d4235303936383435,,,,https://housing.com/in/buy/projects/page/47624-sattva-park-cubix-by-sattva-group-in-devanahalli,,,,https://www.squareyards.com/bangalore-residential-property/salarpuria-sattva-park-cubix/15693/project,,,,
375497,Concorde Abode 99,Bangalore,NA,NA,https://www.magicbricks.com/project-concorde-abode-99-for-sale-in-bangalore-pppfs,,,,https://housing.com/in/buy/projects/page/255826-concorde-abode-99-by-concorde-housing-corporation-pvt-ltd-in-bommasandra,,,,https://www.squareyards.com/bangalore-residential-property/concorde-abode-99/103438/project,,,,
430213,Sattva Springs,Bangalore,NA,NA,https://www.magicbricks.com/sattva-springs-kanakapura-road-bangalore-pdpid-4d4235343232353235,,,,https://housing.com/in/buy/projects/page/327552-sattva-springs-by-sattva-group-in-badamanavarathekaval,,,,https://www.squareyards.com/bangalore-residential-property/sattva-springs/306851/project,,,,
369448,Abhignas Misty Woods,Bangalore,NA,NA,https://www.magicbricks.com/abhigna-misty-woods-jp-nagar-bangalore-pdpid-4d4235333131303635,,,,https://housing.com/in/buy/projects/page/251177-abhigna-misty-woods-by-abhigna-constructions-in-jp-nagar,,,,https://www.squareyards.com/bangalore-residential-property/abhigna-misty-woods/113533/project,,,,
374970,DSR Elixir,Bangalore,NA,NA,https://www.magicbricks.com/dsr-elixir-whitefield-bangalore-pdpid-4d4235323933363533,,,,https://housing.com/in/buy/projects/page/255342-dsr-elixir-by-dsr-infrastructure-pvt-ltd-in-whitefield,,,,https://www.squareyards.com/bangalore-residential-property/dsr-elixir/108806/project,,,,
407744,Purva Blubelle,Bangalore,NA,NA,https://www.magicbricks.com/purva-bluebelle-magadi-main-road-bangalore-pdpid-4d4235343031353231,,,,https://housing.com/in/buy/projects/page/294614-blubelle-by-puravankara-limited-in-rajajinagar,,,,https://www.squareyards.com/bangalore-residential-property/purva-blubelle/220579/project,,,,
311999,Peace Paramount,Bangalore,NA,NA,https://www.magicbricks.com/peace-paramount-yelahanka-bangalore-pdpid-4d4235313137353437,,,,https://housing.com/in/buy/projects/page/133886-peace-paramount-by-a-peace-projects-llp-in-anantapura,,,,https://www.squareyards.com/bangalore-residential-property/peace-paramount/103090/project,,,,
319527,Sobha Dream Gardens,Bangalore,NA,NA,https://www.magicbricks.com/sobha-dream-gardens-thanisandra-bangalore-pdpid-4d4235313835393231,,,,https://housing.com/in/buy/projects/page/290982-sobha-dream-gardens-phase-4-wing-1-and-2-by-sobha-limited-in-kannuru,,,,https://www.squareyards.com/bangalore-residential-property/sobha-dream-gardens/10453/project,,,,
23442,SNN Raj Viviente,Bangalore,NA,NA,https://www.magicbricks.com/snn-raj-viviente-bannerghatta-main-road-bangalore-pdpid-4d4235303036323033,,,,https://housing.com/in/buy/projects/page/286248-raj-viviente-by-snn-raj-corp-in-ckikkakammana-halli,,,,https://www.squareyards.com/bangalore-residential-property/snn-raj-viviente/99126/project,,,,
386996,Folium By Sumadhura Phase 1,Bangalore,NA,NA,https://www.magicbricks.com/folium-by-sumadhura-phase-i-whitefield-bangalore-pdpid-4d4235333236393539,,,,https://housing.com/in/buy/projects/page/296893-sumadhura-folium-phase-i-by-sumadhura-infracon-pvt-ltd-in-k-r-puram,,,,https://www.squareyards.com/bangalore-residential-property/sumadhura-folium/123774/project,,,,
422935,SSVR Niyaara,Bangalore,NA,NA,https://www.magicbricks.com/ssvr-niyaara-varthur-bangalore-pdpid-4d4235343139333337,,,,https://housing.com/in/buy/projects/page/316797-ssvr-niyaara-by-ssvr-builders-in-varthur,,,,https://www.squareyards.com/bangalore-residential-property/ssvr-niyaara/244662/project,,,,
388432,Assetz Soho and Sky,Bangalore,NA,NA,https://www.magicbricks.com/assetz-soho-&-sky-jakkur-bangalore-pdpid-4d4235333239323539,,,,https://housing.com/in/buy/projects/page/262022-assetz-soho-and-sky-by-assetz-property-group-in-jakkur,,,,https://www.squareyards.com/bangalore-residential-property/assetz-soho-and-sky/126074/project,,,,
376451,Godrej Ananda,Bangalore,NA,NA,https://www.magicbricks.com/godrej-ananda-bagaluru-bangalore-pdpid-4d4235323837313331,,,,https://housing.com/in/buy/projects/page/333346-godrej-ananda-by-godrej-properties-ltd-in-gummanahalli,,,,https://www.squareyards.com/bangalore-residential-property/godrej-ananda/103923/project,,,,
432522,Sattva Songbird,Bangalore,NA,NA,https://www.magicbricks.com/sattva-songbird-budigere-cross-bangalore-pdpid-4d4235343233373939,,,,https://housing.com/in/buy/projects/page/329608-sattva-songbird-by-sattva-group-in-aavalahalli,,,,https://www.squareyards.com/bangalore-residential-property/sattva-songbird/308458/project,,,,
423851,Ramsons East Park Residences,Bangalore,NA,NA,https://www.magicbricks.com/east-park-residences-sarjapur-road-bangalore-pdpid-4d4235343139373539,,,,https://housing.com/in/buy/projects/page/318556-ramsons-east-park-residences-by-ramsons-trendsquares-realty-llp-in-varthur,,,,https://www.squareyards.com/bangalore-residential-property/ramsons-trendsquares-east-park-residences/245889/project,,,,
432566,DS MAX SkySanman,Bangalore,NA,NA,https://www.magicbricks.com/ds-max-sky-sanman-bannerghatta-main-road-bangalore-pdpid-4d4235343232393735,,,,https://housing.com/in/buy/projects/page/329380-ds-max-sky-sanman-by-dsmax-properties-private-limited-in-sbingipura,,,,https://www.squareyards.com/bangalore-residential-property/ds-max-sky-sanman/307912/project,,,,
260686,Brigade Laguna,Bangalore,NA,NA,https://www.magicbricks.com/brigade-laguna-rachenahalli-main-road-bangalore-pdpid-4d4235313030353439,,,,https://housing.com/in/buy/projects/page/37684-brigade-laguna-by-brigade-enterprises-ltd-in-jakkur,,,,https://www.squareyards.com/bangalore-residential-property/brigade-laguna/15344/project,,,,
415958,JRC Sanzio,Bangalore,NA,NA,https://www.magicbricks.com/jrc-sanzio-sarjapur-bangalore-pdpid-4d4235343232373231,,,,https://housing.com/in/buy/projects/page/307275-jrc-sanzio-by-jrc-projects-pvt-ltd-in-sarjapur,,,,https://www.squareyards.com/bangalore-residential-property/jrc-sanzio/250072/project,,,,
426777,Trifecta Vanto,Bangalore,NA,NA,https://www.magicbricks.com/trifecta-vanto-phase-1-sarjapur-road-bangalore-pdpid-4d4235343230383231,,,,https://housing.com/in/buy/projects/page/320182-trifecta-vanto-phase-1-by-trifecta-projects-pvt-ltd-in-kodathi,,,,https://www.squareyards.com/bangalore-residential-property/trifecta-vanto/247157/project,,,,
368250,Vaibhav Upavan,Bangalore,NA,NA,https://www.magicbricks.com/vaibhav-upavan-phase-1-h-cross-bangalore-pdpid-4d4235313933303835,,,,https://housing.com/in/buy/projects/page/328655-vyas-vaibhav-upavan-by-vyas-vaibhav-ventures-llp-in-jangamakote,https://housing.com/in/buy/projects/page/302431-vaibhav-upavan-phase-2-by-vyas-vaibhav-ventures-llp-in-jangamakote,,,https://www.squareyards.com/bangalore-residential-property/vaibhav-upavan/102990/project,,,,
412178,Platinum East Woods,Bangalore,https://platinumeastwoods.in/,https://platinumeastwoods.in/,https://www.magicbricks.com/platinum-east-woods-kannamangala-bangalore-pdpid-4d4235343137383637,,,,https://housing.com/in/buy/projects/page/298338-platinum-east-woods-by-platinum-narya-infra-in-kannamangala-whitefield-hoskote-road,,,,https://www.squareyards.com/bangalore-residential-property/platinum-east-woods/223121/project,,,,
396799,Keya Around The Life,Bangalore,https://aroundthelife.in/,https://aroundthelife.in/,https://www.magicbricks.com/keya-around-the-life-whitefield-bangalore-pdpid-4d4235333334313831,,,,https://housing.com/in/buy/projects/page/283108-keya-around-the-life-by-keya-homes-in-k-r-puram,,,,https://www.squareyards.com/bangalore-residential-property/keya-around-the-life/188759/project,,,,
423236,Prestige Somerville,Bangalore,NA,NA,https://www.magicbricks.com/prestige-somerville-whitefield-bangalore-pdpid-4d4235343139333533,,,,https://housing.com/in/buy/projects/page/314945-prestige-somerville-by-prestige-estates-projects-ltd-in-whitefield,,,,https://www.squareyards.com/bangalore-residential-property/prestige-somerville/245675/project,,,,
33782,Sattva Magnificia,Bangalore,NA,NA,https://www.magicbricks.com/sattva-magnificia-old-madras-road-bangalore-pdpid-4d4235303731323037,,,,https://housing.com/in/buy/projects/page/1075-sattva-magnificia-by-sattva-group-in-mahadevapura,,,,https://www.squareyards.com/bangalore-residential-property/salarpuria-sattva-magnificia/17499/project,,,,
426628,Promise of Spring,Bangalore,NA,NA,https://www.magicbricks.com/assetz-promise-of-spring-devanahalli-bangalore-pdpid-4d4235343234313139,,,,https://housing.com/in/buy/projects/page/319203-promise-of-spring-by-assetz-property-group-in-devanahalli,,,,https://www.squareyards.com/bangalore-residential-property/assetz-promise-of-spring/246863/project,,,,
324247,Purva Zenium,Bangalore,NA,NA,https://www.magicbricks.com/puravankara-purva-zenium-new-international-airport-road-bangalore-pdpid-4d4235313232313137,,,,https://housing.com/in/buy/projects/page/130881-puravankara-zenium-phase-1-by-puravankara-limited-in-hosahalli,https://housing.com/in/buy/projects/page/332870-puravankara-purva-zenium-by-puravankara-limited-in-hosahalli,,,https://www.squareyards.com/bangalore-residential-property/puravankara-purva-zenium/10487/project,,,,
386994,Sumadhura Aspire Amber,Bangalore,NA,NA,https://www.magicbricks.com/sumadhura-aspire-amber-whitefield-bangalore-pdpid-4d4235333332383135,,,,https://housing.com/in/buy/projects/page/274997-sumadhura-aspire-amber-by-sumadhura-infracon-pvt-ltd-in-bidare-agraha,,,,https://www.squareyards.com/bangalore-residential-property/sumadhura-aspire-amber/123784/project,,,,
427979,Concorde Mayfair,Bangalore,NA,NA,https://www.magicbricks.com/concorde-mayfair-yelahanka-bangalore-pdpid-4d4235333339333533,,,,https://housing.com/in/buy/projects/page/321067-concorde-mayfair-by-concorde-housing-corporation-pvt-ltd-in-nehru-nagar?gad_source=1&gclid=Cj0KCQjwna6_BhCbARIsALId2Z2TlsqowhScB-McQSDp7swB9_0ptYE6hbKYpnjXvk9HyI_lrucTi_UaAkiWEALw_wcB,,,,https://www.squareyards.com/bangalore-residential-property/concorde-mayfair/91391/project,,,,
399073,SBR Minara,Bangalore,NA,NA,https://www.magicbricks.com/sbr-minara-bidarahalli-bangalore-pdpid-4d4235333336373733,,,,https://housing.com/in/buy/projects/page/284680-sbr-minara-by-sbr-group-in-k-r-puram,,,,https://www.squareyards.com/bangalore-residential-property/sbr-minara/204785/project,,,,
338117,DSR Parkway,Bangalore,NA,NA,https://www.magicbricks.com/dsr-parkway-sarjapur-road-bangalore-pdpid-4d4235313335363533,,,,https://housing.com/in/buy/projects/page/202808-dsr-parkway-phase-1-by-dsr-infrastructure-pvt-ltd-in-carmelaram,https://housing.com/in/buy/projects/page/203393-dsr-parkway-phase-2-by-dsr-infrastructure-pvt-ltd-in-bhoganhalli,,,https://www.squareyards.com/bangalore-residential-property/dsr-parkway/25403/project,,,,
397983,Pavani Mirabilia,Bangalore,NA,NA,https://www.magicbricks.com/pavani-mirabilia-whitefield-bangalore-pdpid-4d4235333336373735,https://www.magicbricks.com/pavani-mirabilia-phase-2-whitefield-bangalore-pdpid-4d4235343231373039,,,https://housing.com/in/buy/projects/page/284649-pavani-mirabilia-by-pavani-group-in-k-r-puram,,,,https://www.squareyards.com/bangalore-residential-property/pavani-mirabilia/180232/project,,,,
399668,Chandrika Paradise,Bangalore,https://chandrikaparadise.com/,https://chandrikaparadise.com/,https://www.magicbricks.com/gvsk-chandrika-paradise-anekal-bangalore-pdpid-4d4235333538323735,,,,https://housing.com/in/buy/projects/page/286703-chandrika-paradise-by-chandrika-constructions-in-chikka-hagade,,,,https://www.squareyards.com/bangalore-residential-property/chandrika-paradise/189465/project,,,,
385178,Nambiar Millennia,Bangalore,NA,NA,https://www.magicbricks.com/nambiar-millennia-sarjapur-road-bangalore-pdpid-4d4235333237393831,,,,https://housing.com/in/buy/projects/page/271822-nambiar-millennia-by-nambiar-enterprises-llp-in-anekal,,,,https://www.squareyards.com/bangalore-residential-property/nambiar-millennia/130220/project,,,,
413381,DNR Parklink,Bangalore,NA,NA,https://www.magicbricks.com/dnr-parklink-phase-1-hennur-main-road-bangalore-pdpid-4d4235343137303731,https://www.magicbricks.com/dnr-parklink-phase-2-hennur-main-road-bangalore-pdpid-4d4235343232383837,,,https://housing.com/in/buy/projects/page/300692-dnr-parklink-by-dnr-corporation-pvt-ltd-in-chikkagubbi-village,,,,https://www.squareyards.com/bangalore-residential-property/dnr-parklink/230156/project,,,,
178479,Keya Life By The Lake,Bangalore,https://lifebythelake.in/,https://lifebythelake.in/,https://www.magicbricks.com/keya-life-by-the-lake-jakkur-bangalore-pdpid-4d4235303832383231,,,,https://housing.com/in/buy/projects/page/25954-keya-life-by-the-lake-by-keya-homes-in-jakkur,,,,https://www.squareyards.com/bangalore-residential-property/keya-homes-life-by-the-lake/14248/project,,,,
55744,Fortuna Acacia,Bangalore,NA,NA,https://www.magicbricks.com/fortuna-acacia-sahakara-nagar-bangalore-pdpid-4d4235303730323134,,,,https://housing.com/in/buy/projects/page/16432-fortuna-acacia-by-fortuna-constructions-india-pvt-ltd-in-sahakara-nagar,,,,https://www.squareyards.com/bangalore-residential-property/fortuna-acacia/19397/project,,,,
317381,Trendsquares Ortus,Bangalore,NA,NA,https://www.magicbricks.com/trendsquares-ortus-amrutahalli-bangalore-pdpid-4d4235313138393939,,,,https://housing.com/in/buy/projects/page/171126-trendsquares-ortus-phase-i-by-trendsquare-constructions-in-amrutahalli,,,,https://www.squareyards.com/bangalore-residential-property/trendsquare-ortus-apartment/106644/project,,,,
424417,Vajram Newtown 2,Bangalore,NA,NA,https://www.magicbricks.com/vajram-newtown-ii-thanisandra-main-road-bangalore-pdpid-4d4235343230363735,https://www.magicbricks.com/vajram-newtown-thanisandra-main-road-bangalore-pdpid-4d4235303037383631?source=newhomes&section=image&position=mainsrp,,,https://housing.com/in/buy/projects/page/317590-vajram-newtown-ii-by-vajram-group-in-chokkanahalli,https://housing.com/in/buy/projects/page/226043-vajram-newtown-by-vajram-group-in-chokkanahalli,,,https://www.squareyards.com/bangalore-residential-property/vajram-newtown/13636/project,,,,
377796,Adarsh Park Heights,Bangalore,NA,NA,https://www.magicbricks.com/adarsh-park-heights-phase-1-varthur-bangalore-pdpid-4d4235333330363335,https://www.magicbricks.com/adarsh-park-heights-phase-2-varthur-bangalore-pdpid-4d4235343230373531,,,https://housing.com/in/buy/projects/page/307233-adarsh-park-heights-by-akarsha-realty-private-limited-in-gunjur-village,https://housing.com/in/buy/projects/page/307231-adarsh-park-heights-phase-2-by-adarsh-group-bangalore-in-gunjur-village,,,https://www.squareyards.com/bangalore-residential-property/adarsh-park-heights/113038/project,,,,
424563,Mana Skandas The Right Life,Bangalore,NA,NA,https://www.magicbricks.com/the-right-life-sarjapur-road-bangalore-pdpid-4d4235343139393339,,,,https://housing.com/in/buy/projects/page/318774-mana-skandas-the-right-life-by-neobuild-ventures-llp-in-kachamaranahalli,,,,https://www.squareyards.com/bangalore-residential-property/mana-the-right-life/246696/project,,,,
5144,Bhartiya City Nikoo Homes 6,Bangalore,NA,NA,https://www.magicbricks.com/bhartiya-nikoo-homes-vi-phase-1-kogilu-main-road-bangalore-pdpid-4d4235343138383535,,,,https://housing.com/in/buy/projects/page/339869-bhartiya-nikoo-homes-phase-2-by-bhartiya-city-builders-bangalore-in-thanisandra,,,,https://www.squareyards.com/bangalore-residential-property/bhartiya-city-nikoo-homes-6/240973/project,,,,
321743,Sammys Beverly Hills,Bangalore,NA,NA,https://www.magicbricks.com/beverly-hills-bellary-road-bangalore-pdpid-4d4235313233343633,,,,https://housing.com/in/buy/projects/page/254531-sammys-beverly-hills-by-sammys-dreamland-co-pvt-in-hosahalli,,,,https://www.squareyards.com/bangalore-residential-property/sammy-beverly-hills/102392/project,https://www.squareyards.com/bangalore-residential-property/sammy-beverly-hills-phase-2/113377/project,,,
210905,Salarpuria Sattva Northland,Bangalore,NA,NA,https://www.magicbricks.com/salarpuria-sattva-northland-hennur-main-road-bangalore-pdpid-4d4235313035343135,,,,https://housing.com/in/buy/projects/page/237370-salarpuria-sattva-northland-by-sattva-group-in-chikkagubbi-village,,,,https://www.squareyards.com/bangalore-residential-property/salarpuria-sattva-northland/17723/project,,,,
405318,Prestige Lavender Fields,Bangalore,NA,NA,https://www.magicbricks.com/prestige-lavender-fields-varthur-bangalore-pdpid-4d4235343037333135,,,,https://housing.com/in/buy/projects/page/294617-prestige-lavender-fields-by-prestige-estates-projects-ltd-in-varthur,,,,https://www.squareyards.com/bangalore-residential-property/prestige-lavender-fields/221459/project,,,,
386997,Land Capital Calista,Bangalore,NA,NA,https://www.magicbricks.com/land-capital-calista-yelahanka-bangalore-pdpid-4d4235333335383331,,,,https://housing.com/in/buy/projects/page/275093-land-capital-calista-by-land-capital-estates-private-limited-in-anantapura,,,,https://www.squareyards.com/bangalore-residential-property/land-capital-calista/220754/project,,,,
386991,Heavie Eden,Bangalore,NA,NA,https://www.magicbricks.com/sentient-heavie-eden-sarjapur-road-bangalore-pdpid-4d4235333334333333,,,,https://housing.com/in/buy/projects/page/274607-sentient-eden-by-sentient-developers-in-kasavanahalli,,,,https://www.squareyards.com/bangalore-residential-property/heavie-eden/122694/project,,,,
410150,Sumuk Square,Bangalore,NA,NA,https://www.magicbricks.com/sumuk-square-vidyaranyapura-bangalore-pdpid-4d4235343137353631,,,,https://housing.com/in/buy/projects/page/297822-sumuk-square-by-sumuk-projects-in-vidyaranyapura,,,,https://www.squareyards.com/bangalore-residential-property/sumuk-square/220654/project,,,,
1852,Sattva Luxuria,Bangalore,NA,NA,https://www.magicbricks.com/sattva-luxuria-malleshwaram-bangalore-pdpid-4d4235303031363931,,,,https://housing.com/in/buy/projects/page/5169-sattva-luxuria-by-sattva-group-in-malleswaram,,,,https://www.squareyards.com/bangalore-residential-property/salarpuria-sattva-luxuria/19728/project,,,,
420469,Sri Nandana Galaxy,Bangalore,NA,NA,https://www.magicbricks.com/sri-nandana-galaxy-sarjapur-road-bangalore-pdpid-4d4235343138393739,,,,https://housing.com/in/buy/projects/page/311263-sri-nandana-galaxy-by-sri-nandana-builders-in-chambenahalli,,,,https://www.squareyards.com/bangalore-residential-property/sri-nandana-galaxy/237260/project,,,,
375851,Triaxis Splendour Plus,Bangalore,NA,NA,https://www.magicbricks.com/triaxis-splendour-hoskote-bangalore-pdpid-4d4235333432343037,,,,https://housing.com/in/buy/projects/page/256125-triaxis-splendour-plus-by-triaxis-infra-projects-in-hoskote?gad_source=1&gclid=CjwKCAjwwLO_BhB2EiwAx2e-30l5GtkfVRGvJkPNMnGjaEatY6SyRmkU9joT9VfDVrq70Z4Waz3amxoCp6cQAvD_BwE,,,,https://www.squareyards.com/bangalore-residential-property/triaxis-splendour/103765/project/photos,,,,
404653,Yuva Sunrise,Bangalore,,,https://www.magicbricks.com/yuva-sunrise-attibele-bangalore-pdpid-4d4235343038333837,,,,https://housing.com/in/buy/projects/page/293721-yuva-sunrise-by-yuva-strucrures-private-limited-in-chandapura,,,,https://www.squareyards.com/bangalore-residential-property/yuva-sunrise/218166/project,,,,
406621,Casagrand Zaiden,Bangalore,,,https://www.magicbricks.com/casagrand-zaiden-uttarahalli-manavarthekaval-bangalore-pdpid-4d4235343034363739,,,,https://housing.com/in/buy/projects/page/297873-casagrand-zaiden-by-casagrand-builder-private-limited-in-nagegowdanapalya,,,,https://www.squareyards.com/bangalore-residential-property/casagrand-zaiden/222135/project,,,,
422149,SNN Estates Felicity,Bangalore,,,https://www.magicbricks.com/snn-estates-felicity-rachenahalli-bangalore-pdpid-4d4235343139303939,,,,https://housing.com/in/buy/projects/page/314438-snn-estates-felicity-by-snn-estates-in-jakkur,,,,https://www.squareyards.com/bangalore-residential-property/snn-felicity/241919/project,,,,
403885,Trilok Villas And Apartments,Bangalore,,,https://www.magicbricks.com/trilok-villas-and-apartments-kenchenhalli-bangalore-pdpid-4d4235333932373037,,,,https://housing.com/in/buy/projects/page/290397-trilok-villas-and-apartments-by-naresh-kumar-h-in-rr-nagar,,,,https://www.squareyards.com/bangalore-residential-property/trilok-villas-and-apartments/220618/project,,,,
425507,DS Max Sky Blossom,Bangalore,,,https://www.magicbricks.com/ds-max-sky-blossom-begur-bangalore-pdpid-4d4235343139383531,,,,https://housing.com/in/buy/projects/page/318854-ds-max-sky-blossom-by-dsmax-properties-private-limited-in-begur,,,,https://www.squareyards.com/bangalore-residential-property/ds-max-sky-blossom/246459/project,,,,
410244,Sapthagiri Sandalwoods,Bangalore,,,https://www.magicbricks.com/sapthagiri-sandalwoods-kadugodi-bangalore-pdpid-4d4235343038323431,,,,https://housing.com/in/buy/projects/page/298560-sapthagiri-sandalwoods-by-sapthagiri-shelters-in-whitefield,,,,https://www.squareyards.com/bangalore-residential-property/sapthagiri-sandalwoods/229049/project,,,,
409341,Folium By Sumadhura Phase 2,Bangalore,,,https://www.magicbricks.com/folium-by-sumadhura-phase-2-whitefield-bangalore-pdpid-4d4235343036313433,,,,https://housing.com/in/buy/projects/page/298094-sumadhura-folium-phase-ii-by-sumadhura-infracon-pvt-ltd-in-whitefield,,,,https://www.squareyards.com/bangalore-residential-property/sumadhura-folium/123774/project,,,,
61839,Mahidhara Fortune City,Bangalore,,,https://www.magicbricks.com/mahidhara-fortune-city-attibele-bangalore-pdpid-4d4235303930363234,,,,https://housing.com/in/buy/projects/page/99960-mahidhara-fortune-city-by-mahidhara-projects-in-attibele,,,,https://www.squareyards.com/bangalore-residential-property/mahidhara-fortune-city/14806/project,,,,
25134,Shapoorji Pallonji Parkwest,Bangalore,,,https://www.magicbricks.com/shapoorji-pallonji-parkwest-binny-pete-bangalore-pdpid-4d4235303238393335,,,,https://housing.com/in/buy/projects/page/45112-shapoorji-pallonji-park-west-by-shapoorji-pallonji-real-estate-in-jagajeevanram-nagar,,,,https://www.squareyards.com/bangalore-residential-property/shapoorji-pallonji-park-west/1465/project,,,,
434535,Concorde Neo,Bangalore,,,https://www.magicbricks.com/concorde-neo-thanisandra-main-road-bangalore-pdpid-4d4235343234333335,,,,https://housing.com/in/buy/projects/page/332241-concorde-neo-by-concorde-housing-corporation-pvt-ltd-in-agrahara-layout,,,,https://www.squareyards.com/bangalore-residential-property/concorde-neo/309007/project,,,,
429184,Nava Vajra,Bangalore,,,https://www.magicbricks.com/nava-vajra-horamavu-bangalore-pdpid-4d4235343232373233,,,,https://housing.com/in/buy/projects/page/321041-nava-vajra-by-nava-jyothi-developers-in-horamavu,,,,https://www.squareyards.com/bangalore-residential-property/nava-vajra/247743/project,,,,
430082,Euphoria in The East,Bangalore,,,https://www.magicbricks.com/sowparnika-euphoria-in-the-east-whitefield-bangalore-pdpid-4d4235343232353939,,,,https://housing.com/in/buy/projects/page/327216-euphoria-in-the-east-by-sowparnika-projects-infrastructure-private-limited-in-whitefield,,,,https://www.squareyards.com/bangalore-residential-property/sowparnika-euphoria/306394/project,,,,
432183,Keya The Lake Terraces,Bangalore,https://thelaketerraces.com/,https://thelaketerraces.com/,https://www.magicbricks.com/keya-the-lake-terraces-electronics-city-phase-1-bangalore-pdpid-4d4235343233393939,,,,https://housing.com/in/buy/projects/page/331205-the-lake-terraces-by-keya-homes-in-electronic-city,,,,https://www.squareyards.com/bangalore-residential-property/keya-the-lake-terraces/307892/project,,,,
402421,Mahidhara Harmony,Bangalore,,,https://www.magicbricks.com/mahidhara-harmony-sarjapur-road-bangalore-pdpid-4d4235333734353435,,,,https://housing.com/in/buy/projects/page/289995-mahidhara-harmony-by-mahidhara-in-bommasandra,,,,https://www.squareyards.com/bangalore-residential-property/mahidhara-harmony/210647/project,,,,
376145,Shriram The Poem,Bangalore,,,https://www.magicbricks.com/the-poem-by-shriram-properties-jalahalli-bangalore-pdpid-4d4235343035333633,,,,https://housing.com/in/buy/projects/page/257485-the-poem-by-shriram-properties-in-abbigere,,,,https://www.squareyards.com/bangalore-residential-property/shriram-the-poem/231351/project,,,,
402429,Mathapathi Grand Field,Bangalore,,,https://www.magicbricks.com/mathapathi-grand-field-gunjur-bangalore-pdpid-4d4235333235373735,,,,https://housing.com/in/buy/projects/page/287002-mathapathi-grand-field-by-mathapathi-constructions-pvt-ltd-in-gunjur,,,,https://www.squareyards.com/bangalore-residential-property/mathapathi-grand-field/220875/project,,,,
430996,Pride Euphora,Bangalore,,,https://www.magicbricks.com/pride-euphora-k-r-puram-bangalore-pdpid-4d4235343232373937,,,,https://housing.com/in/buy/projects/page/329603-pride-euphora-by-pride-group-in-k-r-puram,,,,https://www.squareyards.com/bangalore-residential-property/pride-euphora/307500/project,,,,
402990,Shriram Pristine Estates,Bangalore,,,https://www.magicbricks.com/shriram-pristine-estates-doddaballapur-main-road-bangalore-pdpid-4d4235343135313537,,,,https://housing.com/in/buy/projects/page/292915-shriram-pristine-estates-by-shriram-properties-in-doddaballapura,,,,https://www.squareyards.com/bangalore-residential-property/shriram-pristine-estates/210697/project,,,,
433734,Purvi Arvindam,Bangalore,,,https://www.magicbricks.com/sai-purvi-arvindam-panathur-bangalore-pdpid-4d4235343233383935,,,,https://housing.com/in/buy/projects/page/332507-sai-purvi-arvindam-by-sai-purvi-infrastructures-in-varthur,,,,https://www.squareyards.com/bangalore-residential-property/sai-purvi-arvindam/308772/project,,,,
401530,Raj Bay Vista,Bangalore,,,https://www.magicbricks.com/snn-raj-bay-vista-bannerghatta-main-road-bangalore-pdpid-4d4235333731363539,,,,https://housing.com/in/buy/projects/page/294446-raj-bay-vista-by-snn-properties-llp-in-bilekahalli,,,,https://www.squareyards.com/bangalore-residential-property/snn-raj-bay-vista/220265/project,,,,
416684,SR Serenity,Bangalore,https://www.sr.ventures/srserenity/,https://www.sr.ventures/srserenity/,https://www.magicbricks.com/anugraha-sr-serenity-soukya-road-bangalore-pdpid-4d4235333934333135,,,,https://housing.com/in/buy/projects/page/299725-anugraha-sr-serenity-by-anugraha-properties-in-tharabally,,,,https://www.squareyards.com/bangalore-residential-property/sr-serenity/164369/project,,,,
420343,Concorde Antares,Bangalore,,,https://www.magicbricks.com/concorde-antares-yelahanka-new-town-bangalore-pdpid-4d4235343138323733,,,,https://housing.com/in/buy/projects/page/312393-concorde-antares-by-concorde-housing-corporation-pvt-ltd-in-vidyaranyapura,,,,https://www.squareyards.com/bangalore-residential-property/concorde-antares/238169/project,,,,
428931,Saranya Swarovski,Bangalore,,,https://www.magicbricks.com/saranya-swarovski-whitefield-bangalore-pdpid-4d4235343233393239,,,,https://housing.com/in/buy/projects/page/322212-saranya-swarovski-by-saranya-properties-pvt-ltd-in-whitefield,,,,https://www.squareyards.com/bangalore-residential-property/saranya-swarovski/248682/project,,,,
420665,Grand La Palazzo,Bangalore,,,https://www.magicbricks.com/grand-lapalazzo-sarjapur-road-bangalore-pdpid-4d4235343231363331,,,,https://housing.com/in/buy/projects/page/312330-grand-la-palazzo-by-tbc-homes-infra-corp-in-bommasandra,,,,https://www.squareyards.com/bangalore-residential-property/tbc-grand-la-palazzo/237699/project,,,,
411449,ATCO La Vivant,Bangalore,,,https://www.magicbricks.com/atco-la-vivant-sarjapur-bangalore-pdpid-4d4235343136363939,,,,https://housing.com/in/buy/projects/page/300927-la-vivant-by-atco-projects-in-sarjapur,,,,https://www.squareyards.com/bangalore-residential-property/atco-lavivant/231662/project,,,,
