XID,Project Name,City,Housing.com Link
R409873,Radiance Regalia,Coimbatore,https://housing.com/buy-radiance-regalia-by-radiance-realty-developers-india-ltd-in-veerakeralam-coimbatore-pid-299628
R409908,Cinco Fairland,Coimbatore,https://housing.com/buy-fairland-phase-i-by-cinco-realtors-in-chettipalayam-coimbatore-pid-300179
R409985,Land Trade Pristine,Mangalore,https://housing.com/in/buy/projects/page/300660-land-pristine-by-land-trades-builders-developers-in-urwa
R409990,Virat Krishnav Phase 2,Jaipur,https://housing.com/buy-virat-krishnav-phase-2-by-virat-murli-infra-llp-in-vaishali-nagar-jaipur-rajasthan-pid-275501
R410048,ASVI Golden Feet,Tirupati,https://housing.com/in/buy/projects/page/299018-asvi-golden-feet-by-asvi-infrastructures-private-limited-in-balaji-colony
R410074,Shree Hari Sakar,Surat,https://housing.com/buy-hasti-shree-hari-sakar-by-hasti-corporation-in-varachha-surat-pid-299235
R410076,Amaya,Surat,https://housing.com/buy-amaya-by-amaya-corporation-in-dahin-nagar-surat-pid-299243
R410183,Natures Cove,South Goa,https://housing.com/in/buy/projects/page/292835-natures-cove-by-victorino-luxury-homes-private-ltd-in-salcete
R410184,Aditya Luxuria,North Goa,https://housing.com/in/buy/projects/page/298436-aditya-luxuria-by-aditya-builders-in-bastora
R410309,Shalimar One World Valencia Towers,Lucknow,https://housing.com/buy-valencia-tower-by-shalimar-corp-limited-in-gomti-nagar-lucknow-pid-299084
R410448,Manoo Rivera,Trichy,Not Found
R410490,Dodamarg Heights,Sindhudurg,https://housing.com/in/buy/projects/dodamarg
R410495,Uttarayan Prakriti,Jorhat,https://housing.com/in/buy/projects/page/329540-uttarayan-prakriti-by-uttarayan-developers-pvt-ltd-in-bongal-pukhuri
R410569,Gracewood Elegance,Vadodara,https://housing.com/buy-gracewood-elegance-by-shree-balaji-builders-in-bill-vadodara-pid-312593
R410597,Aarya Euphoria,Vadodara,https://housing.com/buy-shivam-aarya-euphoria-phase-2-by-shivam-enterprise-in-dabhoi-vadodara-pid-302447
R410653,Southwind Exotica,Bardhaman,https://housing.com/in/buy/burdwan/flat-birhata
R410658,Sacred Shivansh,Ahmedabad West,https://housing.com/buy-sacred-shivansh-by-sacred-nine-realty-in-shela-ahmedabad-pid-300468
R410684,Vrindhavana Visthara,Coimbatore,https://housing.com/buy-vrindhavana-visthara-by-vrindhavana-properties-in-saravanampatty-coimbatore-pid-300099
R410695,Woods Ville,Raipur,https://housing.com/in/buy/projects/page/330880-woods-ville-by-sri-venkateshwara-realities-in-kachana
R410857,Varahi Infra Panchakshari Gardens,Guntur,Not Found
R410865,Royal Heights,Nagpur,https://housing.com/buy-royal-heights-by-royal-buildcon-in-manjidana-colony-nagpur-maharashtra-pid-300262
R410872,Noble Willasa,Mohali,https://housing.com/in/buy/projects/page/301408-noble-willasa-by-noble-dream-projects-private-limited-in-sector-99
R410960,Cordial Dev,Trivandrum,Not Found
R411000,Corsica Heights,Dehradun,https://housing.com/buy-sahil-corsica-heights-by-sahil-infra-creative-private-limited-in-brahmanwala-dehradun-pid-287292
R411008,Spotlight Countryside,Kolkata South,https://housing.com/buy-spotlight-countryside-by-spotlight-realty-in-narendrapur-kolkata-pid-300744
R411075,Shubhashish Prakash,Jaipur,https://housing.com/buy-shubhashish-prakash-by-shubhashish-homes-realty-llp-in-bhankrota-jaipur-rajasthan-pid-299396
R411122,Shantam Meadows,Vadodara,Not Found
R411124,Jarry Emperio,Nagpur,https://housing.com/buy-emperio-by-jarry-profit-in-jaripatka-nagpur-maharashtra-pid-301062
R411132,AC Aaradhya Residency,Nashik,https://housing.com/buy-a-c-aaradhya-residency-by-a-c-jain-builders-and-developers-llp-in-deolali-gaon-nashik-pid-301251
R411183,Sangini Aura,Surat,https://housing.com/buy-sangini-aura-by-sangini-group-in-pal-surat-pid-300521
R411354,Rudransh Antilia,Vadodara,https://housing.com/buy-rudransh-antilia-by-rudransh-group-in-sama-savli-vadodara-pid-300130
R411360,RS Aurora Bay,Visakhapatnam,https://housing.com/buy-aurora-bay-by-rs-builders-and-developers-in-tallavalasa-visakhapatnam-pid-301458
R411524,JB Estella,Bhubaneswar,https://housing.com/buy-jb-estella-by-j-b-assets-pvt-ltd-in-hanspal-bhubaneswar-pid-314245
R411543,Oshians Legend,Nagpur,https://housing.com/buy-mahalaxmi-nagar-20-and-oshians-legend-by-mahalaxmi-infra-in-beltarodi-nagpur-maharashtra-pid-316181
R411558,Falcon Tatva,Bhubaneswar,https://housing.com/buy-falcon-tatva-by-falcon-real-estate-pvt-ltd-in-khandagiri-bhubaneswar-pid-304510
R411677,Ruheen Shree,Jaipur,https://housing.com/buy-ruheen-shree-by-saar-buildestate-llp-in-jagatpura-jaipur-rajasthan-pid-299579
R411905,Polaris Calice,Gandhinagar,https://housing.com/buy-polaris-calice-by-polaris-buildcon-llp-in-randesan-gandhinagar-gujarat-pid-300476
R411940,Space Villas By One Realty,Jaipur,https://housing.com/buy-space-villas-by-one-realty-in-bhankrota-jaipur-rajasthan-pid-302247
R411947,Kamaxi Avenue,Vadodara,https://housing.com/buy-kamaxi-avenue-by-kamaxi-group-in-ankhol-vadodara-pid-301584
R411970,Map Anandgram,Nasik,https://housing.com/buy-anandgram-by-map-infra-in-panchavati-nashik-pid-301708
R411999,Infinium Central 16,Coimbatore,https://housing.com/buy-infinium-central-16-by-infinium-developers-in-ramanathapuram-coimbatore-pid-301130
R412144,Hiliving Royal Evita,Chennai North,https://housing.com/in/buy/resale/page/16965989-2-bhk-apartment-in-madhavaram-for-rs-8513000
R412150,Rashmi HCS Horizon,Mira Bhayandar,https://housing.com/in/buy/projects/page/299174-horizon-by-hcs-realtors-llp-in-mira-road-east
R412162,Acacia,Surat,https://housing.com/buy-2305-sqft-3-bhk-apartment-in-vesu-for-rs-10372500-rid-11836167
R412175,Freedom Tower,Surat,https://housing.com/buy-hi-speed-freedom-towers-by-hi-speed-enterprises-llp-in-piplod-surat-pid-302960
R412181,Shalimar Garden Bay Crown,Lucknow,https://housing.com/buy-shalimar-garden-bay-crown-by-shalimar-corp-limited-in-madiyava-lucknow-pid-302395
R412305,Vindhya Sparsh,Kolkata South,https://housing.com/buy-vindhya-sparsh-by-vindhya-realty-in-rajpur-kolkata-pid-299379
R412424,Ideal Towers,Kolhapur,https://housing.com/in/buy/projects/page/302372-the-ideal-towers-by-the-ideal-construction-in-ujalaiwadi
R412426,Samriddhi Atlantis,Raipur,https://housing.com/in/buy/raipur/3bhk-avanti_vihar
R412453,Astrum Grandview Mysore Phase 1,Mysore,https://housing.com/buy-astrum-grandview-by-astrum-homes-in-mysuru-mysore-pid-27221
R412479,JBs Nature Valley,Yadadri Bhuvanagiri,https://housing.com/in/buy/hyderabad/nalgonda_district
R412508,Swati Premier,Ahmedabad West,https://housing.com/buy-swati-premier-by-swatisandhya-procon-llp-in-sarkhej-okaf-ahmedabad-pid-303268
R412829,Utsav Hills,Coimbatore,https://housing.com/buy-utsav-hills-by-sai-uvr-properties-private-limited-in-thudiyalur-coimbatore-pid-303288
R412877,Kiera Ryhan Heights,South Delhi,https://housing.com/in/buy/projects/page/253621-kiera-ryhan-heights-by-kiera-homes-in-vasant-kunj
R413011,Omega Sun City Phase 2,Lucknow,https://housing.com/in/buy/projects/page/279896-omega-sun-city-by-omega-developer-and-builders-in-mohammadpur-chauki
R413095,TVH Swarnam,Coimbatore,Not Found
R413125,Windsong Residences,Panchkula,https://housing.com/in/buy/projects/page/306284-trident-hills-windsong-residences-by-trident-infra-homes-pvt-ltd-in-bhogpur
R413413,Greenwoods,Mohali,https://www.approvedaffordablehousing.com/
R413420,Geethikas Ensconsia,Hyderabad,https://housing.com/in/buy/projects/page/304274-geethika-ensconsia-by-geethika-developers-in-maheshwaram
R413443,Fairland Township,Madurai,https://housing.com/buy-fairland-township-by-fairland-township-in-samayanallur-madurai-tamil-nadu-pid-299215
R413474,Z Padmanabha,Bhubaneswar,https://housing.com/buy-z-padmanabha-by-z-estates-in-pahala-bhubaneswar-pid-311651
R413639,Vanshika Ontario,Lucknow,https://housing.com/buy-vanshika-ontario-by-vanshika-group-in-anora-kala-lucknow-pid-299585
R413695,Swastik Mangal Apartment,Nashik,https://housing.com/buy-swastik-mangal-by-shree-mangal-group-in-kamatwade-gaon-nashik-pid-312298
R413802,Avadh Elite,Nashik,https://housing.com/rent/single-room-for-rent-in-ambad-village-nashik-C3P1vtahk4ttq35lr3m
R413870,Pyramid Gloria,Nagpur,https://housing.com/buy-pyramid-gloria-by-pyramid-tajshree-llp-in-besa-nagpur-maharashtra-pid-304185
R413888,Kedia Umang,Jaipur,Not Found
R413922,Deb Parnasree Paradise,Kolkata South,https://housing.com/buy-deb-parnasree-paradise-by-debabrata-properties-pvt-ltd-in-behala-kolkata-pid-303877
R413947,Shibam Purbasha Heights,Kolkata North,https://housing.com/buy-purbasha-heights-by-shibam-group-in-sodepur-kolkata-pid-304519
R414013,Artech Lattitude,Trivandrum,https://housing.com/in/buy/projects/page/332956-artech-lattitude-by-artech-realtors-pvt-ltd-in-sreekariyam
R414242,Fair Field Magilam and Anicham,Coimbatore,https://housing.com/buy-fair-field-magilam-by-tmt-s-radhakrishnaveni-in-uppilipalayam-coimbatore-pid-305030
R414340,JGs Pristine,Patna,https://housing.com/buy-j-g-realcon-pvt-ltd-jgs-pristine-by-j-g-realcon-pvt-ltd-in-rajendra-nagar-patna-pid-333997
R414547,Swargaseema S Suketana,Nalgonda,https://housing.com/price-trends/property-rates-for-buy-in-farooqnagar_telangana-P40j2ujp6jcnsjmgq
R414587,Anand Aspire By Balar Homes,Surat,https://housing.com/buy-anand-aspire-by-balar-homes-in-dahin-nagar-surat-pid-331536
R414588,Shilalekh Imperia,Surat,https://housing.com/buy-shilalekh-imperia-by-property-dealer-in-adajan-gam-surat-pid-306101
R414671,Pratishtha Heights,Surat,https://housing.com/buy-1918-sqft-3-bhk-apartment-in-palanpur-gam-for-rs-7290000-rid-14942014
R414839,Patteeswarar Paradise Magizham,Coimbatore,https://housing.com/buy-patteeswarar-paradise-magizham-by-patteeswara-developers-india-pvt-ltd-in-singanallur-coimbatore-pid-306348
R415239,Buildsworth Sree Balajis Ankura,Visakhapatnam,https://housing.com/buy-buildsworth-sree-balajis-ankura-by-buildsworth-projects-in-yendada-visakhapatnam-pid-306886
R415335,Oyster,Coimbatore,https://housing.com/buy-oyster-by-abi-infrastructure-in-saravanampatty-coimbatore-pid-303863
R415396,Raheja Exotica Cyprus,Western Mumbai,https://housing.com/in/buy/projects/page/307027-raheja-exotica-cyprus-by-raheja-universal-in-malad-east
R415440,Praharsh Serena,Ahmedabad West,https://housing.com/buy-praharsh-serena-by-dr-infrastructure-in-bopal-ahmedabad-pid-306239
R415580,Om Priyadarshani,Central Mumbai,https://housing.com/in/buy/projects/page/303733-aakruti-om-priyadarshani-by-aakruti-enterprises-in-ghatkopar-east
R415631,Begraj Prakriti,Siliguri,https://housing.com/in/buy/projects/page/308890-begraj-prakriti-by-smart-choice-realtors-in-matigara
R415664,Shri Highline Fortune,Indore,https://housing.com/buy-highline-fortune-by-shri-balaji-infrastructures-indore-in-bhawrasla-indore-pid-305482
R415887,Goenka Numero Uno Residency,Bhubaneswar,https://housing.com/buy-goenka-numero-uno-residency-by-goenka-infratech-pvt-ltd-in-rasulgarh-bhubaneswar-pid-312032
R415896,Emerald Gardenia,Indore,https://housing.com/buy-emerald-gardenia-by-agarwal-realinfra-llp-in-mayakhedi-indore-pid-306361
R415961,Poorvi Estella,Mangalore,http://poorvihousing.com/projects/poorvi-shreenivasa-grand/
R416018,Vardhman Fairmont,Bhopal,https://housing.com/buy-vardhman-fairmont-by-vardhman-constructions-in-indus-towne-bhopal-pid-307118
R416019,Om Ganpati Atrium,Bhopal,https://housing.com/buy-om-ganpati-atrium-by-om-access-reality-pvt-ltd-in-ayodhya-bypass-bhopal-pid-307479
R416032,Nirvana Homes,Jabalpur,https://housing.com/buy-800-sqft-residential-plot-in-barela-for-rs-800000-rid-12431127
R416138,Love Home Joypur,Jaipur,https://housing.com/buy-acl-love-home-joypur-by-acl-infratech-private-limited-in-tonk-road-jaipur-rajasthan-pid-305647
R416147,Royal Crysta,Jaipur,https://housing.com/buy-vinayak-royal-crysta-by-vinayak-buildersand-developers-in-mansarovar-extension-jaipur-rajasthan-pid-307432
R416158,Archana Signature,Udupi,https://housing.com/in/buy/projects/page/337294-archana-signature-by-archana-projects-in-maruthi-veethika
R416196,Prime Athos 1,Navi Mumbai,https://housing.com/in/buy/projects/page/306632-prime-athos-1-by-prime-peak-realty-private-limited-in-panvel
R416246,Parth Palace A,Jaipur,https://housing.com/buy-sahaj-parth-palace-b-by-sahaj-industries-in-dholai-jaipur-rajasthan-pid-317452
R416251,Parth Prime,Jaipur,https://housing.com/buy-parth-prime-b-resale-flats-in-jagatpura-jaipur-srpid-AG6lxgAH0
R416277,Shreekhetra Greenpark,Bhubaneswar,https://housing.com/buy-shreekhetra-greenpark-by-sri-jagannath-promoters-and-builders-in-khandagiri-bhubaneswar-pid-311530/brochure
R416278,Pankaj Gokul Greens,Nagpur,https://housing.com/buy-gokul-greens-by-pankaj-construction-in-mankapur-nagpur-maharashtra-pid-307483
R416281,Sark South Meadows 1,Hyderabad,https://housing.com/in/buy/projects/page/300603-sark-south-meadows-1-by-sark-projects-india-pvt-ltd-in-raviryal
R416316,Rudra Gardenia Phase 1,Kanpur,https://housing.com/buy-new-projects-in-new-kanpur-city-kanpur-srpid-AB0P395usne3qntxllgn
R416390,Turnstone The Medallion Aurum,Mohali,https://housing.com/in/buy/projects/page/308465-turnstone-the-medallion-aurum-by-turnstone-realty-llp-in-sector-67
R416455,Cordial Achutham,Trivandrum,Not Found
R416470,Ranjekar Dhanasampada,Pune Central,https://housing.com/in/buy/projects/page/309826-ranjekar-dhansampada-by-ranjekar-realty-in-erandwane
R416658,Prarthana Uma Exotica,Ranchi,https://housing.com/in/buy/projects/page/92755-hinduja-palm-grove-apartments-by-hinduja-holdings-in-padmanabhanagar
R416689,Sorrento Rosette,Vadodara,https://housing.com/buy-sorrento-rosette-by-avkar-buildtech-llp-in-bhayli-vadodara-pid-307578
R416821,Skyline Elevate,Mohali,https://housing.com/in/buy/projects/page/309181-skyline-elevate-by-skyline-developers-mohali-in-utrathiya
R416824,Narayan Green Vistas,Vadodara,https://housing.com/buy-narayan-green-vistas-by-narayan-realty-in-sama-savli-vadodara-pid-308719
R416927,Tulsi Paradise,Ahmedabad North,https://housing.com/buy-tulsi-paradise-by-tulsi-paradise-in-sughad-gandhinagar-gujarat-pid-307561
R416951,Roongta Florenza,Nashik,https://housing.com/buy-roongta-florenza-by-lalit-roongta-group-in-govind-nagar-nashik-pid-288910
R417007,Visvas Aparna,Madurai,Not Found
R417015,La Montana by TATA Value Homes,Pune West,https://www.tatahousing.com/
R417061,Ssd Peace Residency,Nagpur,https://housing.com/buy-new-projects-in-dabha-vayusena-nagar-nagpur-srpid-AB0P6i3059zr10zeuzxb
R417112,Jambrung Valley,Karjat,https://housing.com/in/buy/projects/page/308247-kirtiraj-jambrung-valley-by-kirtiraj-sawant-reality-in-jambrung
R417156,Urban Front,Pune North,https://housing.com/in/buy/projects/page/320276-urban-front-by-am-gore-and-associates-in-chikhali
R417187,Akshar Amar Mansion,Central Mumbai,https://housing.com/in/buy/projects/page/308268-akshar-amar-mansion-by-akshar-om-construction-in-chembur
R417246,Shubh Mahadev Tower,Udaipur,https://housing.com/in/buy/projects/page/301719-shubh-mahadev-tower-by-shubh-constructions-in-sector-9
R417345,Shalimar Sky Garden,Lucknow,https://housing.com/buy-shalimar-sky-garden-by-shalimar-corp-in-indira-nagar-lucknow-pid-320176
R417410,Aashirwad Vrindavan,Kota,https://aashirwadhousing.com/
R417425,Rachana Purva,Nagpur,https://housing.com/buy-rachana-purva-by-rachana-construction-in-kt-nagar-nagpur-maharashtra-pid-311712
R417437,Brindavanam,Coimbatore,https://housing.com/buy-1500-sqft-residential-plot-in-athipalayam-for-rs-790000-rid-15046728
R417446,Maharshee Nakshatra Apartment,Nagpur,https://housing.com/buy-maharshee-nakshatra-apartment-by-maharshee-builders-in-manish-nagar-nagpur-maharashtra-pid-311348
R417467,Sattvam,Surat,https://housing.com/buy-sattvam-by-sattvam-associates-in-adajan-gam-surat-pid-308019
R417500,Sia Prospera,Hyderabad,https://housing.com/in/buy/projects/page/318310-sia-prospera-by-sia-estates-in-miyapur
R417507,Atharva Nagari 8,Nagpur,https://housing.com/buy-atharva-nagari-viii-by-atharva-infrastructure-in-besa-nagpur-maharashtra-pid-308992
R417583,Fortune Prestige,Vadodara,https://housing.com/buy-fortune-prestige-by-fortune-group-in-manjalpur-vadodara-pid-307754/brochure
R417602,Akshar Prime,Vadodara,https://housing.com/buy-akshar-prime-by-shree-akshar-builders-in-ratanpur-vadodara-pid-309285
R417618,Mohtisham Lucent,Mangalore,https://housing.com/in/buy/resale/page/15764285-3-bhk-apartment-in-kottara-for-rs-7867125
R417625,Zuari Garden City Plots,Mysore,https://housing.com/buy-adventz-zuari-garden-city-by-adventz-infraworld-in-hulikere-mysore-pid-203485
R417658,Shubham Aditya Villa,Jaipur,https://housing.com/buy-shubham-group-aditya-villa-by-shubham-group-in-kankha-ki-dhani-jaipur-rajasthan-pid-309014
R417734,Sukras Magizham,Coimbatore,https://housing.com/buy-sukra-magizham-by-sukra-property-developers-pvt-ltd-in-saibaba-colony-coimbatore-pid-308342
R417989,Shreeji Elevate,Nashik,https://housing.com/buy-shreeji-elevate-by-shreeji-group-in-indira-nagar-nashik-pid-309325
R418104,Veer Swastik Hills,Surat,https://housing.com/buy-anant-veer-swastik-hills-by-anant-infra-surat-in-pal-gam-surat-pid-309480
R418223,Star Heritage,Coimbatore,https://housing.com/buy-star-heritage-by-star-promoters-in-podanur-coimbatore-pid-307693
R418241,Shikhar Parwati Park,Indore,https://housing.com/buy-shikhar-parwati-park-by-shikhar-realtech-in-magar-kheda-indore-pid-308456
R418271,The Line,Hyderabad,https://housing.com/in/buy/projects/page/309783-the-line-by-terminus-ncc-urban-and-optimity-in-kokapet
R418307,Nucleus,Kolkata East,https://housing.com/buy-nucleus-by-dhoot-group-in-new-town-kolkata-pid-308565
R418325,Nakshatra Green,Lucknow,https://housing.com/buy-nakshatra-greens-by-nakshatra-infracom-in-sarojini-nagar-lucknow-pid-312129
R418337,Shaligram Rudraksh Kingston,Bhopal,https://housing.com/buy-rudraksh-kingston-phase-1-by-shaligram-developers-in-bawadiya-kalan-bhopal-pid-308985
R418367,Sahasra by J group,Hyderabad,https://housing.com/in/buy/projects/page/326530-j-groups-sahasra-by-j-group-in-nawabpet
R418507,R K Highstreet,Rajkot,https://housing.com/in/buy/projects/page/337470-vivan-r-k-highstreet-by-vivan-buildtech-llp-in-nana-mava
R418569,Aadinath Sagar Heights,Thane Outskirts,https://housing.com/in/buy/aadinath-sagar-heights-for-resale-in-kalyan-west-thane-AG6hydAH0
R418577,Superior Exotica,Navi Mumbai,https://housing.com/in/buy/projects/page/307789-superior-exotica-by-superior-navkar-builders-in-airoli
R418589,ESS Saha Elite 2,Mysore,https://housing.com/buy-ess-and-ess-saha-elite-2-by-ess-and-ess-infrastructure-pvt-ltd-in-khemmanahalli-mysore-pid-310584
R418592,Saha Fortune,Mysore,https://housing.com/buy-2bhk-flats-in-koorgalli-mysore-for-sale-srpid-C4P6w7ccynj2nw041w5
R418691,Sigma Residency,Panchkula,https://housing.com/in/buy/projects/page/309365-sigma-residency-by-sigma-residency-in-bhanoo
R418702,Gurudeep Apartment,Nashik,https://housing.com/buy-anup-gurudeep-apartment-by-anup-in-jail-road-nashik-pid-309718/directions
R418866,Hill Crest Oaks,Western Mumbai,https://housing.com/in/buy/projects/page/309458-hill-crest-oaks-by-hill-view-developers-in-andheri-east
R418902,TM Chintamani Residency,Bhubaneswar,https://housing.com/buy-t-m-gouri-residency-by-t-m-constructions-in-forest-park-bhubaneswar-pid-326234
R418941,GPS Meena Aurum phase 3,Kolkata East,https://housing.com/buy-meena-aurum-phase-2-by-gps-group-in-baguiati-kolkata-pid-253357
R418975,V K Aurora,Visakhapatnam,https://housing.com/buy-v-k-aurora-by-v-k-infrastructures-in-madhurawada-visakhapatnam-pid-310705
R419091,Eldeco Amaya,Sonipat,https://housing.com/in/buy/projects/page/307843-eldeco-amaya-by-eldeco-in-sector-33
R419179,Venkatesh Palolem Pearl,South Goa,https://housing.com/in/buy/projects/page/309897-venkatesh-palolem-pearl-by-sathe-group-in-canacona
R419209,Nyati Esteban 2,Pune South,https://housing.com/in/buy/resale/page/16797150-2-bhk-apartment-in-mohammed-wadi-for-rs-7400000
R419253,Aashray Eminent,Vadodara,https://housing.com/buy-aashray-eminent-by-shiv-realcon-in-bhayli-vadodara-pid-310502
R419326,Mighty Hills,Rajahmundry,Not Found
R419462,Laxmi Fresh Living,Bhubaneswar,https://housing.com/buy-laxmi-fresh-living-by-laxmi-infra-venture-pvt-ltd-in-phulnakhara-bhubaneswar-pid-311361
R419479,Kanaklaxmi Leela Janak Apartment,Nashik,https://housing.com/buy-kanaklaxmi-leela-janak-apartment-by-kanaklaxmi-developers-in-amrutdham-nashik-pid-306576
R419486,Eeshanya Aadhya,Coimbatore,https://housing.com/buy-eeshanya-aadhya-by-eeshanya-constructions-in-saravanampatty-coimbatore-pid-305308
R419491,SG European Village and Resorts,Nainital,Not Found
R419714,Skandha Upresidence,Thiruvallur,https://housing.com/in/buy/projects/page/311519-sai-skandha-up-residence-by-sai-skandha-guru-promoters-llp-in-periyakuppam
R419735,Florenza By Devashri,North Goa,https://housing.com/in/buy/projects/page/312142-devashri-florenza-by-devashri-real-estate-developers-in-arpora
R419768,Shantam Nest,Vadodara,https://housing.com/buy-vaibhav-shantam-nest-by-vaibhav-infra-in-tarsali-vadodara-pid-318312/brochure
R419772,Veera Eminence,North Goa,https://housing.com/in/buy/projects/page/331605-veera-eminence-by-veera-developers-in-candolim
R419816,Rajshree Regalia,Ahmedabad North,https://housing.com/buy-rajshree-regalia-by-rajshree-group-in-gota-ahmedabad-pid-309846
R419968,Gurukrupa Alaknanda,Western Mumbai,https://housing.com/in/buy/projects/page/311455-gurukrupa-alaknanda-by-gurukrupa-realcon-builders-and-developers-in-juhu
R420000,Ashiana Nitara,Jaipur,https://www.ashianahousing.com/premium-homes/jaipur/nitara-premium-home-jaipur
R420047,Devaloke Sonarcity,Kolkata South,https://housing.com/buy-devaloke-sonarcity-phase-ii-by-devaloke-builders-in-narendrapur-kolkata-pid-225959
R420085,Inclts Orchhid,Guwahati,Not Found
R420162,Aastha The Watermark,Jamshedpur,Not Found
R420231,Pearl The Central Park,Ranchi,https://housing.com/in/buy/projects/page/223053-horizon-pearl-by-horizon-promoters-in-mulund-west
R420288,Suvik Aspire,Nasik,https://housing.com/buy-suvik-aspire-by-suvik-buildcon-in-indira-nagar-nashik-pid-310955
R420320,VR Vivanta,Vadodara,https://housing.com/buy-vr-vivanta-by-vr-group-in-harni-vadodara-pid-309820
R420338,Capital Royal Casa,Dehradun,https://housing.com/buy-capital-royal-casa-by-doon-buildcon-pvt-ltd-in-gms-road-dehradun-pid-327788
R420353,Shree Vishnudhara Essence,Ahmedabad West,https://housing.com/buy-shree-vishnudhara-essence-by-art-nirman-ltd-in-thaltej-ahmedabad-pid-329068
R420359,The Avenue Milestone,Nasik,https://housing.com/buy-nashik-the-avenue-milestone-by-nashik-construwell-private-limited-in-govind-nagar-nashik-pid-311286
R420375,Sri Sai Residency,Lucknow,https://housing.com/buy-1450-sqft-3-bhk-villa-in-sarojini-nagar-for-rs-4200000-rid-15420866
R420379,Golden Glory 101,Nagpur,https://housing.com/buy-golden-glory-101-by-golden-land-developers-in-panjari-farm-nagpur-maharashtra-pid-312544
R420399,Trinity Bless Residency,Beyond Mira Road,https://housing.com/in/buy/projects/page/312429-trinity-bless-residency-by-trinity-constructions-in-vasai-west
R420412,Palm Paradise,Vadodara,https://housing.com/buy-gajanand-developers-palm-paradise-by-gajanand-developers-in-harni-vadodara-pid-199794
R420447,Shalimar Altius,Mangalore,Not Found
R420495,Ayushi Shivmalti Vihar Ayushi Dhara,Jabalpur,Not Found
R420532,Parth Enclave,Jaipur,https://housing.com/buy-parth-enclave-by-prem-mohan-buildtech-in-karolan-ka-barh-jaipur-rajasthan-pid-315897
R420548,Fortune Imperia 2,Vadodara,https://housing.com/buy-fortune-imperia-2-by-fortune-group-in-bhayli-vadodara-pid-265603
R420565,Silver Park,Jabalpur,https://housing.com/buy-property-in-silver-park-colony-indore-for-sale-srpid-M8vP1gnwn0ixw6szc5ij
R420567,Kingmaker Universe,Indore,https://housing.com/buy-kingmaker-universe-by-kingmaker-infratech-private-limited-in-malharganj-indore-pid-312376
R420678,Urban Sereno,Bhubaneswar,https://housing.com/buy-urban-sereno-by-urban-developers-and-builders-in-bidyadharpur-bhubaneswar-pid-319841
R420711,Adross Radharani Housing Complex,Kolkata North,https://housing.com/buy-radha-rani-housing-complex-by-adross-pvt-ltd-in-madhyamgram-kolkata-pid-304320
R420746,Evos Alchemy,Bhubaneswar,https://housing.com/buy-evos-alchemy-by-evos-buildcon-pvt-ltd-in-raghunathpur-bhubaneswar-pid-316687
R420796,Amardeep Harmony,Vadodara,https://housing.com/buy-amar-amardeep-harmony-by-amar-group-in-chhani-vadodara-pid-317215
R420826,Iskcon Residency,Thane Outskirts,https://housing.com/in/buy/projects/page/310130-iskcon-residency-phase-1-by-iskcon-realtors-in-ambernath-east
R420947,Haware My First Home,Navi Mumbai,https://housing.com/in/buy/projects/page/311684-haware-my-first-home-shil-phata-by-haware-properties-in-shilphata
R420991,Sree City Kubera,Vijayawada,https://housing.com/in/buy/projects/page/343020-sree-city-kubera-by-srk-sreecity-in-nunna
R421185,Raghuvir Spelito,Surat,https://housing.com/buy-raghuvir-spelito-by-raghuvir-developers-in-vesu-surat-pid-316565
R421218,Bhavyaa Green Grandeur,Jaipur,https://housing.com/buy-bhavyaa-green-grandeur-by-bhavyaa-green-builders-in-jagatpura-jaipur-rajasthan-pid-316015
R421333,Sankars Akilandeswari,Chennai South,https://housing.com/in/buy/projects/page/316904-sankars-akilandeswari-by-sankar-infraprojects-pvt-ltd-in-velachery
R421347,BCM Panache,Indore,https://housing.com/buy-bicholi-bcm-panache-and-upahar-nagar-phase-2-by-bicholi-devcon-llp-in-bicholi-hapsi-indore-pid-321614
R421404,SG Vista,Ghaziabad,https://housing.com/in/buy/projects/page/311700-sg-vista-by-sg-estates-in-raj-nagar-extension
R421436,Shivay Splendora,Vadodara,https://housing.com/buy-shivay-splendora-by-shivay-realty-in-ankhol-vadodara-pid-316191
R421461,Vanshdeep Vision 204,Jaipur,https://housing.com/buy-vanshdeep-vision-204-by-vanshdeep-builders-in-pratap-nagar-jaipur-rajasthan-pid-317081
R421468,Eldeco Trinity,Lucknow,https://housing.com/buy-eldeco-trinity-by-eldeco-inception-buildtech-private-limited-in-gomti-nagar-lucknow-pid-314318
R421475,Amore Breeze Heights,Navi Mumbai,https://housing.com/in/buy/projects/page/314226-amore-breeze-heights-by-amore-builders-llp-in-nerul
R421503,Gurukrupa Sharanam,Western Mumbai,https://housing.com/in/buy/projects/page/311687-sharanam-by-gurukrupa-realcon-builders-and-developers-in-dahisar-east
R421515,SRV Amulyam,Mohali,https://housing.com/in/buy/projects/page/314265-arora-amulyam-by-arora-land-corp-in-kurali
R421539,Motwani Anantara,Bhubaneswar,https://housing.com/buy-motwani-anantara-by-motwani-constructions-pvt-ltd-in-jharapada-bhubaneswar-pid-316156
R421649,Green City Extension,Bhopal,https://housing.com/buy-green-city-extension-by-krishna-homes-builders-developers-in-bawadiya-kalan-bhopal-pid-313351
