XID,Project Name,City,Squareyards.com Link
R12398,Ratnakar Apartments,Delhi South West,https://www.squareyards.com/sale/4-bhk-flat-in-sarv-priya-mahajan-cghs-delhi
R15396,Shrachi Greenwood Sonata,Kolkata East,https://www.squareyards.com/projects-by-shrachi-in-kolkata
R20334,Regency Towers,Thane,Not Found
R272809,Sai Siddhi Sai Plaza,Thane Outskirts,https://www.squareyards.com/resale-1-bhk-690-sq-ft-apartment-in-sai-heights-kalyan-east/8051803
R403291,Doon Aviral Kailasm,Dehradun,https://www.squareyards.com/sale/property-for-sale-in-jogiwala-dehradun
R1988,Amarprakash The Royal Castle,Chennai South,https://www.squareyards.com/chennai-residential-property/amarprakash-palm-riviera/80277/project
R64310,DDA Rainbow Apartment,Delhi South West,https://www.squareyards.com/sale/3-bhk-apartments-flats-in-sector-12-dwarka-delhi-between-1-crore-to-2-crore-for-sale
R124433,Maxheights Dream Homes,Sonipat,https://www.squareyards.com/sale/2-bhk-flat-in-maxheights-dream-homes-sonipat
R7886,Californea Citi,Indore,https://www.squareyards.com/sale/property-for-sale-in-kanadia-road-indore
R45512,Aadi Apartment RWA,Delhi South West,Not Found
R3184,Ideal Enclave,Kolkata East,https://www.squareyards.com/sale/2-bhk-for-sale-in-rajarhat-new-town-kolkata
R296417,Forest Edge,Pune East,https://www.squareyards.com/pune-residential-property/forest-edge-phase-2/30256/project
R16710,Hiranandani QueensGate,Bangalore South,https://www.squareyards.com/bangalore-residential-property/hiranandani-queensgate/1504/project
R67564,Deep Auralis The Twins,Thane,https://www.squareyards.com/sale/resale-properties-in-auralis-the-twins-thane
R26016,The Maharani Aventi Bai,Delhi South West,https://www.squareyards.com/rent/3-bhk-flat-in-golf-link-residency-delhi
R420947,Haware My First Home,Navi Mumbai,https://www.squareyards.com/thane-residential-property/haware-my-first-home/234374/project
R273591,Shraddha Evoque,Central Mumbai,https://www.squareyards.com/mumbai-residential-property/shraddha-evoque/58014/project
R38312,SBTL Caladium,Gurgaon,https://www.squareyards.com/sale/4-bhk-flat-in-ats-kocoon-gurgaon
R264981,Shiv Serenity Space,Ahmedabad North,https://www.squareyards.com/ahmedabad-residential-property/rudra-shiv-vivanta/251433/project
R1345,Supertech Supernova,Noida,https://www.squareyards.com/noida-residential-property/supertech-supernova-spira-residency/722/project
R244025,Elita Garden Vista Phase 2,Kolkata East,https://www.squareyards.com/kolkata-residential-property/elita-garden-vista/8324/project
R84159,Signature Global Solera,Gurgaon,https://www.squareyards.com/gurgaon-residential-property/signature-global-solera-2/100385/project
R224525,Greenscape Eternia,Navi Mumbai,https://www.squareyards.com/projects-by-greenscape-developers-in-navi-mumbai
R29788,Fort Oasis,Kolkata South,https://www.squareyards.com/sale/resale-properties-in-fort-oasis-kolkata
R63711,Supriya Apartments,Delhi South West,https://www.squareyards.com/thane-west-in-thane-overview-886
R173447,JLPL Sky Gardens,Mohali,https://www.squareyards.com/chandigarh-residential-property/janta-land-falcon-view/9060/project
R404574,Sumatinath Green View Apartment,Beyond Mira Road,https://www.squareyards.com/palghar-residential-property/sumatinath-gp-complex/142924/project
R269095,Maya Homes,Ghaziabad,https://www.squareyards.com/sale/builder-floors-for-sale-in-indirapuram-ghaziabad
R413562,SDMV Elite,Bangalore South,https://www.squareyards.com/bangalore-residential-property/sdmv-elite/230437/project
R265669,Aditya Casa Grande,Hyderabad,https://www.squareyards.com/sale/resale-properties-in-aditya-casa-grande-hyderabad
R371553,Casagrand Athens,Chennai North,https://www.squareyards.com/chennai-residential-property/casagrand-athens-phase-ii/112676/project
R197199,Chaithanya Smaran,Bangalore East,https://www.squareyards.com/bangalore-residential-property/chaithanya-samarth/92554/project
R32664,Royal Oasis,Western Mumbai,https://www.squareyards.com/rent/property-for-rent-in-royal-oasis-mumbai
R8378,Brigade Golden Triangle,Bangalore East,https://www.squareyards.com/bangalore-residential-property/brigade-golden-triangle/1651/project
R12344,Balaji Apartment,Delhi South West,https://www.squareyards.com/sale/apartments-for-sale-in-sector-6-dwarka-delhi
R208139,DDA Flats Mayur Vihar,East Delhi,https://www.squareyards.com/rent/apartments-for-rent-in-east-delhi-delhi
R25942,Baroda House Apartment,Delhi South West,https://www.squareyards.com/
R6572,VUB Veermaa Paradise,Navi Mumbai,https://www.squareyards.com/vub-group-projects/1491/builder
R255673,Aparna Serene Park,Hyderabad,https://www.squareyards.com/hyderabad-residential-property/aparna-serene-park/12764/project
R425775,Kripa Elysium,Central Mumbai,https://www.squareyards.com/mumbai-residential-property/kripa-elysium/246160/project/floor-plans
R424911,Shyaswa Sarovar,Ahmedabad West,Not Found
R267233,Orchid Heaven,Ahmedabad West,https://www.squareyards.com/mumbai-residential-property/db-realty-orchid-breeze/3549/project/floor-plans
R12568,Youngsters CGHS,Delhi South West,https://www.squareyards.com/sale/4-bhk-flat-in-sarv-priya-mahajan-cghs-delhi
R368537,Apex D Rio,Ghaziabad,https://www.squareyards.com/rent/property-for-rent-in-apex-the-rio-ghaziabad
R272175,ATS Pristine Golf Villas,Noida,https://www.squareyards.com/noida-residential-property/ats-pristine-golf-villas/29893/project
R47860,Ceebros The Atlantic,Chennai Central,https://www.squareyards.com/sale/property-for-sale-near-egmore-railway-station-egmore-in-chennai
R277,Rohan Mithila,Pune East,https://www.squareyards.com/pune-residential-property/rohan-mithila/2251/project
R27782,Gardenia Square 1,Ghaziabad,https://www.squareyards.com/ghaziabad-residential-property/gardenia-gitanjali/3850/project/floor-plans
R347315,Adiyogi Haridwar,Haridwar,https://www.squareyards.com/resale-1800-sq-ft-plot-in-adiyogi-haridwar/7730807
R26542,CGHS Classic Apartments,Delhi South West,https://www.squareyards.com/sale/property-for-sale-in-sector-12-dwarka-delhi
R78417,DNR Reflection,Bangalore East,https://www.squareyards.com/bangalore-residential-property/dnr-reflection/17576/project
R26764,Unitech Greenwood City,Gurgaon,https://www.squareyards.com/gurgaon-residential-property/unitech-greenwood-city-apartment/20944/project
R10090,Lokhandwala Octacrest,Western Mumbai,https://www.squareyards.com/mumbai-residential-property/lokhandwala-octacrest/26387/project
R64288,Hiranandani Heritage,Central Mumbai,https://www.squareyards.com/mumbai-residential-property/hiranandani-heritage-tower/104217/project
R14622,Chaitanya Towers,Mumbai South,https://www.squareyards.com/mumbai-residential-property/chaitanya-tower/28198/project
R14412,HM World City,Bangalore South,https://www.squareyards.com/bangalore-residential-property/hm-world-city/5410/project
R57570,GHP Sonnet,Navi Mumbai,https://www.squareyards.com/sale/resale-properties-in-paradise-sai-symphony-navi-mumbai
R34632,Kalpataru Avana,Mumbai South,https://www.squareyards.com/sale/4-bhk-flat-in-kalpataru-avana-mumbai
R396814,Target Tirumala Padmawati,Indore,https://www.squareyards.com/indore-residential-property/drushika-imperial/315376/project
R382695,Asmi Legacy,Western Mumbai,https://www.squareyards.com/mumbai-residential-property/asmi-legacy/158104/project
R25300,Mahagun Mansion 1 and 2,Ghaziabad,https://www.squareyards.com/sale/resale-properties-in-mahagun-mansion-i-and-ii-ghaziabad
R272961,SPR Highliving District,Chennai North,https://www.squareyards.com/chennai-residential-property/spr-highliving/101927/project
R6514,Coromandel Coral Ennar,Coimbatore,https://www.squareyards.com/coimbatore-residential-property/vip-silicon-shelter/318462/project/photos
R591,Orris Carnation Residency,Gurgaon,https://www.squareyards.com/gurgaon-residential-property/orris-carnation-residency/103/project
R267936,OHANA,Bangalore East,https://www.squareyards.com/rent/property-for-rent-in-white-lotus-ohana-bangalore
R97912,Unimark Springfield,Kolkata East,https://www.squareyards.com/kolkata-residential-property/unimark-springfield/4869/project
R266851,Dosti Desire,Thane,https://www.squareyards.com/thane-residential-property/dosti-desire/8616/project
R270895,Sowparnika Columns,Bangalore East,https://www.squareyards.com/bangalore-residential-property/sowparnika-the-columns/10233/project
R828,Paradise Sai Pearls,Navi Mumbai,https://www.squareyards.com/sale/3-bhk-flat-in-paradise-sai-pearls-navi-mumbai
R403838,Samatva Amaryllis,Ahmedabad West,Not Found
R32512,Paranjape Yuthika,Pune West,https://www.squareyards.com/pune-residential-property/paranjape-schemes-yuthika/2169/project
R219895,Mayfield Gardens,Gurgaon,https://www.squareyards.com/sale/resale-properties-in-ss-mayfield-gardens-gurgaon
R63549,Young Aheria CGHS,Delhi South West,https://www.squareyards.com/rent/3-bhk-for-rent-in-sector-3-dwarka-delhi
R366805,Unika,Pune East,https://www.squareyards.com/sale/4-bhk-flat-in-lohia-unika-pune
R120305,Karunamoyee Housing Society,Kolkata East,https://www.squareyards.com/sale/property-for-sale-in-salt-lake-city-kolkata
R921,Logix Blossom Greens,Noida,https://www.squareyards.com/noida-residential-property/logix-blossom-greens/548/project
R32786,DSK Meghmalhar,Pune South,https://www.squareyards.com/sale/resale-properties-in-dsk-meghmalhar-phase-i-pune
R393432,PSC Paranjape Aspire,Western Mumbai,https://www.squareyards.com/paranjape-schemes-projects/478/builder
R31294,Oxford Windsor Avenue,Pune East,Not Found
R270557,Anandtara Siliconbay,Pune East,https://www.squareyards.com/pune-residential-property/anandtara-silicon-bay/8736/project
R379022,Ganesh Malabar Exotica,Ahmedabad North,https://www.squareyards.com/projects-by-ganesh-housing-corporation-in-ahmedabad
R29608,Amar Srushti,Pune East,https://www.squareyards.com/sale/resale-properties-in-amar-srushti-pune
R12310,Ashoka Apartments,Delhi South West,https://www.squareyards.com/sale/plots-for-sale-in-west-delhi-delhi
R64151,SNN Raj Greenbay,Bangalore South,https://www.squareyards.com/bangalore-residential-property/snn-raj-greenbay/14170/project
R272799,Central Park Flower Valley Cerise Floors,Gurgaon,https://www.squareyards.com/gurgaon-residential-property/central-park-3-flower-valley/8273/project/floor-plans
R389414,Gundecha Rexon Suites Phase 1,Western Mumbai,https://www.squareyards.com/mumbai-residential-property/rexon-aura/147465/project
R33810,Centrio NX by MJ Shah,Central Mumbai,https://www.squareyards.com/mumbai-residential-property/mj-shah-centrio/105312/project
R4034,Aparna Sarovar Grande,Hyderabad,https://www.squareyards.com/hyderabad-residential-property/aparna-sarovar-grande/13117/project
R8190,Shree Balaji Om Harmony,Navi Mumbai,https://www.squareyards.com/sale/resale-properties-in-shree-balaji-om-harmony-navi-mumbai
R87135,Nahar Arum And Amanda,Central Mumbai,https://www.squareyards.com/sale/resale-properties-in-nahar-lilium-lantana-mumbai
R30276,Sukhwani Scarlet,Pune East,https://www.squareyards.com/projects-by-sukhwani-in-pune
R381302,JL Amogha Western Heights,Hyderabad,https://www.squareyards.com/sale/2-bhk-flat-in-pjmr-laxmi-urbania-hyderabad
R284647,Luxora Crystal Spires,Thane,https://www.squareyards.com/sale/resale-properties-in-luxora-crystal-antara-thane
R297037,Lodha Primo,Mumbai South,https://www.squareyards.com/sale/resale-properties-in-lodha-primo-mumbai
R28584,Kool Homes Rising Landscapes,Pune South,https://www.squareyards.com/pune-residential-property/rising-landscapes/24350/project
R32476,Amar Landmark,Pune West,https://www.squareyards.com/pune-residential-property/amar-serenity/23788/project
R27832,Raheja Sherwood,Western Mumbai,https://www.squareyards.com/mumbai-residential-property/raheja-sherwood/2948/project
R1339,Darode Jog Liviano,Pune East,https://www.squareyards.com/projects-by-darode-jog-in-pune
R26376,DDA Saraswati Apartments,South Delhi,https://www.squareyards.com/sale/resale-properties-in-saraswati-narmada-ganga-yamuna-apartment-delhi
R261524,Magnolia Nakshatra,Kolkata North,https://www.squareyards.com/kolkata-residential-property/magnolia-fantasia/10934/project
R4510,Arihant Arden,Greater Noida,https://www.squareyards.com/rent/property-for-rent-in-arihant-arden-greater-noida
R54010,Platinum Heritage,Thane,https://www.squareyards.com/rent/property-for-rent-in-hiranandani-estate-phoenix-thane
R371039,Bhagwati Greens 2,Navi Mumbai,https://www.squareyards.com/sale/2-bhk-flat-in-bhagwati-greens-2-navi-mumbai
R13702,Joy Valencia CHS,Western Mumbai,https://www.squareyards.com/projects-by-joy-developers-in-mumbai
R418691,Sigma Residency,Panchkula,https://www.squareyards.com/resale-175-sq-yd-plot-in-sigma-residency/7967760
R25966,Uppal Plumeria Garden Estate,Greater Noida,https://www.squareyards.com/sale/resale-properties-in-uppal-plumeria-garden-estate-greater-noida
R42166,Vilas Javdekar Palladio,Pune West,https://www.squareyards.com/pune-residential-property/vilas-javdekar-palladio-balewadi-central/226316/project
R32988,KUL Court,Western Mumbai,https://www.squareyards.com/mumbai-residential-property/vivek-apartments/55912/project/photos
R11162,Narayankrupa Krupal The Freedom City,Ahmedabad South,Not Found
R4242,Proxima Residences,Western Mumbai,https://www.squareyards.com/mumbai-residential-property/dudhawala-proxima-residences/26664/project
R369933,Urbanrise Spring is in the Air,Hyderabad,https://www.squareyards.com/sale/resale-properties-in-urbanrise-spring-is-in-the-air-hyderabad
R25164,Dhirendra Ramji Sunshine Willow,Navi Mumbai,Not Found
R384621,Udayan Complex,Hooghly,https://www.squareyards.com/projects-by-ambuja-neotia-in-kolkata
R31148,SDS NRI Residency,Greater Noida,https://www.squareyards.com/greater-noida-residential-property/sds-nri-residency-omega-ii/102745/project/floor-plans
R2628,Rainbow Vistas at Rock Garden,Hyderabad,https://www.squareyards.com/sale/resale-properties-in-cybercity-rainbow-vistas-rock-gardens-hyderabad
R43398,Bengal Shelter Sisirkunja,Kolkata North,Not Found
R8352,New Haven by Tata Value Homes,Bangalore West,Not Found
R29330,Raheja Acropolis,Central Mumbai,https://www.squareyards.com/mumbai-residential-property/raheja-acropolis/3126/project
R12414,CGHS IES Apartments,Delhi South West,https://www.squareyards.com/mumbai-residential-property/kasturchand-mill-compound/128140/project/location-map
R17466,Kalpataru Gardens,Western Mumbai,https://www.squareyards.com/mumbai-residential-property/kalpataru-gardens-1/3239/project
R250593,Mantra Insignia,Pune East,https://www.squareyards.com/sale/3-bhk-flat-in-mantra-insignia-phase-2-pune
R20620,Hiranandani Octavius,Central Mumbai,https://www.squareyards.com/mumbai-residential-property/hiranandani-gardens-octavius/28501/project
R313,Jaypee Greens Imperial Court,Noida,https://www.squareyards.com/noida-residential-property/jaypee-imperial-court/21297/project
R250667,Ace Aurum,Pune West,https://www.squareyards.com/pune-residential-property/echo-shilp-shantivan/233701/project/floor-plans
R63305,MAAD Nakoda Heights,Beyond Mira Road,https://www.squareyards.com/mumbai-residential-property/balaji-pragati-chs/142267/project
R34194,Nyati Elan,Pune East,https://www.squareyards.com/pune-residential-property/nyati-elan-west-3/101881/project
R280833,VKG Passcode Beverly Hills,Western Mumbai,https://www.squareyards.com/mumbai-residential-property/vkg-beverly-hills/105697/project
R3358,Emami City,Kolkata North,https://www.squareyards.com/kolkata-residential-property/emami-city/4967/project
R276621,Signature Global Solera 2,Gurgaon,https://www.squareyards.com/gurgaon-residential-property/signature-global-solera-2/100385/project
R28110,Nirvana Cedar Crest,Gurgaon,https://www.squareyards.com/rent/2-bhk-flat-in-unitech-nirvana-country-cedar-crest-gurgaon
R2388,Paras Irene,Gurgaon,https://www.squareyards.com/gurgaon-residential-property/paras-irene/189/project
R7588,Gurukrupa Aramus Complex,Navi Mumbai,https://www.squareyards.com/sale/resale-properties-in-gurukrupa-aramus-complex-navi-mumbai
R401746,Srikaram Shelters,Chennai South,https://www.squareyards.com/resale-1200-sq-ft-plot-in-ssg-plots-and-villas/7782446
R26690,CGHS Evergreen Apartment,Delhi South West,https://www.squareyards.com/faridabad-residential-property/the-murlidhar-cghs/170755/project
R60641,Regency Park CHS,Navi Mumbai,https://www.squareyards.com/navi-mumbai-residential-property/regency-palms/113098/project/floor-plans
R702,Amrapali Zodiac,Noida,https://www.squareyards.com/noida-residential-property/amrapali-zodiac/590/project
R8178,Krish Icon,Bhiwadi,https://www.squareyards.com/sale/2-bhk-flat-in-krish-icon-bhiwadi
R13234,Mahindra The Woods,Pune West,https://www.squareyards.com/mumbai-residential-property/shraddha-woods/189405/project/floor-plans
R263683,My Home Bhooja,Hyderabad,https://www.squareyards.com/hyderabad-residential-property/my-home-bhooja/12797/project
R15248,Adarsh Palm Retreat,Bangalore East,https://www.squareyards.com/bangalore-residential-property/adarsh-palm-retreat/7717/project
R8616,VTP Urban Space,Pune South,https://www.squareyards.com/sale/resale-properties-in-vtp-urban-space-pune
R292837,NG Rathi Palmnest,Pune East,https://www.squareyards.com/pune-residential-property/ng-rathi-nandanvan/246384/project
R30896,Purple Cloud 9,Pune South,https://www.squareyards.com/sale/4-bhk-for-sale-in-nibm-pune
R316057,Natural City Lake Town,Kolkata North,https://www.squareyards.com/resale-2-bhk-850-sq-ft-apartment-in-natural-city-laketown/8069859
R371433,Kolte Patil Evara,Western Mumbai,https://www.squareyards.com/sale/resale-properties-in-kolte-patil-evara-mumbai
R25246,SJR Blue Waters,Bangalore South,https://www.squareyards.com/bangalore-residential-property/sjr-blue-waters/15869/project
R44420,Mont Vert Grande,Pune West,https://www.squareyards.com/pune-residential-property/kolte-patil-24k-sereno/2047/project/floor-plans
R277577,Uttam Nagar Builder Floors,West Delhi,https://www.squareyards.com/sale/builder-floors-for-sale-in-west-delhi-delhi
R312105,Hiranandani Eagleridge,Thane,https://www.squareyards.com/sale/resale-properties-in-hiranandani-eagleridge-wing-a-thane
R476,Vijay Shanthi Lotus Pond,Chennai South,https://www.squareyards.com/rent/property-for-rent-in-vijay-shanthi-lotus-pond-chennai
R38302,Mulik Luxuria,Pune East,https://www.squareyards.com/pune-residential-property/mulik-luxuria-b-wing/103887/project
R316147,Kolte Patil Ivy Nia,Pune East,https://www.squareyards.com/pune-residential-property/kolte-patil-ivy-estate-nia/10297/project
R6336,B and M Atlantis,Navi Mumbai,https://www.squareyards.com/navi-mumbai-residential-property/b-and-m-atlantis/50769/project
R12764,CGHS Shiv Lok Apartment,Delhi South West,https://www.squareyards.com/rental-2-5-bhk-pooja-room-950-sq-ft-apartment-in-anuradha-apartments-cghs/8001198
R40352,Sai Prasad Residency,Navi Mumbai,Not Found
R41258,Oberoi Splendor Grande,Western Mumbai,https://www.squareyards.com/sale/resale-properties-in-oberoi-realty-splendor-grande-mumbai
R65214,Earth Umiya Sadan,Delhi South West,https://www.squareyards.com/mumbai-residential-property/chandak-treesourus/213009/project
R26866,Shruti Apartments,Delhi South West,https://www.squareyards.com/sale/2-bhk-for-sale-in-sector-12-dwarka-delhi
R412196,Laxmi Residency,Ahmedabad South,https://www.squareyards.com/projects-by-laxmi-group-ahmedabad-in-ahmedabad
R8874,Supertech Golf Country,Greater Noida,https://www.squareyards.com/greater-noida-residential-property/supertech-golf-country-village/1221/project/floor-plans
R266338,Amrapali Dream Valley Villas,Greater Noida,https://www.squareyards.com/sale/villas-for-sale-in-amrapali-dream-valley-greater-noida
R227327,Saksham Welfare Association,Gurgaon,https://www.squareyards.com/gurgaon-residential-property/queens-plaza/120370/project/location-map
R76919,Avant Heritage 3,Western Mumbai,https://www.squareyards.com/mumbai-residential-property/avant-heritage/5907/project
R28310,Panchshil One North,Pune East,https://www.squareyards.com/pune-residential-property/panchshil-one-north/7220/project
R40634,Magarpatta City Roystonea,Pune East,https://www.squareyards.com/sale/resale-properties-in-magarpatta-city-roystonea-pune
R54424,Ashiana Aangan,Bhiwadi,https://www.squareyards.com/sale/3-bhk-flat-in-ashiana-aangan-bhiwadi
R19552,Lokhandwala Riviera Tower,Western Mumbai,https://www.squareyards.com/mumbai-residential-property/lokhandwala-octacrest/26387/project
R104614,Reza Grandeur,Navi Mumbai,https://www.squareyards.com/sale/resale-properties-in-tharwani-riviera-navi-mumbai
R3042,Saviour Park,Ghaziabad,https://www.squareyards.com/sale/resale-properties-in-saviour-park-ghaziabad
R319181,Godrej Green Glades,Ahmedabad North,https://www.squareyards.com/rental-1-5-bhk-1200-sq-ft-apartment-in-godrej-garden-city/7528503
R64276,HDIL Dheeraj Upvan,Western Mumbai,https://www.squareyards.com/rent/property-for-rent-in-hdil-dheeraj-upvan-1-mumbai
R23200,Suncity Parikrama,Panchkula,https://www.squareyards.com/rent/3-bhk-for-rent-in-sector-20-panchkula
R123805,Flower Valley Apartment,Pune South,https://www.squareyards.com/pune-residential-property/flower-valley-apartment/38480/project
R11190,Lake Lucerne,Central Mumbai,https://www.squareyards.com/rent/4-bhk-flat-in-ekta-lake-lucerne-mumbai
R326121,Pyramid Fusion Homes,Gurgaon,https://www.squareyards.com/sale/resale-properties-in-pyramid-fusion-homes-gurgaon
R379959,Associated Vandanam,Ahmedabad North,Not Found
R29108,Manchanda Rama Apartments,Delhi South West,https://www.squareyards.com/priyadarshini-vihar-in-delhi-overview-95543
R334823,BSCPL Bollineni Bion,Hyderabad,https://www.squareyards.com/hyderabad-residential-property/bollineni-bion/100077/project
R95990,Moreshwar Dham,Navi Mumbai,https://www.squareyards.com/sale/property-for-sale-near-khandeshwar-railway-station-khandeshwar-in-navi-mumbai
R8314,Maitri Planet,Navi Mumbai,https://www.squareyards.com/sale/resale-properties-in-maitri-planet-navi-mumbai
R266617,Casagrand Ferns,Chennai South,https://www.squareyards.com/projects-by-ceebros-in-chennai
R898,Transcon Tirumala Habitats,Central Mumbai,https://www.squareyards.com/mumbai-residential-property/tirumala-habitats/6876/project
R180033,Suramya Three,Gandhinagar,https://www.squareyards.com/projects-by-synthesis-spacelinks-in-ahmedabad
R7700,Kanakia Sevens,Western Mumbai,https://www.squareyards.com/mumbai-residential-property/kanakia-spaces-sevens/2902/project
R112799,Varun Divine Greens,Indore,https://www.squareyards.com/sale/resale-properties-in-ramprastha-platinum-height-ghaziabad
R426655,Pardos Okas Enclave,Dharuhera,https://www.squareyards.com/sale/3-bhk-for-sale-in-sevai-lucknow
R262306,Rushabhdev Sharan Circle Homes,Ahmedabad North,https://www.squareyards.com/projects-in-bhat-ahmedabad
R373177,Shilp Revanta,Ahmedabad West,https://www.squareyards.com/ahmedabad-residential-property/shilp-revanta/244730/project
R1262,Kolte Patil Umang Premiere,Pune East,https://www.squareyards.com/ready-to-move-by-kolte-patil-developers-ltd-in-pune
R164753,Shivalik City,Mohali,https://www.squareyards.com/chandigarh-residential-property/shivalik-city/106947/project
R370011,DDA New Allotment,South Delhi,https://www.squareyards.com/sale/resale-properties-in-godrej-south-estate-okhla-delhi
R23006,Alliance Orchids,Chandigarh,https://www.squareyards.com/rent/property-for-rent-in-alliance-orchid-springs-chennai
R12554,CGHS Airlines Apartments,Delhi South West,Not Found
R28204,Nyati Equatorial,Pune West,https://www.squareyards.com/pune-residential-property/nyati-equatorial-ii/2186/project
R58454,Ansal Celebrity Gardens,Lucknow,https://www.squareyards.com/rent/property-for-rent-in-ansal-sushant-golf-city-celebrity-gardens-lucknow
R50482,Shalimar Gallant,Lucknow,https://www.squareyards.com/rent/property-for-rent-in-shalimar-gallant-the-jewel-lucknow
R25934,Shama Apartments,Delhi South West,https://www.squareyards.com/projects-in-adarsh-nagar-mumbai
R389214,Sheetal Gharana,Ahmedabad West,https://www.squareyards.com/projects-in-bodakdev-ahmedabad
R336691,OAS Lake Life Township,Kolkata South,Not Found
R410857,Varahi Infra Panchakshari Gardens,Guntur,Not Found
R1286,DLF Maiden Heights,Bangalore South,https://www.squareyards.com/bangalore-residential-property/dlf-maiden-heights/1697/project
R387689,Millennium Flora,Navi Mumbai,https://www.squareyards.com/navi-mumbai-residential-property/millennium-flora/150160/project/floor-plans
R665,Rama Costa Rica,Pune West,https://www.squareyards.com/sale/2-bhk-flat-in-costa-rica-pune
R12742,Mayank Apartments,Delhi South West,https://www.squareyards.com/sale/apartments-for-sale-in-sector-6-dwarka-delhi
R220481,RWA East Of Kailash Block E,South Delhi,https://www.squareyards.com/rent/pg-for-rent-in-east-of-kailash-delhi
R376695,Conscient Habitat,Gurgaon,https://www.squareyards.com/sale/resale-properties-in-conscient-habitat-gurgaon
R722,Mahindra Aura,Gurgaon,https://www.squareyards.com/gurgaon-residential-property/mahindra-aura/272/project
R817,Supertech Ecociti,Noida,https://www.squareyards.com/noida-residential-property/supertech-ecociti/560/project/floor-plans
R938,Panchsheel Hynish,Greater Noida,https://www.squareyards.com/sale/resale-properties-in-panchsheel-hynish-greater-noida
R1087,Jaypee Greens Krescent Homes,Noida,https://www.squareyards.com/sale/resale-properties-in-jaypee-greens-krescent-homes-noida
R1134,Emaar MGF Marbella,Gurgaon,https://www.squareyards.com/gurgaon-residential-property/emaar-marbella/67/project
R1259,Sunworld Vanalika,Noida,https://www.squareyards.com/sale/resale-properties-in-sunworld-vanalika-noida
R1620,Umang Winter Hills,Delhi,https://www.squareyards.com/sale/resale-properties-in-umang-winter-hills-dwarka-mor-delhi
R1730,Civitech Sampriti,Noida,https://www.squareyards.com/noida-residential-property/civitech-sampriti/672/project
R2456,Prateek Wisteria,Noida,https://www.squareyards.com/noida-residential-property/prateek-wisteria/678/project
R2738,Wave City,Ghaziabad,https://www.squareyards.com/sale/property-for-sale-in-wave-city-ghaziabad
R3404,DLF Garden City,Lucknow,https://www.squareyards.com/sale/resale-properties-in-dlf-garden-city-lucknow
R5734,Hero Alaknanda,Haridwar,https://www.squareyards.com/resale-1800-sq-ft-plot-in-adiyogi-haridwar/7730807
R6028,Godrej Prakriti,Kolkata North,https://www.squareyards.com/kolkata-residential-property/godrej-prakriti/4870/project
R7312,Shikharji dreamz,Indore,https://www.squareyards.com/indore-residential-property/shikharji-dreamz/315706/project
R7328,Apollo DB City,Indore,https://www.squareyards.com/resale-2-bhk-1130-sq-ft-apartment-in-apollo-db-city/6787632
R7734,ATS Tourmaline,Gurgaon,https://www.squareyards.com/gurgaon-residential-property/ats-tourmaline/236/project
R8876,Gaur Sports Wood,Noida,https://www.squareyards.com/noida-residential-property/gaur-sportswood/10335/project
R11112,Shriram Sameeksha,Bangalore North,https://www.squareyards.com/bangalore-residential-property/shriram-sameeksha/1506/project
R11366,L and T Crescent Bay,Mumbai South,https://www.squareyards.com/mumbai-residential-property/lnt-realty-crescent-bay/2785/project
R11738,JM Florence,Greater Noida,https://www.squareyards.com/greater-noida-residential-property/jm-florence/848/project
R12242,DLF Pink Town House,Gurgaon,https://www.squareyards.com/rent/property-for-rent-in-dlf-pink-town-house-gurgaon
R12900,Fusion Homes,Greater Noida,https://www.squareyards.com/sale/resale-properties-in-fusion-homes-greater-noida
R22190,Bhagwati Eleganza,Navi Mumbai,https://www.squareyards.com/rent/3-bhk-flat-in-bhagwati-eleganza-navi-mumbai
R29102,Silver Oak,Pune East,https://www.squareyards.com/sale/resale-properties-in-silver-oak-pune
R50670,Shalimar Garden Bay,Lucknow,Not Found
R50678,Shalimar Paradise,Lucknow,https://www.squareyards.com/resale-2-bhk-pooja-room-1450-sq-ft-villa-in-shalimar-paradise/6851831
R52216,Ratan Planet,Kanpur,https://www.squareyards.com/mumbai-residential-property/hem-ratan-apartment/65785/project
R52338,Ratan Galaxy,Lucknow,https://www.squareyards.com/sale/resale-properties-in-ratan-galaxy-lucknow
R85819,Pragati Green Meadows,Hyderabad,https://www.squareyards.com/resale-3-bhk-2060-sq-ft-apartment-in-pragathi-green-woods/8004160
R94206,Aditya City Apartments,Ghaziabad,https://www.squareyards.com/sale/resale-properties-in-aditya-city-apartments-ghaziabad
R128517,Alcove Regency,Kolkata South,https://www.squareyards.com/projects-by-alcove-in-kolkata
R146195,Maurya Kanaujee City,Patna,https://www.squareyards.com/projects-in-ramkrishna-nagar-patna
R151135,Sapphire Smart Homes,Ghaziabad,https://www.squareyards.com/sale/3-bhk-flat-in-jovian-luxury-homes-ghaziabad
R170709,Mantra Happy Homes,Haridwar,https://www.squareyards.com/bangalore-residential-property/vrl-happy-homes/247608/project
R181559,Windlass River Valley,Dehradun,https://www.squareyards.com/dehradun-residential-property/windlass-river-valley/9244/project/floor-plans
R213691,Ratan Panorama,Kanpur,https://www.squareyards.com/mumbai-residential-property/shraddha-panorama/234361/project
R217045,Grand Omaxe,Lucknow,https://www.squareyards.com/sale/resale-properties-in-grand-omaxe-lucknow
