XID,Project Name,City,Squareyards.com Link
R421649,Green City Extension,Bhopal,https://www.squareyards.com/sale/resale-properties-in-eureka-diya-green-city-ghaziabad
R421650,Tirupati Homes by RCL Buildcon,Bhopal,Not Found
R421654,Buildwell Eminence,Indore,https://www.squareyards.com/under-construction-projects-in-khajrana-indore
R421709,Vajra Aavaas Sahita,Hyderabad,https://www.squareyards.com/hyderabad-residential-property/vajra-aavaas-sahita/238969/project
R421811,Srijan Heights,Jamshedpur,https://www.squareyards.com/kolkata-residential-property/ps-srijan-ozone/7583/project
R421825,Shanoor Embassy Square,Trivandrum,Not Found
R422102,Chetanya Grandeur Heights,Bhopal,https://www.squareyards.com/new-launch-projects-in-bhopal-west-bhopal
R422122,Shubhams Horizon Park,Kota,https://www.squareyards.com/pune-residential-property/skyrise-skyscape/325398/project
R422151,Evolvus By Majestique,Pune East,https://www.squareyards.com/pune-residential-property/majestique-evolvus/240133/project
R422247,Winsome Icon,Patna,https://www.squareyards.com/sale/apartments-flats-in-patna-between-1-crore-to-2-crore-for-sale
R422307,Aakar Park,Nagpur,https://www.squareyards.com/nagpur-residential-property/shivneri-apartments-nagpur/112283/project/location-map
R422308,RR Oak Tree,Coimbatore,https://www.squareyards.com/sale/commercial-properties-in-madukkarai-coimbatore
R422312,Madhav Oeuvre Iconic,Ahmedabad West,https://www.squareyards.com/ahmedabad-residential-property/madhav-oeuvre-3/247374/project
R422382,Swastika Empire,Vadodara,https://www.squareyards.com/betkuchi-in-guwahati-overview-20130
R422389,PVR Vani Vihar,Visakhapatnam,https://www.squareyards.com/projects-by-vani-properties-in-pune
R422450,Ashiana ONE44,Jaipur,https://www.squareyards.com/ashiana-projects/17/builder
R422569,Jains Central Park East,Hyderabad,https://www.squareyards.com/hyderabad-residential-property/jain-central-park-east-and-rnk-capital-park/242170/project
R422585,Ujwal Royal Residency,Hubli,https://www.squareyards.com/pune-residential-property/ujwal-terraces/31733/project
R422695,Vishwa The Butterfly,Pune North,https://www.squareyards.com/pune-residential-property/vishwa-the-butterfly/246105/project
R422772,Nabhraj Kalpataru,Aurangabad,Not Found
R422787,Urban Tree Sunstone Gardens,Thiruvallur,Not Found
R422802,Aarna Anantam,Vadodara,https://www.squareyards.com/thane-residential-property/kalpataru-parkcity/165826/project
R422988,VR Hillcrest,Vadodara,https://www.squareyards.com/pune-residential-property/pk-hillcrest/188178/project
R422994,Krishna Darshan Niwas,Vadodara,https://www.squareyards.com/mumbai-residential-property/mighty-siddhi-darshan/324370/project
R423203,SWC Skylight,Vadodara,https://www.squareyards.com/pune-residential-property/puraniks-abitante-fiore/100339/project
R423230,Shalimar One World Pinnacle,Lucknow,https://www.squareyards.com/sale/4-bhk-flat-in-shalimar-one-world-belvedere-court-3-lucknow
R423240,PRS Windy Woods,Trivandrum,Not Found
R423312,Kothari Aarambh Elite,Nashik,https://www.squareyards.com/projects-in-shivaji-nagar-nashik
R423386,Chitrapatjanak Dadasaheb Phalke Township Phase 1A,Raigad,https://www.squareyards.com/navi-mumbai-residential-property/chitrapatjanak-dadasaheb-phalke-township/226685/project
R423457,Shyama Icon,Vadodara,https://www.squareyards.com/ahmedabad-residential-property/shyam-upvan/247985/project
R423459,Madhuvan The Rise,Vadodara,https://www.squareyards.com/vadodara-residential-property/madhuvan-the-rise/318729/project
R423539,Ambuja Utalika Luxury Panchami,Kolkata South,https://www.squareyards.com/sale/resale-properties-in-ambuja-neotia-utalika-the-condoville-kolkata
R423543,Majestic Sky Bungalow,Nagpur,https://www.squareyards.com/rent/2-bhk-flat-in-kohinoor-majestic-thane
R423561,Sigma Jade,Western Mumbai,https://www.squareyards.com/mumbai-residential-property/sigma-jade/243220/project
R423584,Nanis Vedant Aquamarine,Nagpur,Not Found
R423634,Shruti Apartment,Ahmedabad West,https://www.squareyards.com/sale/resale-properties-in-ev-23-malibu-west-navi-mumbai
R423636,Vandematram Sky 100,Ahmedabad West,https://www.squareyards.com/sale/3-bhk-for-sale-in-ahmedabad
R423644,The Grasslands,Gandhinagar,https://doc.squareyards.com/ProjectKnowledge/251492-samved-dreams-4467.pdf
R423675,NM Pride,Indore,https://www.squareyards.com/projects-in-kanadia-road-indore
R423722,Sahu City Phase 2,Lucknow,https://www.squareyards.com/lucknow-residential-property/sahu-city/10408/project
R423799,Gada Elina,Pune East,https://www.squareyards.com/projects-by-gada-in-pune
R423844,AA Kurinji,Chennai South,Not Found
R423858,Presidential Park,Pune West,https://www.squareyards.com/pune-residential-property/ceratec-presidential-towers/180236/project
R424017,Protech Dharapur Phase 3,Guwahati,https://www.squareyards.com/guwahati-residential-property/gsk-purnima-niwas/309717/project
R424094,Dragon Age Nottingham Homz,Lucknow,https://www.squareyards.com/lucknow-residential-property/dragon-age-nottingham-homz/247063/project
R424127,Kirtisagar Mauli Town 21,Nagpur,https://www.squareyards.com/mohgaon-in-nagpur-overview-99933
R424144,Rudra Avenue,Thane Outskirts,https://www.squareyards.com/resale-1-bhk-600-sq-ft-apartment-in-krivi-rudra-avenue/6757829
R424266,Elite Vivanta,Navi Mumbai,https://www.squareyards.com/resale-2-bhk-study-room-772-sq-ft-apartment-in-elite-vivanta/7257134
R424349,Tannys Skanda Homes,Coimbatore,https://www.squareyards.com/resale-9500-sq-ft-plot-in-metro-vista-farms/8200883
R424389,Sun Skyview,Ahmedabad West,https://www.squareyards.com/ahmedabad-residential-property/sun-skyview/247096/project
R424471,RR Amman Nagar,Coimbatore,https://www.squareyards.com/ganeshapuram-in-coimbatore-overview-6524
R424564,Atithi Prime,Ahmedabad East,https://www.squareyards.com/mumbai-residential-property/keytech-vishakha-heights/246726/project
R424578,The Wave Castle by BuildOwn,Kochi,Not Found
R424595,TB Sankalp Grande,Indore,https://www.squareyards.com/indore-residential-property/my-assets-central-it-corridor/316220/project/photos
R424615,AKR Garden City 2,Visakhapatnam,https://www.squareyards.com/bangalore-residential-property/akr-infinity/181830/project
R424721,Kiwale Navyam,Pune West,https://www.squareyards.com/pune-residential-property/kr-ojasvi/29836/project
R424731,Reliance Elysium,Hyderabad,https://www.squareyards.com/hyderabad-residential-property/reliance-elysium/246586/project
R424734,Meher Ganga,Nagpur,https://www.squareyards.com/nagpur-residential-property/meher-ganga/249338/project
R424911,Shyaswa Sarovar,Ahmedabad West,https://www.squareyards.com/luxury-apartment-in-ahmedabad
R424990,Eco City Hills,Panchkula,https://www.squareyards.com/sale/plots-for-sale-in-panchkula
R425079,Gajanana Park Street,Vadodara,https://www.squareyards.com/vadodara-residential-property/kanha-nirmal/320558/project/photos
R425108,Cornerstone Haven,Margao,Not Found
R425149,Panchnai Aura,Siliguri,Not Found
R425184,Munisuvrat Shankeshwar Sparsh,Pune North,Not Found
R425378,Alora,Jaipur,https://www.squareyards.com/jaipur-residential-property/ard-vantara/249121/project/location-map
R425422,Alekhya Grand,Vijayawada,https://www.squareyards.com/vijayawada-residential-property/alekhya-grand/250623/project/floor-plans
R425718,Rachana Ekaa 2,Nagpur,https://www.squareyards.com/sale/2-bhk-for-sale-in-wardha-rd-nagpur
R425745,Vishal Eastern Front,Pune East,https://www.squareyards.com/pune-residential-property/vishal-eastern-front/306102/project
R425775,Kripa Elysium,Central Mumbai,https://www.squareyards.com/mumbai-residential-property/kripa-elysium/246160/project/floor-plans
R425801,Advait,Nashik,https://www.squareyards.com/sale/property-for-sale-in-nashik
R425871,Renaissance The Baya Sunrise,Mumbai South,Not Found
R425957,Kings County,Pune West,https://www.squareyards.com/projects-by-kings-marque-group-in-pune
R425978,The One,Gandhinagar,https://www.squareyards.com/sale/property-for-sale-in-urjanagar-1-gandhinagar
R426003,Kesineni Northscape,Hyderabad,https://www.squareyards.com/hyderabad-residential-property/kesineni-northscape/247170/project
R426054,Kalasagar Skyline,Ahmedabad East,https://www.squareyards.com/projects-in-khanpur-ahmedabad
R426081,Agrawal Sage Sun Villas,Bhopal,https://www.squareyards.com/sale/apartments-for-sale-in-chinar-fortune-city-bhopal
R426093,Sharanya Kadamb,Ahmedabad West,https://www.squareyards.com/ahmedabad-residential-property/deep-indraprasth-living/249374/project/photos
R426144,Sri Lakshmi Garden,Coimbatore,https://www.squareyards.com/kovilpalayam-in-coimbatore-overview-21273
R426249,Jewel by Namishree,Hyderabad,https://www.squareyards.com/hyderabad-residential-property/namishree-jewel/312164/project/photos
R426299,Antariksh Alpha,Central Mumbai,https://www.squareyards.com/mumbai-residential-property/antariksh-alpha/246029/project
R426316,Dani Sky,Navi Mumbai,https://www.squareyards.com/navi-mumbai-residential-property/dani-sky/246539/project
R426470,Samarthya Excellence,Surat,https://www.squareyards.com/sale/villas-for-sale-in-surat
R426520,Conscient Parq,Gurgaon,https://www.squareyards.com/gurgaon-residential-property/conscient-parq/247842/project
R426545,Parth Sunrise,Jaipur,https://www.squareyards.com/projects-by-parth-sarthi-group-in-jaipur
R426549,Satyam Utopia,Jaipur,https://www.squareyards.com/projects-in-sirsi-road-jaipur
R426578,RD A M Pinnacle,Patna,https://www.squareyards.com/expert/bashetty-naresh/85420
R426655,Pardos Okas Enclave,Dharuhera,https://www.squareyards.com/lucknow-residential-property/pardos-okas-enclave/216149/project
R426694,Grihpati Vistar,Lucknow,Not Found
R426757,Swamini Heights,Navi Mumbai,https://www.squareyards.com/shree-swami-samarth-developers-projects/2355/builder
R426788,Sage Bungalow,Bhopal,https://www.squareyards.com/resale-4-bhk-1150-sq-ft-villa-in-sage-bungalows/7193170
R426815,Pavitra Luxury Residences,Mohali,https://www.squareyards.com/zirakpur-residential-property/pavitra-luxury-residences/251540/project
R426818,The Grand Sky,Mohali,https://www.squareyards.com/chandigarh-residential-property/sai-the-grand-sky/249833/project/floor-plans
R426894,Shantam Luxuria,Vadodara,https://www.squareyards.com/vadodara-residential-property/shantam-meadows/318488/project/photos
R426978,The Suman Marvelous,Mohali,https://www.squareyards.com/sale/resale-properties-in-the-suman-marvelous-zirakpur
R427026,Axis Oaklyn,Bangalore North,https://www.squareyards.com/bangalore-residential-property/axis-oaklyn/246767/project
R427054,Anjaneya Crest by Yash Infraventures,Nagpur,https://www.squareyards.com/nagpur-residential-property/yash-anjaneya-crest/249156/project
R427124,Harvi Helenium,Ahmedabad West,Not Found
R427156,My Home Akurdi,Pune West,https://www.squareyards.com/sale/property-for-sale-in-akurdi-pune
R427388,Jashn Elevate,Lucknow,https://www.squareyards.com/lucknow-residential-property/jashn-elevate/249128/project
R427425,TLR Suvarna City,Hyderabad,Not Found
R427438,Jalandhar Heights 3,Jalandhar,https://www.squareyards.com/rent/apartments-for-rent-in-jalandhar-bye-pass-road-ludhiana
R427471,DGS Sheetal Kiara,Western Mumbai,https://www.squareyards.com/mumbai-residential-property/dgs-sheetal-kiara/247202/project
R427562,Hill Crest Avenue,Thrissur,https://www.squareyards.com/hyderabad-residential-property/pacifica-hillcrest-phase-2/100136/project
R427569,Abhinav,Nashik,https://www.squareyards.com/sale/2-bhk-for-sale-in-govind-nagar-nashik
R427633,Pandit Nandvihar,Pune Central,https://www.squareyards.com/pune-residential-property/pandit-javdekar-nandvihar/247334/project
R427706,Srinivasa City,Lucknow,https://www.squareyards.com/resale-1000-sq-ft-plot-in-srinivasa-city/6801759
R427773,Sancture,North Goa,https://www.squareyards.com/pilerne-in-goa-overview-3217
R427795,Sree Balajis Pearl,Visakhapatnam,https://www.squareyards.com/vizag-residential-property/balaji-paradise-apartments-vizag/211722/project
R427825,Trinity Heights,Vadodara,https://www.squareyards.com/under-construction-projects-in-vadodara
R427849,Radhekrishna Vrindavann 1,Udaipur,https://www.squareyards.com/thane-residential-property/radhe-krishna-residency-khardipada/118281/project
R428035,Onella Sai Kohinoor Grand,Lucknow,https://www.squareyards.com/sale/resale-properties-in-onella-sai-kohinoor-lucknow
R428049,Shalimar One World Marbella,Lucknow,https://www.squareyards.com/sale/resale-properties-in-shalimar-one-world-valencia-county-lucknow
R428214,Runwal Lands End Breeze,Thane,https://www.squareyards.com/thane-residential-property/runwal-code-name-enchanted/130271/project
R428300,Adore The Select Premia,Gurgaon,https://www.squareyards.com/gurgaon-residential-property/adore-the-select-premia/249422/project
R428329,Nyati Evoque,Pune East,https://www.squareyards.com/pune-residential-property/nyati-evoque/248416/project
R428348,Shri Krishna Anandam,Vrindavan,https://www.squareyards.com/greater-noida-residential-property/anandam-villas/109843/project
R428385,Himaja Elite Brundavan,Vijayawada,https://www.squareyards.com/affordable-projects-in-poranki-vijayawada
R428416,Shraddha Park City,Western Mumbai,https://www.squareyards.com/mumbai-residential-property/shraddha-park-city/247093/project
R428422,Serenity Shores,South Goa,https://www.squareyards.com/ready-to-move-projects-in-goa-south-goa
R428428,Glenmore Park,Kolkata South,https://www.squareyards.com/kolkata-residential-property/true-glenmore-park/247410/project
R428452,Sumadhura Palais Royale,Hyderabad,https://www.squareyards.com/hyderabad-residential-property/sumadhura-palais-royale/247455/project
R428515,Michelngelo Bellagio Courtyards,Pune Central,https://www.squareyards.com/pune-residential-property/gm-kenjale-bellagio-courtyards/247649/project
R428520,Panora Hills at The Nature,Pune West,https://www.squareyards.com/projects-in-mukaiwadi-pune
R428567,Polaris Callisto,Ahmedabad North,https://www.squareyards.com/projects-in-koteshwar-ahmedabad
R428620,Shivaay Infinity,Vadodara,https://www.squareyards.com/projects-in-ankhol-vadodara
R428623,Aarya Emperro,Vadodara,https://www.squareyards.com/vadodara-residential-property/sanvicasa-105/318590/project/location-map
R428647,Maha Srri Maruthi Vip Nagar,Coimbatore,https://www.squareyards.com/ntr-nagar-in-hyderabad-overview-93672
R428692,Nutan Lotus Elegance,Patna,https://www.squareyards.com/rent/property-for-rent-in-gola-road-patna
R428706,Land Trades Mahalaxmi,Mangalore,https://www.squareyards.com/mumbai-residential-property/prestige-jasdan-classic/113126/project
R428724,Unitd 49,Coimbatore,https://www.squareyards.com/coimbatore-residential-property/thaindia-nila-residency/317979/project
R428749,Kukreja Embassy 2,Nagpur,https://www.squareyards.com/well-occupied-by-kukreja-construction-company-in-mumbai
R428811,Drushika Imperial,Indore,https://www.squareyards.com/indore-residential-property/drushika-imperial/315376/project
R428866,Joy Grand,Mohali,https://www.squareyards.com/resale-3-bhk-pooja-room-extra-room-2850-sq-ft-apartment-in-joy-grand/8473661
R428901,Nityanta,Surat,https://www.squareyards.com/thane-residential-property/auralis-the-twins/44964/project
R429100,Metro Suites Bellavie,Ghaziabad,https://www.squareyards.com/ghaziabad-residential-property/metro-suites-bellavie/249060/project
R429111,Shalimar One World 21,Lucknow,https://www.squareyards.com/sale/resale-properties-in-shalimar-one-world-valencia-county-lucknow
R429137,Samruddhi Spring 15,Vadodara,https://www.squareyards.com/sale/resale-properties-in-shiv-samruddhi-wakad-pune
R429162,Sri Savithru Township,Guntur,https://www.squareyards.com/hyderabad-residential-property/sri-savithru-township/227309/project/location-map
R429180,New Palm Beach,Navi Mumbai,https://www.squareyards.com/sale/resale-properties-in-new-palm-beach-chs-navi-mumbai
R429185,Narmada residency,Nagpur,https://www.squareyards.com/sale/owner-properties-for-sale-in-nagpur
R429262,Ishaan Atulyam,Udaipur,https://www.squareyards.com/chandigarh-residential-property/atulyam-the-bliss/250322/project/floor-plans
R429328,Golden View,Ranchi,https://www.squareyards.com/sale/plots-in-boreya-ranchi-between-75-lakhs-to-1-crore-for-sale
R429330,SPD Chaitanya Avenue,Chennai West,https://www.squareyards.com/mumbai-residential-property/vaastu-omkar/248093/project
R429430,ASKG Heights II,Jaipur,https://www.squareyards.com/sale/plots-for-sale-in-mohanpura-jaipur
R429431,Basil Vrundavan,Pune South,https://www.squareyards.com/new-launch-by-basil-group-in-pune
R429434,RNG Aura Villas,Haridwar,https://www.squareyards.com/hyderabad-residential-property/sri-villa/163514/project
R429444,Western Gateway,Kolhapur,https://www.squareyards.com/mumbai-residential-property/wadhwa-the-gateway/102363/project
R429468,Jubilee Vallum,Mohali,Not Found
R429471,Pramukh Meadows,Silvassa,https://www.squareyards.com/projects-in-gaganpahad-hyderabad
R429474,RLD Merlion Estate,Chennai West,https://www.squareyards.com/hyderabad-residential-property/merlion-orchids/323731/project
R429483,Sunlit Urbana Green City,Panchkula,https://www.squareyards.com/rent/property-for-rent-in-green-valley-heights-zirakpur
R429563,Fortune Prime,Vadodara,https://www.squareyards.com/rent/1-bhk-flat-in-dsr-fortune-prime-hyderabad
R429657,Swarnima Aasra Dream City,Lucknow,https://www.squareyards.com/sarojini-nagar-in-lucknow-overview-2864
R429659,Purvanchal Royal Atlantis,Lucknow,https://www.squareyards.com/lucknow-residential-property/purvanchal-royal-atlantis/306787/project
R429660,The Sparkle by Madhuvan Group and Kesar Group,Vadodara,Not Found
R429940,Oasis,Kolkata South,https://www.squareyards.com/sale/resale-properties-in-fort-oasis-kolkata
R430000,Hitech Dwarka,Navi Mumbai,https://www.squareyards.com/navi-mumbai-residential-property/hitech-dwarka/249405/project
R430010,AJ Sai Ankit Height,Navi Mumbai,https://www.squareyards.com/new-launch-projects-in-new-panvel-navi-mumbai
R430056,Bhakti Hari Om Bhakti,Navi Mumbai,https://www.squareyards.com/resale-2-bhk-study-room-extra-room-740-sq-ft-apartment-in-marquis-royal-palm/7955319
R430067,Vaishali One,Jaipur,https://www.squareyards.com/sale/apartments-for-sale-in-vaishali-nagar-jaipur
R430089,Parth Crown,Jaipur,https://www.squareyards.com/resale-4-bhk-2089-sq-ft-builder-floor-in-parth-crown/7432836
R430094,Omaxe Cassia,Lucknow,https://www.squareyards.com/sale/resale-properties-in-omaxe-metro-city-lucknow
R430172,Highland Luxuria,Chandigarh,https://www.squareyards.com/resale-4-bhk-pooja-room-2700-sq-ft-villa-in-highland-luxuria/7662106
R430196,Prakrit,Chandigarh,https://www.squareyards.com/sale/property-for-sale-in-hallo-majra-chandigarh
R430215,Titanium Residency,Aurangabad,https://www.squareyards.com/sale/resale-properties-in-signature-global-titanium-spr-gurgaon
R430257,Kakkar Grand Windsor,Varanasi,https://www.squareyards.com/varanasi-residential-property/kakkar-grand-windsor/310308/project
R430319,Prosperity Homes,Lucknow,https://www.squareyards.com/lucknow-residential-property/pi-prosperity-homes/307970/project/photos
R430363,Precious Icon,Thane Outskirts,https://www.squareyards.com/thane-residential-property/precious-harmony-nx/217533/project
R430459,Seasons,Beyond Mira Road,https://www.squareyards.com/mumbai-residential-property/agarwal-green-village/27077/project
R430649,Orchid The Orkit,Durgapur,https://www.squareyards.com/sale/resale-properties-in-orchid-residency-mumbai
R430657,Saaswatha Sattva Prime,Visakhapatnam,https://www.squareyards.com/projects-in-budhera-hyderabad
R430665,Golden Era Home,Chandigarh,https://www.squareyards.com/chandigarh-residential-property/golden-homes-mohali/108347/project
R430666,Aaradhya AG Heights 2,Jaipur,https://www.squareyards.com/sale/apartments-for-sale-in-kalwar-road-jaipur
R430680,Devraj Prime Avenue,Navi Mumbai,https://www.squareyards.com/sale/3-bhk-for-sale-in-ulwe-sector-19-navi-mumbai
R430682,Leena Oasis,Mira Bhayandar,https://www.squareyards.com/thane-residential-property/leena-oasis/247890/project
R430769,Devika Aero Cidade,Vasco Da Gama,https://www.squareyards.com/sale/plots-for-sale-in-vasco-da-gama-goa
R430937,SB Heights II,Jaipur,https://www.squareyards.com/sale/independent-houses-for-sale-in-jaipur
R431003,Mahalaxmi Nagar 41,Nagpur,https://www.squareyards.com/sale/plots-for-sale-in-mihan-nagpur
R431049,Pride Avenue,Haridwar,https://www.squareyards.com/sale/plots-for-sale-in-laksar-haridwar
R431058,Tulip Crimson,Gurgaon,https://www.squareyards.com/gurgaon-residential-property/tulip-crimson/307762/project
R431059,4S The Aurrum,Gurgaon,https://www.squareyards.com/gurgaon-residential-property/4s-the-aurrum/308051/project
R431257,Vamana Arvindam,Chandigarh,https://www.squareyards.com/sale/resale-properties-in-sbp-gateway-of-dreams-zirakpur
R431285,Ayansh Prime 24,Jaipur,https://www.squareyards.com/sale/property-for-sale-in-engineers-colony-jaipur
R431481,Jyothi Serenity,Secunderabad,https://www.squareyards.com/hyderabad-residential-property/jyothi-serenity/247640/project
R431513,Unifra Mysa Villas,Chennai South,Not Found
R431598,AKS Vastu Square 2,Nagpur,https://www.squareyards.com/bangalore-residential-property/ds-max-sky-shlokam/325451/project
R431636,Solaris Residency,Ahmedabad West,https://www.squareyards.com/kolkata-residential-property/eden-solaris-shalimar/111667/project
R432096,Rustomjee Belle Vie,Thane Outskirts,https://www.squareyards.com/thane-residential-property/lodha-crown-quality-homes/11175/project
R432133,Agarwal Emerald Kingsvilla,Indore,Not Found
R432390,Stallion 72,Vadodara,https://www.squareyards.com/real-estate-agents-in-sector-37d-gurgaon
R432395,Dharma Heritage Heights,Udupi,https://www.squareyards.com/bangalore-residential-property/legacy-maximus/30471/project
R432441,Shreem Trikuta,Vadodara,Not Found
R432454,Orion Park,Indore,https://www.squareyards.com/mumbai-residential-property/the-orion-business-park/103816/project/brochure
R432460,Shagun Seleste,Ahmedabad North,https://www.squareyards.com/projects-by-shagun-group-in-ahmedabad
R432470,Mahagun New Launch,Greater Noida,https://www.squareyards.com/projects-by-mahagun-in-greater-noida
R432506,Nambiar District 25,Bangalore East,https://www.squareyards.com/bangalore-residential-property/nambiar-district-25/324750/project
R432515,Sai Green City,Coimbatore,https://www.squareyards.com/ghaziabad-residential-property/sai-green-city-ghaziabad/197253/project
R432547,DSR The Address,Bangalore East,https://www.squareyards.com/bangalore-residential-property/dsr-sunrise-towers/1369/project
R432552,Altura 3,Jaipur,https://www.squareyards.com/projects-by-mrg-group-jaipur-in-jaipur
R432589,Royal Green County,Indore,https://www.squareyards.com/projects-by-royal-green-realty-in-gurgaon
R432596,VKG Dev Bhumi,Indore,https://www.squareyards.com/mumbai-residential-property/vkg-centurion/190402/project
R432710,Grand Calistaa,Surat,https://www.squareyards.com/sale/resale-properties-in-tbc-grand-la-vasa-bangalore
R432721,Total Down by the Water,Bangalore North,https://www.squareyards.com/bangalore-residential-property/total-environment-down-by-the-water/307506/project
R432866,NRI Retreat Apartment,Lucknow,https://www.squareyards.com/rent/property-for-rent-in-mi-central-park-lucknow
R433009,Thimu Kings Court,Hyderabad,https://www.squareyards.com/hyderabad-residential-property/thimu-kings-court/251206/project
R433160,Serene 11,Vadodara,https://doc.squareyards.com/ProjectKnowledge/214142-rajapushpa-serene-dale-1831.pdf
R433274,Signature Global Daxin Vistas,Gurgaon,https://www.squareyards.com/gurgaon-residential-property/signature-global-daxin-vistas/308832/project
R433317,Max Estate 360,Gurgaon,https://www.squareyards.com/gurgaon-residential-property/max-estate-360/307757/project/floor-plans
R433348,Shree Sankalp Siddh Vivant,Rajkot,https://www.squareyards.com/rent/1-bhk-flat-in-sankalp-siddhi-chs-byculla-mumbai
R433349,Island of Bliss,Pune East,https://www.squareyards.com/pune-residential-property/dhone-island-of-bliss/312217/project
R433352,Satyam Seasons,Navi Mumbai,https://www.squareyards.com/projects-by-satyam-builders-in-navi-mumbai
R433353,Aavas Park Avenue,Jaipur,https://www.squareyards.com/jaipur-residential-property/shubhashish-ram-awas-bhankrota/248598/project
R433354,The Medallion Nova,Mohali,https://www.squareyards.com/sale/property-for-sale-in-sector-67-mohali
R433461,The Tiara,Chandigarh,https://www.squareyards.com/sale/apartments-flats-in-chandigarh-under-20-lakhs-for-sale
R433502,Samridhi Residency,Jaipur,https://www.squareyards.com/sale/resale-properties-in-shri-samridhi-residency-jaipur
R433611,Renox Thrive,Greater Noida,https://www.squareyards.com/greater-noida-residential-property/renowned-renox-thrive/308677/project
R433626,GD Chitrakoot Apartment,South Delhi,Not Found
R433630,Arihant Avanti Palace,Thane,https://www.squareyards.com/thane-residential-property/arihant-avanti/307509/project
R433634,Dream Villas Elite,Vadodara,https://www.squareyards.com/sale/villas-for-sale-in-bangalore
R433641,Wave Eden,Ghaziabad,https://www.squareyards.com/ghaziabad-residential-property/uchdpl-eden/308777/project
R433661,WOW 1 VTP Volare,Pune West,https://www.squareyards.com/pune-residential-property/vtp-blue-waters/10459/project
R433755,Anantaaj Luxurious Floors,Delhi South West,Not Found
R433757,Sigma Krishna Residency,Jabalpur,https://www.squareyards.com/mumbai-residential-property/sigma-sapphire/232992/project
R433763,7 Mahalaxmi,Mumbai South,https://www.squareyards.com/mumbai-residential-property/runwal-7-mahalaxmi/311997/project
R433781,Lodha Corinthia,Central Mumbai,https://www.squareyards.com/mumbai-residential-property/lodha-corinthia/312074/project
R433796,Adore Presidential World,Faridabad,https://www.squareyards.com/resale-4-bhk-pooja-room-325-sq-yd-builder-floor-in-adore-presidential-world/6940867
R433808,Supreme Boulevard,Central Mumbai,https://www.squareyards.com/sale/resale-properties-in-supreme-boulevard-mumbai
R433815,GHP Isle of Calm Tower 2,Central Mumbai,https://www.squareyards.com/mumbai-residential-property/ghp-isle-of-calm/312039/project
R433824,Prime Plots Uran,Navi Mumbai,https://www.squareyards.com/resale-5-acre-plot-in-mmrda-township/6879922
R433829,Feyre Villas,North Goa,Not Found
R433847,Signature Global Twin Tower DXP,Gurgaon,https://www.squareyards.com/gurgaon-residential-property/signature-global-twin-tower-dxp/308904/project
R433849,Zenith,Navi Mumbai,https://www.squareyards.com/navi-mumbai-residential-property/kamdhenu-zenith/312382/project
R433856,Continental Aiswaryam,Palakkad,https://www.squareyards.com/hyderabad-residential-property/jayabheri-the-sahasra/210332/project
R433860,Oberoi Garden City Thane,Thane,https://www.squareyards.com/thane-residential-property/oberoi-garden-city-thane/324158/project
R433861,SKA Divine,Ghaziabad,https://www.squareyards.com/ghaziabad-residential-property/ska-divine/312044/project
R433863,Kamdhenu Crown,Navi Mumbai,https://www.squareyards.com/sale/resale-properties-in-kamdhenu-crown-navi-mumbai
R433885,Subhaga by J Group,Hyderabad,https://www.squareyards.com/resale-150-sq-yd-plot-in-j-group-rrr-west-fields/7318296
R433931,Tritonia Man Mandir,Mira Bhayandar,https://www.squareyards.com/thane-residential-property/tritonia-man-mandir/239096/project
R433993,Kaanha Affordable Homes,West Delhi,https://www.squareyards.com/sale/property-for-sale-near-pvs-mall-shastri-nagar-in-meerut
R433995,Shree Hari Solitaire,Surat,https://www.squareyards.com/rent/1-rk-for-rent-in-puna-surat
R434000,Neco Park Central,Pune East,https://www.squareyards.com/pune-residential-property/vasupujya-neco-park-central/323822/project
R434123,Shrihari Nagar,Nashik,https://www.squareyards.com/projects-in-indira-nagar-nashik
R434128,Ratifier Atal Vihar,Lucknow,Not Found
R434130,Ruparel Urbana,Central Mumbai,https://doc.squareyards.com/ProjectKnowledge/323859-ruparel-urbana-2673.pdf
R434288,KCP Garden Karamadai,Coimbatore,Not Found
R434379,Reigate Laurel Haven,Calicut,Not Found
R434387,Sankalp Spectrum 21,Jaipur,https://www.squareyards.com/sale/4-bhk-flat-in-ridhiraj-sky-jaipur
R434389,Uran Plot Third Mumbai,Navi Mumbai,https://www.squareyards.com/sale/plots-for-sale-in-navi-mumbai
R434390,Chirle Plot Third Mumbai,Navi Mumbai,https://www.squareyards.com/chirle-in-navi-mumbai-overview-830
R434412,Veda Vilasa Villaments,Bangalore West,https://www.squareyards.com/bangalore-residential-property/sai-veda-vilasa/308918/project
R434421,Avantikas The Emerald,Hyderabad,https://www.squareyards.com/hyderabad-residential-property/avantika-the-emerald/308614/project
R434423,Grah Villas,Lucknow,https://www.squareyards.com/
R434428,JR Premium Builder Floors,North Delhi,Not Found
R434435,Dream Kashi Bliss,Varanasi,https://www.squareyards.com/sale/plots-for-sale-in-assi-ghat-varanasi
R434440,Imperial Estates by Sapphire,Lucknow,https://www.squareyards.com/rent/property-for-rent-in-shri-balaji-bcc-sapphire-lucknow
R434482,LnT Realty Evara Heights,Thane,https://www.squareyards.com/sale/2-bhk-flat-in-lnt-evara-heights-thane
R434518,Artemis Address,Bangalore West,https://www.squareyards.com/bangalore-residential-property/artemis-address/234354/project
