XID,Unit Type,Unit Size,Area Type,Price,Possession Date
R399129,2 BHK,810 sq.ft,Super Area,1.90 Cr,Possession by May'25
R39974,3 BHK,912 sq.ft,Super Area,2.69 Cr,Possession by Dec'23
R39974,3 BHK,932 sq.ft,Super Area,2.75 Cr,Possession by Dec'23
R39974,3 BHK,1049 sq.ft,Super Area,3.10 Cr,Possession by Dec'23
R39974,3 BHK,1127 sq.ft,Super Area,3.33 Cr,Possession by Dec'23
R39974,3 BHK,1451 sq.ft,Super Area,4.28 Cr,Possession by Dec'23
R39974,4 BHK,1926 sq.ft,Super Area,5.20 Cr,Possession by Dec'23
R39974,4 BHK,2170 sq.ft,Super Area,6.41 Cr,Possession by Dec'23
R400448,3 BHK,1043 sq.ft,Super Area,3.33 Cr,Possession by Oct'28
R400448,3 BHK,1142 sq.ft,Super Area,5.27 Cr,Possession by Oct'28
R400448,3 BHK,1153 sq.ft,Super Area,4.10 Cr,Possession by Oct'28
R400448,3 BHK,1394 sq.ft,Super Area,4.46 Cr,Possession by Oct'28
R400448,3 BHK,1522 sq.ft,Super Area,5.41 Cr,Possession by Oct'28
R400448,2 BHK,824 sq.ft,Super Area,2.93 Cr,Possession by Oct'28
R400448,5 BHK,2675 sq.ft,Super Area,11 Cr,Possession by Oct'28
R400448,4 BHK,1460 sq.ft,Super Area,5.19 Cr,Possession by Oct'28
R400448,4 BHK,1695 sq.ft,Super Area,6.15 Cr,Possession by Oct'28
R400448,4 BHK,1776 sq.ft,Super Area,6.31 Cr,Possession by Oct'28
R400448,4 BHK,1887 sq.ft,Super Area,6.71 Cr,Possession by Oct'28
r402610,3 BHK,1423 sq.ft,Super Area,1.70 Cr,Possession by Nov'27
r402610,3 BHK,1525 sq.ft,Super Area,1.83 Cr,Possession by Nov'27
r402610,3 BHK,1547 sq.ft,Super Area,1.85 Cr,Possession by Nov'27
r402610,3 BHK,1557 sq.ft,Super Area,1.86 Cr,Possession by Nov'27
r402610,3 BHK,1750 sq.ft,Super Area,1.76 Cr,Possession by Nov'27
r402610,2 BHK,1136 sq.ft,Super Area,1.36 Cr,Possession by Nov'27
r402610,2 BHK,1146 sq.ft,Super Area,1.35 Cr,Possession by Nov'27
r402610,2 BHK,1150 sq.ft,Super Area,1.38 Cr,Possession by Nov'27
r402610,2 BHK,1192 sq.ft,Super Area,1.43 Cr,Possession by Nov'27
R403028,2 BHK,925 sq.ft,Super Area,92.5 Lac,Possession by Dec'27
R403028,2 BHK,995 sq.ft,Super Area,89.6 Lac,Possession by Dec'27
R403028,1 BHK,690 sq.ft,Super Area,64 Lac,Possession by Dec'27
R403433,5 BHK,6925 sq.ft,Super Area,Price Not Available,Possession by Dec'28
R403433,5 BHK,7145 sq.ft,Super Area,4.64 Cr,Possession by Dec'28
R403433,5 BHK,7290 sq.ft,Super Area,Price Not Available,Possession by Dec'28
R403433,4 BHK,4180 sq.ft,Super Area,2.80 Cr,Possession by Dec'28
R403433,4 BHK,4230 sq.ft,Super Area,2.74 Cr,Possession by Dec'28
R403433,4 BHK,4540 sq.ft,Super Area,2.95 Cr,Possession by Dec'28
R403433,4 BHK,4640 sq.ft,Super Area,Price Not Available,Possession by Dec'28
R403433,4 BHK,4770 sq.ft,Super Area,3.08 Cr,Possession by Dec'28
R403433,4 BHK,6025 sq.ft,Super Area,3.87 Cr,Possession by Dec'28
R403433,4 BHK,6145 sq.ft,Super Area,3.99 Cr,Possession by Dec'28
R404671,3 BHK,757 sq.ft,Super Area,1.26 Cr,Possession by Dec'27
R404671,3 BHK,760 sq.ft,Super Area,1.27 Cr,Possession by Dec'27
R404671,2 BHK,463 sq.ft,Super Area,77.5 Lac,Possession by Dec'27
R404671,2 BHK,580 sq.ft,Super Area,97 Lac,Possession by Dec'27
R405191,Residential plot,1350 sq.ft,Super Area,22.5 Lac,Possession by Nov'25
R405191,Residential plot,1377 sq.ft,Super Area,22.8 Lac,Possession by Nov'25
R405191,Residential plot,1395 sq.ft,Super Area,23.2 Lac,Possession by Nov'25
R405191,Residential plot,1431 sq.ft,Super Area,23.8 Lac,Possession by Nov'25
R405191,Residential plot,1485 sq.ft,Super Area,24.7 Lac,Possession by Nov'25
R405191,Residential plot,1530 sq.ft,Super Area,29.8 Lac,Possession by Nov'25
R405191,Residential plot,1548 sq.ft,Super Area,25.8 Lac,Possession by Nov'25
R405191,Residential plot,1620 sq.ft,Super Area,27 Lac,Possession by Nov'25
R405191,Residential plot,1647 sq.ft,Super Area,27.4 Lac,Possession by Nov'25
R405191,Residential plot,1710 sq.ft,Super Area,33.3 Lac,Possession by Nov'25
R405191,Residential plot,1728 sq.ft,Super Area,28.8 Lac,Possession by Nov'25
R405191,Residential plot,1800 sq.ft,Super Area,30 Lac,Possession by Nov'25
R405191,Residential plot,1980 sq.ft,Super Area,38.5 Lac,Possession by Nov'25
R405191,Residential plot,2160 sq.ft,Super Area,42 Lac,Possession by Nov'25
R405191,Residential plot,2457 sq.ft,Super Area,47.8 Lac,Possession by Nov'25
R405191,Residential plot,2925 sq.ft,Super Area,48.7 Lac,Possession by Nov'25
r406285,Penthouse,900 sq.ft,Super Area,34 Lac,Possession by Aug'24
r406285,Penthouse,1700 sq.ft,Super Area,48 Lac,Possession by Aug'24
r406285,3 BHK,1550 sq.ft,Super Area,43.5 Lac,Possession by Aug'24
r406285,2 BHK,1010 sq.ft,Super Area,32.5 Lac,Possession by Aug'24
R407002,3 BHK,1108 sq.ft,Super Area,3.98 Cr,Possession by Mar'25
R407002,3 BHK,1500 sq.ft,Super Area,3.60 Cr,Possession by Mar'25
R407002,3 BHK,1600 sq.ft,Super Area,3.90 Cr,Possession by Mar'25
R407002,3 BHK,1772 sq.ft,Super Area,3.50 Cr,Possession by Mar'25
R409500,2 BHK,720 sq.ft,Super Area,86.7 Lac,Possession by Dec'26
R409500,1 BHK,450 sq.ft,Super Area,54.2 Lac,Possession by Dec'26
R409500,1 BHK,462 sq.ft,Super Area,55.6 Lac,Possession by Dec'26
R409762,2 BHK,860 sq.ft,Super Area,52.7 Lac,Possession by Mar'28
R409762,2 BHK,900 sq.ft,Super Area,55.1 Lac,Possession by Mar'28
R409762,2 BHK,1000 sq.ft,Super Area,60.9 Lac,Possession by Mar'28
R409762,2 BHK,1100 sq.ft,Super Area,66.8 Lac,Possession by Mar'28
R409762,1 BHK,565 sq.ft,Super Area,33.6 Lac,Possession by Mar'28
R409762,1 BHK,580 sq.ft,Super Area,34.4 Lac,Possession by Mar'28
R409762,1 BHK,615 sq.ft,Super Area,36.4 Lac,Possession by Mar'28
R409762,1 BHK,630 sq.ft,Super Area,37.2 Lac,Possession by Mar'28
R409762,1 BHK,730 sq.ft,Super Area,42.9 Lac,Possession by Mar'28
R409762,1 BHK,900 sq.ft,Super Area,55.1 Lac,Possession by Mar'28
R409762,1 BHK,920 sq.ft,Super Area,56.2 Lac,Possession by Mar'28
R409762,1 BHK,965 sq.ft,Super Area,58.9 Lac,Possession by Mar'28
r412208,3 BHK,1125 sq.ft,Super Area,1.78 Cr,Possession by Dec'27
r412208,3 BHK,1130 sq.ft,Super Area,1.78 Cr,Possession by Dec'27
r412208,3 BHK,1135 sq.ft,Super Area,1.79 Cr,Possession by Dec'27
r412208,3 BHK,1225 sq.ft,Super Area,1.93 Cr,Possession by Dec'27
r412208,3 BHK,1245 sq.ft,Super Area,1.97 Cr,Possession by Dec'27
r412208,3 BHK,1250 sq.ft,Super Area,1.97 Cr,Possession by Dec'27
r412208,3 BHK,1270 sq.ft,Super Area,2.01 Cr,Possession by Dec'27
r412208,3 BHK,1295 sq.ft,Super Area,2.05 Cr,Possession by Dec'27
r412208,3 BHK,1452 sq.ft,Super Area,2.29 Cr,Possession by Dec'27
r412208,4 BHK,1400 sq.ft,Super Area,2.21 Cr,Possession by Dec'27
r412208,4 BHK,1445 sq.ft,Super Area,2.28 Cr,Possession by Dec'27
r412208,4 BHK,1450 sq.ft,Super Area,2.29 Cr,Possession by Dec'27
r412208,4 BHK,1455 sq.ft,Super Area,2.30 Cr,Possession by Dec'27
r412208,4 BHK,1600 sq.ft,Super Area,2.53 Cr,Possession by Dec'27
r412208,4 BHK,1620 sq.ft,Super Area,2.56 Cr,Possession by Dec'27
R414403,3 BHK,2360 sq.ft,Super Area,1.65 Cr,Possession by Dec'28
R414403,3 BHK,2400 sq.ft,Super Area,1.68 Cr,Possession by Dec'28
R414403,3 BHK,2425 sq.ft,Super Area,1.70 Cr,Possession by Dec'28
R414403,3 BHK,2470 sq.ft,Super Area,1.73 Cr,Possession by Dec'28
R415825,3 BHK,1882 sq.ft,Super Area,1.95 Cr,Possession by Jun'29
R415825,3 BHK,1883 sq.ft,Super Area,1.95 Cr,Possession by Jun'29
R415825,3 BHK,1894 sq.ft,Super Area,1.97 Cr,Possession by Jun'29
R415825,3 BHK,1916 sq.ft,Super Area,1.99 Cr,Possession by Jun'29
R415825,5 BHK,3245 sq.ft,Super Area,3.37 Cr,Possession by Jun'29
R415825,5 BHK,3276 sq.ft,Super Area,3.40 Cr,Possession by Jun'29
R415825,5 BHK,3318 sq.ft,Super Area,3.45 Cr,Possession by Jun'29
R415825,5 BHK,3347 sq.ft,Super Area,3.48 Cr,Possession by Jun'29
R415825,4 BHK,2316 sq.ft,Super Area,2.41 Cr,Possession by Jun'29
R415825,4 BHK,2400 sq.ft,Super Area,2.49 Cr,Possession by Jun'29
R415825,4 BHK,2477 sq.ft,Super Area,2.57 Cr,Possession by Jun'29
R415825,4 BHK,3015 sq.ft,Super Area,3.13 Cr,Possession by Jun'29
R415825,4 BHK,3041 sq.ft,Super Area,3.16 Cr,Possession by Jun'29
R416159,3 BHK,1400 sq.ft,Super Area,1.73 Cr,Possession by Jun'28
R416159,3 BHK,1535 sq.ft,Super Area,1.90 Cr,Possession by Jun'28
R416159,3 BHK,1550 sq.ft,Super Area,1.92 Cr,Possession by Jun'28
R416159,3 BHK,1908 sq.ft,Super Area,2.36 Cr,Possession by Jun'28
R416159,3 BHK,1910 sq.ft,Super Area,2.36 Cr,Possession by Jun'28
R416159,3 BHK,2000 sq.ft,Super Area,2.48 Cr,Possession by Jun'28
R416159,3 BHK,2070 sq.ft,Super Area,2.56 Cr,Possession by Jun'28
R416159,4 BHK,2300 sq.ft,Super Area,2.85 Cr,Possession by Jun'28
R416159,4 BHK,2356 sq.ft,Super Area,2.92 Cr,Possession by Jun'28
R416159,4 BHK,2500 sq.ft,Super Area,3.10 Cr,Possession by Jun'28
R416159,4 BHK,2549 sq.ft,Super Area,3.16 Cr,Possession by Jun'28
R416159,4 BHK,2550 sq.ft,Super Area,3.16 Cr,Possession by Jun'28
R416159,4 BHK,2555 sq.ft,Super Area,3.16 Cr,Possession by Jun'28
R416159,4 BHK,2655 sq.ft,Super Area,3.29 Cr,Possession by Jun'28
R417100,3 BHK,894 sq.ft,Super Area,3.21 Cr,Possession by Sep'28
R417100,3 BHK,948 sq.ft,Super Area,3.40 Cr,Possession by Sep'28
R417100,3 BHK,1074 sq.ft,Super Area,3.24 Cr,Possession by Sep'28
R417100,3 BHK,1161 sq.ft,Super Area,4.17 Cr,Possession by Sep'28
R417100,2 BHK,850 sq.ft,Super Area,2.99 Cr,Possession by Sep'28
R417100,4 BHK,1788 sq.ft,Super Area,6.42 Cr,Possession by Sep'28
R4172,3 BHK,1830 sq.ft,Super Area,3.22 Cr,Possession by Nov'11
R4172,3 BHK,2072 sq.ft,Super Area,3.65 Cr,Possession by Nov'11
R4172,3 BHK,2137 sq.ft,Super Area,3.76 Cr,Possession by Nov'11
R4172,3 BHK,2215 sq.ft,Super Area,3.90 Cr,Possession by Nov'11
R4172,2 BHK,1297 sq.ft,Super Area,2.28 Cr,Possession by Nov'11
R4172,2 BHK,1418 sq.ft,Super Area,2.49 Cr,Possession by Nov'11
R4172,4 BHK,2912 sq.ft,Super Area,5.12 Cr,Possession by Nov'11
R418209,5 BHK villa,4284 sq.ft,Super Area,4.75 Cr,Possession by Sep'27
R418209,4 BHK villa,3832 sq.ft,Super Area,4.25 Cr,Possession by Sep'27
R418209,4 BHK villa,4080 sq.ft,Super Area,4.52 Cr,Possession by Sep'27
R418209,7 BHK villa,8471 sq.ft,Super Area,9.40 Cr,Possession by Sep'27
R418209,6 BHK villa,7599 sq.ft,Super Area,8.43 Cr,Possession by Sep'27
R418209,6 BHK villa,7664 sq.ft,Super Area,8.50 Cr,Possession by Sep'27
R418262,Residential plot,1224 sq.ft,Super Area,17.7 Lac,Possession by Sep'26
R418262,Residential plot,1350 sq.ft,Super Area,19.5 Lac,Possession by Sep'26
R418262,Residential plot,1485 sq.ft,Super Area,21.5 Lac,Possession by Sep'26
R418262,Residential plot,1620 sq.ft,Super Area,23.4 Lac,Possession by Sep'26
R418262,Residential plot,1800 sq.ft,Super Area,26 Lac,Possession by Sep'26
R418262,Residential plot,1980 sq.ft,Super Area,28.6 Lac,Possession by Sep'26
R418262,Residential plot,2043 sq.ft,Super Area,29.5 Lac,Possession by Sep'26
R418262,Residential plot,2088 sq.ft,Super Area,30.2 Lac,Possession by Sep'26
R418262,Residential plot,2160 sq.ft,Super Area,31.2 Lac,Possession by Sep'26
R418262,Residential plot,2250 sq.ft,Super Area,32.5 Lac,Possession by Sep'26
R418262,Residential plot,2502 sq.ft,Super Area,36.1 Lac,Possession by Sep'26
R418262,Residential plot,2754 sq.ft,Super Area,39.8 Lac,Possession by Sep'26
R418262,Residential plot,2925 sq.ft,Super Area,42.3 Lac,Possession by Sep'26
R418262,Residential plot,2997 sq.ft,Super Area,43.3 Lac,Possession by Sep'26
R418262,Residential plot,3150 sq.ft,Super Area,45.5 Lac,Possession by Sep'26
R418262,Residential plot,3375 sq.ft,Super Area,48.8 Lac,Possession by Sep'26
R418262,Residential plot,4041 sq.ft,Super Area,65 Lac,Possession by Sep'26
r418493,Penthouse,5633 sq.ft,Super Area,9.29 Cr,Possession by Feb'28
r418493,3 BHK,3051 sq.ft,Super Area,5.03 Cr,Possession by Feb'28
r418493,4 BHK,3850 sq.ft,Super Area,6.35 Cr,Possession by Feb'28
r420301,3 BHK,3440 sq.ft,Super Area,8.69 Cr,Possession by Oct'28
r420301,3 BHK,3685 sq.ft,Super Area,9.31 Cr,Possession by Oct'28
r420301,4 BHK,4246 sq.ft,Super Area,10.73 Cr,Possession by Oct'28
R420854,1 BHK,328 sq.ft,Super Area,42 Lac,Possession by Mar'27
R420854,1 BHK,344 sq.ft,Super Area,43 Lac,Possession by Mar'27
R420854,1 BHK,365 sq.ft,Super Area,44 Lac,Possession by Mar'27
R420854,1 BHK,387 sq.ft,Super Area,46.4 Lac,Possession by Mar'27
R421125,3 BHK,1560 sq.ft,Super Area,6.10 Cr,Possession by Mar'29
R421125,3 BHK,1670 sq.ft,Super Area,7.28 Cr,Possession by Mar'29
R421125,3 BHK,1690 sq.ft,Super Area,6.66 Cr,Possession by Mar'29
R421125,3 BHK,1840 sq.ft,Super Area,7.05 Cr,Possession by Mar'29
R421431,3 BHK,2493 sq.ft,Super Area,1.28 Cr,Possession by Dec'29
R421431,3 BHK,2502 sq.ft,Super Area,1.11 Cr,Possession by Dec'29
R421431,3 BHK,2520 sq.ft,Super Area,1.30 Cr,Possession by Dec'29
R421431,3 BHK,2538 sq.ft,Super Area,1.12 Cr,Possession by Dec'29
R421431,5 BHK,6003 sq.ft,Super Area,3 Cr,Possession by Dec'29
R421431,4 BHK,3402 sq.ft,Super Area,1.43 Cr,Possession by Dec'29
R421431,4 BHK,5094 sq.ft,Super Area,2.54 Cr,Possession by Dec'29
r422583,3 BHK,2469 sq.ft,Super Area,4.13 Cr,Possession by Mar'31
r422583,3 BHK,2622 sq.ft,Super Area,4.39 Cr,Possession by Mar'31
r422583,4 BHK,3033 sq.ft,Super Area,4.24 Cr,Possession by Mar'31
r422583,4 BHK,3253 sq.ft,Super Area,4.55 Cr,Possession by Mar'31
r422583,4 BHK,4500 sq.ft,Super Area,6.30 Cr,Possession by Mar'31
R422862,3 BHK,970 sq.ft,Super Area,4.12 Cr,Possession by Jun'31
R422862,3 BHK,1145 sq.ft,Super Area,Price Not Available,Possession by Jun'31
R422862,3 BHK,1202 sq.ft,Super Area,5.09 Cr,Possession by Jun'31
R422862,2 BHK,645 sq.ft,Super Area,3.09 Cr,Possession by Jun'31
R422862,2 BHK,685 sq.ft,Super Area,2.91 Cr,Possession by Jun'31
R422862,2 BHK,691 sq.ft,Super Area,2.93 Cr,Possession by Jun'31
R422862,2 BHK,700 sq.ft,Super Area,2.98 Cr,Possession by Jun'31
R422862,4 BHK,1445 sq.ft,Super Area,Price Not Available,Possession by Jun'31
R422862,4 BHK,1477 sq.ft,Super Area,6.26 Cr,Possession by Jun'31
R423085,3 BHK,1563 sq.ft,Super Area,3.22 Cr,Possession by Dec'28
R423085,2 BHK,962 sq.ft,Super Area,1.98 Cr,Possession by Dec'28
R423085,4 BHK,2150 sq.ft,Super Area,4.42 Cr,Possession by Dec'28
r423388,3 BHK,1586 sq.ft,Super Area,4.18 Cr,Possession by Mar'32
r423388,3 BHK,2282 sq.ft,Super Area,4.18 Cr,Possession by Mar'32
r423388,3 BHK,2380 sq.ft,Super Area,4.74 Cr,Possession by Mar'32
r423388,3 BHK,2440 sq.ft,Super Area,4.64 Cr,Possession by Mar'32
r423388,3 BHK,2489 sq.ft,Super Area,4.84 Cr,Possession by Mar'32
r423388,3 BHK,3475 sq.ft,Super Area,6.95 Cr,Possession by Mar'32
r423388,5 BHK,1755,Super Area,4.64 Cr,Possession by Mar'32
r423388,4 BHK,1682 sq.ft,Super Area,4.79 Cr,Possession by Mar'32
r423388,4 BHK,2390 sq.ft,Super Area,7.30 Cr,Possession by Mar'32
r423388,4 BHK,2475 sq.ft,Super Area,4.81 Cr,Possession by Mar'32
r423388,4 BHK,2488 sq.ft,Super Area,4.84 Cr,Possession by Mar'32
r423388,4 BHK,3475 sq.ft,Super Area,6.95 Cr,Possession by Mar'32
r423504,3 BHK,1388 sq.ft,Super Area,1.95 Cr,Possession by Dec'28
r423504,3 BHK,2234 sq.ft,Super Area,1.95 Cr,Possession by Dec'28
r423504,4 BHK,1942 sq.ft,Super Area,2.80 Cr,Possession by Dec'28
R423704,3 BHK,1151 sq.ft,Super Area,6.93 Cr,Possession by Dec'28
R423704,3 BHK,1204 sq.ft,Super Area,7.25 Cr,Possession by Dec'28
R423704,3 BHK,1804 sq.ft,Super Area,10.87 Cr,Possession by Dec'28
R423704,3 BHK,1899 sq.ft,Super Area,11.44 Cr,Possession by Dec'28
R423704,2 BHK,850 sq.ft,Super Area,5.97 Cr,Possession by Dec'28
R423704,2 BHK,852 sq.ft,Super Area,5.99 Cr,Possession by Dec'28
R423704,2 BHK,1169 sq.ft,Super Area,8.22 Cr,Possession by Dec'28
R423704,2 BHK,1200 sq.ft,Super Area,8.43 Cr,Possession by Dec'28
R423704,5 BHK,2142 sq.ft,Super Area,18.16 Cr,Possession by Dec'28
R423704,5 BHK,2167 sq.ft,Super Area,18.37 Cr,Possession by Dec'28
R423704,5 BHK,2359 sq.ft,Super Area,20 Cr,Possession by Dec'28
R423704,4 BHK,1864 sq.ft,Super Area,14.08 Cr,Possession by Dec'28
R423704,4 BHK,1895 sq.ft,Super Area,14.32 Cr,Possession by Dec'28
R423704,4 BHK,2167 sq.ft,Super Area,16.37 Cr,Possession by Dec'28
r424359,3 BHK,982 sq.ft,Super Area,1.05 Cr,Possession by Dec'29
r424359,3 BHK,1070 sq.ft,Super Area,1.15 Cr,Possession by Dec'29
r424359,3 BHK,1270 sq.ft,Super Area,1.70 Cr,Possession by Dec'29
r424359,2 BHK,796 sq.ft,Super Area,85 Lac,Possession by Dec'29
R424444,2 BHK,501 sq.ft,Super Area,63 Lac,Possession by Dec'31
R424444,2 BHK,508 sq.ft,Super Area,63.5 Lac,Possession by Dec'31
R424444,2 BHK,551 sq.ft,Super Area,68.9 Lac,Possession by Dec'31
R424444,1 BHK,321 sq.ft,Super Area,42 Lac,Possession by Dec'31
R424444,1 BHK,353 sq.ft,Super Area,44.1 Lac,Possession by Dec'31
R424462,3 BHK,1265 sq.ft,Super Area,1.61 Cr,Possession by Oct'29
R424462,3 BHK,1583 sq.ft,Super Area,2.02 Cr,Possession by Oct'29
R424462,3 BHK,1950 sq.ft,Super Area,2.49 Cr,Possession by Oct'29
R424462,3 BHK,1953 sq.ft,Super Area,2.50 Cr,Possession by Oct'29
R424462,3 BHK,2000 sq.ft,Super Area,2.30 Cr,Possession by Oct'29
R424462,3 BHK,2300 sq.ft,Super Area,2.94 Cr,Possession by Oct'29
R424462,3 BHK,2439 sq.ft,Super Area,3.12 Cr,Possession by Oct'29
R424462,5 BHK,6000 sq.ft,Super Area,7 Cr,Possession by Oct'29
R424462,4 BHK,1988 sq.ft,Super Area,2.54 Cr,Possession by Oct'29
R424462,4 BHK,3000 sq.ft,Super Area,3.70 Cr,Possession by Oct'29
R424462,4 BHK,3060 sq.ft,Super Area,3.91 Cr,Possession by Oct'29
r425209,Residential plot,1000 sq.ft,Super Area,34 Lac,Possession by Apr'24
r425209,Commercial land,1000 sq.ft,Super Area,55 Lac,Possession by Apr'24
r425209,Commercial land,5000 sq.ft,Super Area,55 Lac,Possession by Apr'24
R425244,3 BHK,964 sq.ft,Super Area,1.61 Cr,Possession by Dec'30
R425244,3 BHK,1015 sq.ft,Super Area,1.69 Cr,Possession by Dec'30
R425244,3 BHK,1610 sq.ft,Super Area,1.69 Cr,Possession by Dec'30
R425244,3 BHK,1700 sq.ft,Super Area,1.76 Cr,Possession by Dec'30
R425244,2 BHK,520 sq.ft,Super Area,87 Lac,Possession by Dec'30
R425244,2 BHK,527 sq.ft,Super Area,88.1 Lac,Possession by Dec'30
R425244,2 BHK,730 sq.ft,Super Area,1.22 Cr,Possession by Dec'30
R425244,2 BHK,740 sq.ft,Super Area,1.23 Cr,Possession by Dec'30
R425244,2 BHK,870 sq.ft,Super Area,92.8 Lac,Possession by Dec'30
R425244,2 BHK,880 sq.ft,Super Area,93.8 Lac,Possession by Dec'30
R425244,2 BHK,1220 sq.ft,Super Area,1.27 Cr,Possession by Dec'30
R425244,2 BHK,1240 sq.ft,Super Area,1.29 Cr,Possession by Dec'30
R425713,2 BHK,473 sq.ft,Super Area,95 Lac,Possession by Dec'29
R425713,2 BHK,636 sq.ft,Super Area,1.46 Cr,Possession by Dec'29
R425713,2 BHK,695 sq.ft,Super Area,1.47 Cr,Possession by Dec'29
R425739,3 BHK,912 sq.ft,Super Area,3.40 Cr,Possession by Dec'28
R425739,3 BHK,972 sq.ft,Super Area,3.60 Cr,Possession by Dec'28
R425739,2 BHK,785 sq.ft,Super Area,2.90 Cr,Possession by Dec'28
R425739,2 BHK,857 sq.ft,Super Area,3.15 Cr,Possession by Dec'28
R425739,2 BHK,903 sq.ft,Super Area,3.35 Cr,Possession by Dec'28
R425818,3 BHK,1105 sq.ft,Super Area,2.79 Cr,Possession by Jun'30
R425818,3 BHK,1110 sq.ft,Super Area,2.81 Cr,Possession by Jun'30
R425818,3 BHK,1120 sq.ft,Super Area,2.83 Cr,Possession by Jun'30
R425818,3 BHK,1155 sq.ft,Super Area,2.92 Cr,Possession by Jun'30
R425818,3 BHK,1170 sq.ft,Super Area,2.96 Cr,Possession by Jun'30
R425818,3 BHK,1175 sq.ft,Super Area,2.97 Cr,Possession by Jun'30
R425818,3 BHK,1253 sq.ft,Super Area,3.17 Cr,Possession by Jun'30
R425818,3 BHK,1263 sq.ft,Super Area,3.15 Cr,Possession by Jun'30
R425818,2 BHK,770 sq.ft,Super Area,1.90 Cr,Possession by Jun'30
R425818,2 BHK,773 sq.ft,Super Area,1.95 Cr,Possession by Jun'30
R425818,2 BHK,774 sq.ft,Super Area,1.96 Cr,Possession by Jun'30
R425818,2 BHK,825 sq.ft,Super Area,2.08 Cr,Possession by Jun'30
R425818,2 BHK,826 sq.ft,Super Area,2.09 Cr,Possession by Jun'30
R425818,2 BHK,827 sq.ft,Super Area,2.09 Cr,Possession by Jun'30
R425823,3 BHK,1009 sq.ft,Super Area,2.71 Cr,Possession by Dec'28
R425823,2 BHK,650 sq.ft,Super Area,1.74 Cr,Possession by Dec'28
R425823,1 BHK,424 sq.ft,Super Area,1.14 Cr,Possession by Dec'28
r425958,3 BHK,981 sq.ft,Super Area,1.03 Cr,Possession by Jul'28
r425958,3 BHK,1058 sq.ft,Super Area,1.11 Cr,Possession by Jul'28
r425958,3 BHK,1102 sq.ft,Super Area,1.15 Cr,Possession by Jul'28
r425958,3 BHK,1481 sq.ft,Super Area,1.08 Cr,Possession by Jul'28
r425958,3 BHK,1542 sq.ft,Super Area,1.13 Cr,Possession by Jul'28
r425958,3 BHK,2065 sq.ft,Super Area,1.50 Cr,Possession by Jul'28
r425958,2 BHK,765 sq.ft,Super Area,80.4 Lac,Possession by Jul'28
r425958,2 BHK,783 sq.ft,Super Area,82.3 Lac,Possession by Jul'28
r425958,2 BHK,811 sq.ft,Super Area,85.3 Lac,Possession by Jul'28
r425958,2 BHK,817 sq.ft,Super Area,85.9 Lac,Possession by Jul'28
r425958,2 BHK,1134 sq.ft,Super Area,81 Lac,Possession by Jul'28
r425958,2 BHK,1140 sq.ft,Super Area,84 Lac,Possession by Jul'28
r425958,4 BHK,1326 sq.ft,Super Area,1.39 Cr,Possession by Jul'28
r425958,4 BHK,1856 sq.ft,Super Area,1.38 Cr,Possession by Jul'28
R426589,4 BHK,3500 sq.ft,Super Area,7.47 Cr,Possession by Dec'31
R426589,4 BHK,3577 sq.ft,Super Area,8 Cr,Possession by Dec'31
R426589,4 BHK,3900 sq.ft,Super Area,8.25 Cr,Possession by Dec'31
r426644,4 BHK,2778 sq.ft,Super Area,3.89 Cr,Possession by Sep'31
r426644,4 BHK,3658 sq.ft,Super Area,5.12 Cr,Possession by Sep'31
r426644,4 BHK,3699 sq.ft,Super Area,5.18 Cr,Possession by Sep'31
R426787,3 BHK,2366 sq.ft,Super Area,2.54 Cr,Possession by Jul'28
R426787,4 BHK,2917 sq.ft,Super Area,3.13 Cr,Possession by Jul'28
R426787,4 BHK,2971 sq.ft,Super Area,3.19 Cr,Possession by Jul'28
R427056,3 BHK,3100 sq.ft,Super Area,7.28 Cr,Possession by Jul'31
R427056,4 BHK,3270 sq.ft,Super Area,7.68 Cr,Possession by Jul'31
R427056,4 BHK,3700 sq.ft,Super Area,8.69 Cr,Possession by Jul'31
R427056,4 BHK,3712 sq.ft,Super Area,8.70 Cr,Possession by Jul'31
R427056,4 BHK,3750 sq.ft,Super Area,8.80 Cr,Possession by Jul'31
R427056,4 BHK,3755 sq.ft,Super Area,8.82 Cr,Possession by Jul'31
R427056,4 BHK,3900 sq.ft,Super Area,9.16 Cr,Possession by Jul'31
R427056,4 BHK,4200 sq.ft,Super Area,9.86 Cr,Possession by Jul'31
R427056,4 BHK,4245 sq.ft,Super Area,9.98 Cr,Possession by Jul'31
R427056,4 BHK,4270 sq.ft,Super Area,10.03 Cr,Possession by Jul'31
R427056,4 BHK,4300 sq.ft,Super Area,10.10 Cr,Possession by Jul'31
R428235,3 BHK,894 sq.ft,Super Area,99 Lac,Possession by Dec'28
R428235,3 BHK,955 sq.ft,Super Area,1.09 Cr,Possession by Dec'28
R428235,3 BHK,1087 sq.ft,Super Area,1.29 Cr,Possession by Dec'28
R428235,2 BHK,725 sq.ft,Super Area,83 Lac,Possession by Dec'28
R428235,2 BHK,803 sq.ft,Super Area,91 Lac,Possession by Dec'28
R428412,3 BHK,2300 sq.ft,Super Area,3.68 Cr,Possession by Feb'31
R428412,3 BHK,2700 sq.ft,Super Area,4.32 Cr,Possession by Feb'31
R428412,3 BHK,2780 sq.ft,Super Area,4.42 Cr,Possession by Feb'31
